,content,status,type,label
22761,"低於水平, 淨一年前評語歧",0,1,1
13737,才剛跨年回來，超棒的營區，有豐富生態的魚池供大人釣魚、有連光腳採都舒服的草地讓孩子奔跑，不用擔心跌倒會受傷。環境乾淨舒服。營主親切又大方，已經準備再回露了。（推推推,1,1,2
13457,設備算舒適，但整天從早到晚都有小黑蚊和一般蚊子，被咬的令我想回家了，怎麼噴防蚊液都沒用@@,0,1,1
3412,浴室很大。小果蠅很多，應該是果園的關係，如果沒有那麼多果蠅應該會更好，浴室蓮蓬頭,1,1,2
26799,1.露營需注意前幾天是否下過雨，因排水不佳，造成好天氣，地上卻是軟爛泥巴2.需自備水、廁所紙、吸風機3.茅坑不算乾淨，味道偏重4.唯一瑜離賣場很近，少帶的東西可以下山購買還有溪水可以玩,0,1,1
4109,環境舒適，衛浴乾淨…大推！,1,1,2
4746,兩帳包區都搭一廳一室的話剩下空間有限。不知為何沒有小黑蚊喔！,1,1,2
14401,夏天可以賞螢玩水，很棒,1,1,2
18627,太簡陋啦，要不要加設施，要不要賺錢,-1,1,0
4950,景色很美，下次會再回訪,1,1,2
23508,衛浴裝置可再進步腹地大，需要注意哪些事項,0,1,1
23013,以跨年來說還行，至少在前一兩個禮拜還能訂到位置。要不幾乎全臺都座無虛席,0,1,1
23600,優點：位子給的很夠，營區還蠻幹淨，水壓水溫穩定充足，在樹下聽著蟲鳴鳥叫聲真是愜意，離南莊老街缺陣十分鐘車程，可直接外出購食就好，方便快速，老闆娘超親切客氣缺點：老闆兒子收錢那嘴臉非常臭，連聲照應也不會，感覺像欠你的一樣，蟲鳴鳥叫有點大嗓門，低海拔的特性小黑蚊，蚊子，蒼蠅蜘蛛一大堆，夏天有點熱，需選樹下，熱水只供應脕上六點至早上六點，白天沒熱水，衛浴太少間，且有小車道水泥地接連下雨都是青苔及少數積水，老闆娘不管事，所以相見雷露友只能自求多福,0,1,1
2632,吳先生服務週到 去到魚池滿滿收穫 後來都放生 大家都很開心 樟腦寮車站 雲海超美,1,1,2
13210,"老闆很友善,衛生設備很乾凈,是一個可以放鬆心情的好環境。",1,1,2
26871,場地不大，溪水質潮，而且水下石頭都特滑的，下去玩水要小心。,0,1,1
21211,夜間導覽不錯 故給1顆星 還有每帳打卡送4顆茶葉蛋 再給1顆星進營區最後10分鐘 路非常難走 幾乎都45度的坡 增長近日大雨 雨都停了路面上抑或有不知從烏留下來的水 路面長苔蘚 腳踏車輪帶有打滑 有車子上不去 車道只能一臺車出入 90度或180度急轉彎(好幾個)目前43露路況最驚險第一名A3雨棚區 圖黑色老底那邊有養鹿 跟營主說我們無法領 可不可以退費(可 但APP還是會收手續費 叫我們自行考慮)  我們提出可否跟其他區的同行露友擠一下但算好一點 營主SAY NO營主說A3他們有註明是跟鹿一起睡  還說有人很歡喜這樣的想到都會嘴角不自覺的上揚,-1,1,0
22824,老闆可以不要緊迫盯人嗎。感覺很~~~~~~~~~不得了,0,1,1
10382,螞蟻蚊蟲超級多，早上蒼蠅來接班，晚上無法坐著來聊天，真的很不Ok 。,-1,1,0
19204,露營區 玩水區域 很髒 都沒在清潔廁所 很髒 很叵測之心露宿區 低窪區域太多一下大雨 好多帳篷都會積水好的是 有市集 便利商店也近,-1,1,0
3202,營主很用心。G區離主浴廁較遠～假使能再多間淋浴間會更棒！,1,1,2
14990,後半段的山路不太好走，營區小而美，森林區的人要走一段路才能到廁所跟浴室。,1,1,2
23238,"這次在A區，營地空間不錯，衛浴裝置數量也充足，不過垃圾桶每區只有一個，偏少，這次五一連假三天兩夜，六帳包區大小朋友很多人，營主沒適時的即時規整廁和所廢物回收😟整機硬體裝置都很優良，冰箱、暖風機、廁所熱水全天提供、竟自還有盥洗用品可第一手使用！非常知己，此外小孩遊樂部分則提供玩沙及戲水池（目前雨量不足暫不提供）體會很棒，海拔800多的可觀景緻也舒服，營區只有A,B兩區上下層、有些怕吵的人指不定會覺得距離太近，比較容易受打攪⋯⋯加上石頭地，小孩嬉時下層營區需注意帳篷或單車小孩安全！建議 衛浴上加裝防蟲網，暑天蟲量爆多，洗澡一直慘遭蟲蟲衝撞。 營區垃圾桶多寡增加，每區一垃圾桶一資源回收桶過少。 AB兩區入口建議放個指示牌，連露三天B區至少有4~5臺車走錯區。整體大致上的話，是個很適合帶小孩玩耍的營地👍",0,1,1
15567,這是個好地方，只是路況差了一些。,1,1,2
9142,這次梅雨季的夜衝，營區的生活用水管路被大水沖毀，營主三番兩次上去水源地搶修，在溪流喘急下恢復供水，真是太感動了！營主還很熱情提供水球給小朋友娛樂，衛浴環境也不錯，有提供沐浴乳和洗髮精，下次有機會還會再來的！,1,1,2
21996,老闆人很好，只是衛浴裝置有加強的空間。這次是我們家族露營因人數眾多，老闆很阿沙力的把旁邊有鐵皮的營寨也給俺們使用，除了洗澡時水會乎冷乎熱外其餘的大致上都還不錯,0,1,1
23856,做愛可參與，腹地實在有點有點小,0,1,1
26196,洗到一半沒水周身都是泡泡。,0,1,1
14116,整體還不錯！浴室乾淨又很大！熱水很熱..就是水壓小了點  還有營位小了點 大一點的帳篷會搭不下遮雨棚！營主人很好！ 還有一隻熱情的小黑狗,1,1,2
16427,打破高價高品質的希，夜衝16:30進場要加價事小，營位安排擁擠，也並非如照片般精美，而且搭帳篷界定一堆（為3帳場地硬要留5帳空間），一個週末下去，廁所髒亂後也未見營主來處理，四周人工雜品也讓人未有大自然的清幽感,-1,1,0
839,貼心。營主夫妻很棒服務也很好,1,1,2
8149,三天兩夜營露，遠離城市大樓森林，浸靜在山谷兩中間，欣賞山景。山區日夜溫差極大，兩旁種了一些果樹/櫻花樹/梅花樹，還有一條排洪溪流供家族親水樂，洗手間乾凈無異味，停車在營帳旁方便下備品。路程標示營區不明，需注意Y字型路口右轉民宿餐聽指標在網前行即到營區。,1,1,2
22282,安靜的營區隱密性夠,0,1,1
23799,優點：營位給的很大，夜景超漂亮，也有云海，過年去的，每天都在下雨，卻不會積水，排水很好，也沒有小黑蚊，烤雞很好吃（800有點貴），優點說完了，來說缺點吧！我覺得唯一缺點就是管理問題，沒有在管理，在好營地也會變不好，半夜12點，露友還在打麻將，也沒有管，還有早上7點多就跑來搭帳的跟玩空拍機，害我們都被吵醒了....,0,1,1
8154,20230623~25端午連假到此露營營區分為A上（營本部）、A、B、C四區，皆為雨棚！午後山上熱氣流下起雷陣雨⋯⋯瞬間溫度下降不少！環境尚稱乾淨，浴廁不多、且小！去了三天二夜未見營主來清理垃圾！雨後，蟲蟲很多⋯⋯更可怕的是還有很多蟑螂！不推⋯⋯,-1,1,0
12372,【福】地自有（福）人居【田】廣舒適（田）遼闊【美】景天然（美）勝收【地】茂環山（地）有靈【露】營來此（露）還返【營】主用心（營）永續【區】域清幽（區）分明,1,1,2
1652,營主親自熬煮的橄欖茶 金桔茶好好喝 住宿營區與大自然合而為一感覺非常輕鬆愜意 是下次會再造訪的營地,1,1,2
455,營主的服務非常好，對待露友跟對待親人一樣，是個有人情味的營區。,1,1,2
11232,年輕老闆很親切好客，還有準備桌遊給露友玩，很棒的露營經驗👍 …,1,1,2
2804,感謝營主的款待，營區很乾淨，設施完備，每個露友各有自己的位子，中間還種了一排桂花，好香！,1,1,2
10233,營主對於營區的維護非常用心，草皮養護得很不錯，廁所浴室乾淨，值得推薦！,1,1,2
11772,森林中的營地，規劃完善，交通便利，環境整齊，衛浴有充足的熱水,1,1,2
10351,營地偏小 連假還要多兩百 也沒滿棚 空超多 賣不出去加價賣的概念 目前露過最多的蚊子的地方就這裡了,-1,1,0
24809,霧氣、溼氣太重，視野大受潛移默化，曬帳需花許多時間~,0,1,1
14874,藏身山中的世外桃源，可鳥瞰蘭陽平原之美，還有香醇好喝的咖啡，茶飲。點心推薦好吃的鬆餅。,1,1,2
11544,舒服的營區！熱水供應穩定，有戲水池、沙坑、溜滑梯，以及大草皮！旁邊還有小溪，夜晚有潺潺流水及蟲鳴陪伴入睡，很棒的露營環境！值得再訪！,1,1,2
5383,營區很大，很舒適，步行可達南庄老街，非常方便,1,1,2
22650,營區有籌劃，但蚊子小黑蚊很多，被叮得全身發癢。營主上去規整垃圾的次數過於頻繁，壓力很大,0,1,1
22027,廁所間需修繕。營主親切.可惜B區廁所飄出濃厚臭味建議此區不要搭營,0,1,1
9218,初露選擇星露農場是不錯的選擇，設備齊全，環境乾淨,1,1,2
26194,洗到大體上沒水全身都是泡泡。,0,1,1
23747,場地清幽 ，尚須多加揚和注資 。,0,1,1
23326,地處不高，老闆和善,0,1,1
23401,浴廁有點少，上坡的碎石路,0,1,1
26740,"冬天不能用電, 露營品質，可以讓露友好的人做？",0,1,1
24065,場地得法！但可惜了場地計劃太近了！聲音會默化潛移下層比較敏感的陸友！上午11:00真的不好意思😅！ …,0,1,1
1711,精緻小營區，雨棚草地都維持的很好！,1,1,2
26964,配備不憂風景還不錯收款稍高,0,1,1
4021,C區排水系統建議改善。不巧這次遇到大雨，C區地上全部積水，直接變爛泥巴坑，營主很幫忙盡可能把能給的護草墊都搬來使用，第一次露營小包區墊了26片護草墊，營主答應我們會改善。,1,1,2
16058,2021/12/3夜衝優點環境乾淨，樹大又美，離老街近老毛病營位小，澡堂水小，電壓不穩(浴池用吹風機營位跳電)，小黑蚊(12月還是寒流天)，公家區就是花園廣場外人可以直接進去，A11-13營位硬鋪面下釘難，禮拜天早上9點荑，企業管理者態度就不評論了不推，以上的缺點有些看他人早就評論過了，不是很難改善，權門很難得一聚露營，別壞了心情,-1,1,0
22480,營主夫妻很親切，營區導航要輸到，還是有人找到啊,0,1,1
4588,營位太擠，但浴廁真的很乾淨，值得再訪,1,1,2
8189,熱情大方的老闆娘，環境乾淨舒適，路況良好，還會分享蔬果,1,1,2
8441,"很特別的地方,有原民風味~",1,1,2
9561,B1-3區連續三個晚上出現很多小強螞蟻營地環境不是很好但營地管理人很親切,0,1,1
20297,"雷雷雷........，第一次踩雷，著實不會再去的營地。照片看的很漂亮，但實際上本部都沒在保障，這次訂的草地區，很久沒人搭的感覺，冰箱都是生財無力迴天冰(一堆胡的東西)，浴廁也是髒髒的，唯一就小朋友能在溪邊玩水耳，我們當下就收一收不搭直接走人了，露了3,4年從來沒碰過這種營區",-1,1,0
11889,感覺不錯的營區，就是衛浴集中在角落有點不方便，找個時間安排去露營,1,1,2
18285,很不推不平草地有紅火蟻嗎,-1,1,0
15966,真的有夠爛 超收就算了 還不做管控每臺車跟帷幕都亂擺包三帳 中間還穿插別人的車另外就完全是椰子園綠地全都是紅螞蟻光是營釘袋放下去爬滿整個袋子甚至隨身都還有螞蟻最後認賠趕快離開 完全不想落難建議大家要訂真的要三思本人露宿幾年來 遇到難得爛到想評論的,-1,1,0
8047,非常棒的營區～雖然遇到下雨，但還是很好玩，廁所兩間（還有附衛生紙）洗澡兩間（24小時供應熱水，水溫可調很舒服），還有一個男生小便斗，營主每天打掃兩次 早上跟下午，營主人很好很客氣，草皮維護的很棒，就算週六大雨也沒有泥濘，熱水洗手檯天冷好洗碗，真的會讓人想再去。,1,1,2
19718,1.駐地嚴重超收，ex. 4帳區域塞6-7帳，容易跳電（跳3-4次/晚）。2.營區內車道小容易打滑，接產業道路無告示，路況也不佳。3.營主全自動修改營區規範，與露營平臺上&營區告示不符（滾水24hr/收帳時間）。4.整天露營移步被一直監視，甚至在露營韶華內鎖更衣室門。5.很糟的露營體驗。,-1,1,0
16978,10點公共區燈太扯了怎麼解決,-1,1,0
20601,營地環境維護得很好，但營主決不會約束客人行為，隔壁帳喧譁、唱歌、抽菸，一點一滴沒人管，向營主影響也無效,-1,1,0
13773,喜愛釣魚的朋友這裡不會讓你失望，釣線要用粗一點，夜晚涼爽蟲鳴蛙叫，是個放鬆放空的好地方,1,1,2
27006,大自然的風物，人為七彩吊橋成顯一幅自然與人工景色愛好登山健走的人堪來走一走練練腳カ,0,1,1
26399,對毛孩吧場地是小了點😅,0,1,1
12368,舒服，寬闊，乾淨，還有溪水可玩的營區,1,1,2
23519,這裡像樣是露營地不過大門敞開我想可能並未專程控管人流就走進去散步空間很大 緣平日波及沒其他客感覺很適合遛狗遛小孩沒有真實體驗露營所以給予三星一般的評價聽朋友說之前好像有一些百獸好喂但現在都沒有了,0,1,1
17624,超收，連中央的人都放帳篷,-1,1,0
2670,浴廁太少，超級不方便，飲水機太小台裝飾用的,1,1,2
709,營區 乾淨，適合小包區,1,1,2
25914,"出來露營,最重要的是什麼？1.心情。  2.儔現場空間OK,老闆熱情帶路晚上蟲鳴鳥叫,偶有螢火蟲點綴,靜謐清幽的短程近城露宿區醬就值得了即使網傳的園內相關景點已略顯日斑駁的痕跡(湖上鋼琴可以彈喔)",0,1,1
20761,"一臺車子收100, 水很冰，能看別人的評論再決",-1,1,0
4998,營主人超好，也很照顧露營者，感謝你們的幫忙!。去營區的道路真的希望能規劃好，訊號弱，仰賴手機的人可能要暫時忘卻 :),1,1,2
20545,場地草皮規劃很不錯，但熱水洗澡沒有好,-1,1,0
411,交通便利。活動空間規劃應多留一點,1,1,2
162,在平地就能享受森林系露營，衛浴乾淨而且很多間又寬敞，營地排水良好,1,1,2
22369,司馬庫司是很多人嚮往的面，目前惟有2個營區，也只有達宴是全天供電，這是讓露友很方便的強點。因為巨木群很多人都想要去走走，也想去露宿，希望可以把衛浴再整乾淨一點，或許會讓更多人徊的,0,1,1
16607,兩天夢魘！ 露營區是不錯，但一次遇見兩帳都半夜4～5點了一帳唱山歌，一帳一群10幾個年輕人嬉鬧聲！跟營主反映，有去勸一兩次，但都要麼一樣！現場有兩三帳家庭的小小孩會一直驚醒，最後被營主已讀不回！🤬🤬🤬要來請三思！ …,-1,1,0
20532,"原來到會萬聖節走秀的行程，突然在一陣雨將場景轉為摸蜊仔兼洗褲的心得行，這雨讓蒙古包瞬間倚山傍水，我家前後有浜很怕變為我家飄在河流上，帷幕積水只能土法煉鋼鸚鵡學舌大禹挖水道但似乎沒啥用，這場比不上前陣子北部暴雨的雨讓我們決定提早雨中徹帳，深怕這雨下到深夜，一家老小在半夜驚醒會更加恐慌...不過在這場雨之前的體會都還算不易，喔對，營釘很難打(可能是我工具太差，且手無縛雞之力)~""~",-1,1,0
11873,環境優美 營區規劃不錯,1,1,2
27027,草皮養護很好，山景蠻美，抵這裡前有些路較小，但都是柏油路，路途上會欣逢片段福斯廂型車需要會車，營區附近迎送站會謳（蠻大聲），唱到下午四點反正才會結束，會有徒步的遊客經過帳篷附近，有些還會走進來營區內看，抽水馬達有點大聲啟動頻繁，晚上它啟動時燈條就會暗一下，此外還算安靜，會去索橋的露友有機會可以來住此地看看還蠻方便。,0,1,1
4061,算不錯的營區。1晚上有狗會咬垃圾2水槽邊垃圾桶太小,1,1,2
14931,露營地方平整，每帳都有供電的地方，洗澡熱水又熱水壓又強，環境整潔。週邊有許多步道能散步。能享受山林的清靜與美好，讓人舒服得不想回家。,1,1,2
19705,營主會超收，營位有點小，單車停空不大！,-1,1,0
19891,希望老闆能更用心的管理。1.廁所 衛浴希望能勤於掃除2.老闆忘了放吹風機唷…3.照片和現場落差頗大，老闆娘攝影能力強大4.房間黴味重，可能也忘了開除溼機5.營區下方有雞舍，生態頗豐富,-1,1,0
2700,下訂時顯示該區為3帳，實際到了現場為4帳，與網路顯示之圖文不符。其實我可以理解生意好想要多收一點，但是應該要事先讓顧客知道，而不是到了現場才被告知這回事。,1,1,2
20123,想吸菸味，就算露友吵，這裡歡迎您。營區煙味四起，營主露友抽菸全然沒在客氣！露友狂嗨整夜到一點多，非常不客氣，還在評論區留言鞭撻小孩早上哭的3分鐘！說孩子超過8點的紀遊是叫大家起床！遇到爛露友和覺得年輕人嗨很正常的營主實在是我露營以來最差的經驗！,-1,1,0
26715,前往營地的路非常好開，有提供親子設施 (溜滑梯、單車、籃球、沙坑、泳池等)、冰箱、飲水機，草皮活動半空中也很大，整體的話，是一個很舒服的營地，營主人也滿Nice的。而1.洗澡有限時間 (晚上12:30前)，白天沒熱水。2.裝備只能在綠地旁邊的柏油路下，可是柏油路敢情只有不到3米寬，下裝備會有旁壓力，坐下裝備的時候，勢必會擋到後面的車。3.適合腳踏車騎行的長空就只有柏油路，可是柏油路很窄。4.撤帳時間比較硬，很多營地在收假當天會有比較大的彈性時日。5.海拔低，可以看到星星，最大光害是門口那盞路燈，如果堪手動開關就好了。6.A區3帳之後距離護草墊放置區雖然不遠，但會很累。整體來說，還是會在營地的口袋花名冊中，但下裝備不能在草地下，真的是個硬傷，希望營主可以思考一下解決的方式。,0,1,1
6023,很舒服的地方！營主很好，隨時都會訊問我們有無什麼需求！來過就會想再來的好營地！,1,1,2
10538,景色優美，乾淨安靜的好營地。,1,1,2
25210,注意營區，不用太早上開門，不用太早上來會打擾到營主，真的嗎,0,1,1
13759,草地很棒，基本設施齊全完善；山裡手機收訊不太好，建議 WiFi 熱點穩定性可以再加強一下。,1,1,2
19953,甚為糟糕的一次露營體驗，以後應該決不會再來，而且不會建議露營朋友來了！。題材:1，營區不許愛人來探營，並且探營費用很值錢，卻沒有在訂營位付款時之前提前講這種特殊規定。我們有四個朋友來探營一個半小時要交納900元。2，洗澡水忽冷忽熱，更誇張的是我們洗到一半時突然關水，要給營主打電話才肯又開拓水，讓俺們洗澡。3，廁所的衛生紙準備的很少，導致很多人在茅坑互相借衛生紙。,-1,1,0
7180,老闆親切，蒼蠅很多，會提供黏蠅紙,1,1,2
18551,晚十一點還縱容其他露客唱ktv,-1,1,0
24692,有戶外營區也有遮雨區晝視野寬廣 環境算可野外昆蟲超多毛毛蟲顏色鮮豔晚上看點兒大又亮衛浴標示不清（男 女）算還不錯的營區,0,1,1
14065,差評！卓社區可以放六帳，當天有五帳，我們訂兩帳，到場發現先來的兩帳帳篷都橫放，原來是營主叫他們擺橫的佔了三帳的位子，造成我們兩帳非常擁擠，大家的車子有五台根本也沒辦法出入！一開始到營區剛好營友都不在，我直接問營主，營主居然回答我是他們自己擺這樣的，也沒辦法，叫我們車子停下面，停車場在下面有一大段距離，一點都不方便！還因此害我跟營友造成誤會，蚊蟲還一大堆，僅此一次，不再光顧！想換位置也換不了，當天營區都訂滿位置，為了賺錢可以把責任推給營友？還不是營主你自己叫他們擺這樣的？,-1,1,0
18955,百露第一次會回露的fu嗎，我的我是第一次,-1,1,0
23395,浴廁多多少少少，上坡的碎石路稍稍可怕。,0,1,1
6227,營區腹地廣大，能步行到九九莊園玩，附近補給物資非常方便，但營區衛浴不足，男女廁所數量也是少到不行，浴室排水不良，洗澡會嚴重積水，非常的噁心，門口掛親子衛浴，裡面空間一個大人站著就很擠了，是要怎麼幫小孩洗澡？！深夜兩點還有露客在大聲喧嘩，打電話聯絡營主也無回應，隔天早上罵客人垃圾亂丟，自己垃圾桶沒墊垃圾袋也要怪客人嗎？,-1,1,0
20049,就這裡是我們同學每年一聚的好地方，恐怕隨著差越來越好，主人似乎忘了最初的心，無心於顧客的勞務。假日前連核心的檢視也沒有，民宿與浴室的瓦斯自我批評也忘了做，二十幾年來的露宿第一次洗到沒熱水的營區（雖然後面反應有重新裝上）忘卻當初至誠的勞才是誘惑俺們一次又一次的光顧，現在只想趕快收到錢，還當客戶眼前刺探兒子確定有收嗎？如果不信任，建議早早兒關門，守在自己的小天地裡，才不會被騙.......我們不是奧客，這麼直白的說出但因為可惜了這樣的一個曾經那末融洽的露營區....理不理會我輩事實上也忽略，當今有很多地方可以住宿露營，沒有心的地方，一點也不犯得著我們花錢....,-1,1,0
14806,7雲端紅土咖啡7路程不算難開，但沿路上沒有路燈夜衝開到懷疑人生還好有電線桿營主標的指示不然可能開到天亮都還沒到陰雨綿綿的天氣還以為夜景看不到還好沒有起霧，看到這樣的夜景路程再遠也值得廁所也非常乾淨，營主一大早就來打掃可惜這次時間太趕沒有喝到咖啡不過這也給我們下次再來訪的機會,1,1,2
25689,水有時會沒水不到為啥，不過老闆很親切 環境很大自是,0,1,1
23983,總體環境不錯，視野很好，附近採買東西也很近（全聯），唯有山路上比較陡會車要小心，和老闆的誠信問題差，讓整體感受打了折扣,0,1,1
15454,第一次體驗到露營像在市集的概念，帳篷之間幾乎沒有距離，加上滿滿的車，真心建議營主收目前營位的60～70%才有品質。,0,1,1
24739,地面平整一點，會更好哦，,0,1,1
1955,日式營位真的很漂亮 值得一露,1,1,2
23826,營地獨立性不錯👍但是其他裝置老舊都沒有維護！網站上的介紹的射箭場非常簡陋…….還有超多蒼蠅🪰🪰🪰應該沒有下一次了,0,1,1
22245,天氣不佳，無法賞鑑美麗風景，期待下次再訪!。沙坑區的遮雨棚已破洞，導致小孩無法玩，建議趁早維修，營位的洗手檯都沒漱，卡了很多黑垢，有些噁心。,0,1,1
1276,環境清幽，草皮豐厚柔軟！阿公阿嬤熱心熱情，不但請了一大把新鮮的桂竹筍，還帶我們上山看營火蟲呢！,1,1,2
25907,這次由於露營而到這營區，是因為網路照片很美用翩然而至的，但是到了現場很大失所望，洋洋造景感覺老牛破車都已破爛還是嘿原因？！建議網站的相片應該要更新一下了。,0,1,1
1454,幸運遇到nice的鄰居。出門忘記帶稀飯，好心的老闆給我們一碗米，讓我們隔天早餐有著落，由衷感謝！營區內的景色可惜被電線桿和電線擋住，要拍攝美景，自己要抓角度，不然要去棧板區取景，隔壁鄰居人蠻nice，兩家小朋友玩到不亦樂乎！為孩子的旅程留下美好的回憶！,1,1,2
26801,1.露營需注意前幾天是否下過雨，因排水不佳，造成好天，地上卻是軟爛泥巴2.需自備水、廁所紙、吸風機3.廁所不算翻然，味道偏重4.唯一優點離賣場很近，少帶的東西可以下山買入還有溪水可以玩,0,1,1
20396,營區的土有一種悶住的味道很臭，不知道是不是因為降水，下一場洗碗槽卡了一層黑垢，也都不整理，害我還恪盡刷了很久，覺得很不OK。,-1,1,0
9863,風景超棒，彎路較多，小心駕駛,1,1,2
23387,營主有提供諸多讓男女遊戲的古早味童玩，但搭營時要特別注意有無黑螞蟻🐜爬上車 …,0,1,1
19959,排水超爛的營地。不求大山大景，意在不面對屋頂；不求無風無雨，只求沒有汙泥；若你希罕寸地爭的窄小營位，一下雨滴就全程泡在稀里和收拾沾泥武裝，那這裡就對了,-1,1,0
24759,業主很親切，看我們紮營太慢還恢復體貼，可惜這次遇到沒水準的露友，頂棚區整個被包場，團體直喧鬧到午夜十一點多才漸漸小聲一點！！我們在草皮區，隔壁有一家四口整夜也是一直喧鬧，不但一整晚放重低音的音響到午夜12點，還大聲播放小牛頓故事機，盡當自家客廳一樣！！任由兩個孩子用正常音量玩到12點多才睡，大人則是用正常音量一直聊天到兩點才睡，營主居然都沒人來管理一下！！我們在帳篷內真的是白眼翻到後腦勺了！！自家的小小孩一再被外界孩子玩鬧的聲響影響難哄睡，歷來快爆炸了！！原本清幽的環境一直到快一點才感觸到蟲鳴的寧靜…傍晚六七點時，蚊蟲還是一直出現，吾輩也被蚊子叮慘了……=_=……一直到十點橫豎才比較少。因為濃霧的涉嫌，也沒啥瞥見華美的風光，擦黑兒時氣溫比較舒爽。去的時候不是螢火蟲的時令，也無緣看到露友分享的螢火蟲美景。這趟被沒水準的露友吵得不要緊睡，上山時暈車的不適，再增長太吵雜的環境和人群，糟糕的睡眠為人，根本沒有好好享受到大自然的悠然…,0,1,1
15880,草皮狀況不好、浴室跟廁所是在一起的，個人不是很喜歡這種配置、熱水夠熱、流理臺數量貧、護草墊有額數限制（一帳六張）、空間小，容易顯得擁擠、基本上不曾什麼景觀可言。不會再訪。,-1,1,0
4395,唯一只有交通方面稍微有點恐怖，其他都很優呀！,1,1,2
14158,營區位於高處，地處清幽，且高低層次分明，視野良好，可俯視那瑪夏縱古，美景環抱，營位水電設施完善，浴廁乾淨，尤其老闆跟老闆娘的風趣與親切，是最棒的軟體設施喲～！,1,1,2
2162,戲水池很好，可環境有點髒亂有蟑螂,1,1,2
15993,這裡而外小黑蚊跟紅火蟻多了點沒什麼挑剔了,-1,1,0
25268,營區一起頭規劃是不錯，但這次來卻跟之前感覺完全不同營區招牌都長苔了連營本部燈光也都沒亮、夜間要進營區根本找不到輸入😑草皮沒關係草、碎石地也很硬，不太懂為什麼車子力所不及開進去下裝備澡堂熱水也不穩定，連假有小超收，可惜了😢 …,0,1,1
25889,適合老中青全天遊，但交通不便,0,1,1
11606,美中不足 ，供電的插座太少。,1,1,2
24937,臺灣大哥大收訊時好時壞。神州也是。浴室很小。雖然端午節去。有下一下子雨。草地不曾所謂的泥濘。草地維護漂亮。只是小孩只得玩戲水而已。溜滑梯不愛。小孩能玩設施太少,0,1,1
24146,營區正上方就有電塔，衛浴還可以，熱水OK，但如果你期要在優美的營區，就真的還好，洗手檯也是一般不鏽鋼沒有包邊，樹種也是普普，還會放很多大石頭造景？對美學比較要求來說，建議去其他營區,0,1,1
2458,不推薦的營區。海拔1300，有美麗的雲海，但是營位很小，如果是大帳篷根本不夠搭，環境也沒有在維護，四處都是蜘蛛網。第一次遇到廁所都沒提供衛生紙，不是要求都要有，但是真的很不方便。前一天被告知營位超訂需要我們換位子，到了現場也遇到好幾組都是訂了結果現場沒位子，連觀景平台跟營本部騎樓都可以收車帳了，雖然營主很客氣，但是整個觀感下來真的很不推,0,1,1
21600,你得以應重點嗎？ 我說的事情你是不是無法回答 歸因於都是謎底 不過有玩到泳池多給你一顆星ps:誰提早到 你去跟誰收 反正差我草皮區平素不能吸收十帳 八帳大多 十帳太擠 （如果每帳一個蒙古包一個客廳帳營繩拉一拉能走路嗎？）洗手檯太少 如果每帳都不認識怎麼共用洗手檯 別人一帳一個洗手檯你們整個草皮區才兩個洗手檯 （為什麼我要用水要穿過別人的炊事帳？）廁所為什麼骨血不分開 那麼大的室內空間不隔好 廁所跟衛浴都太少廁所門口的騎樓你也敢賺錢 這錢也要賺要是我去看到會氣死 一到就一直要錢 家都沒搭好 午餐都沒吃 還在忙一直要一直要 第一次遇到狂要錢的 大陸妹是不是東北還四川的？很硬  （除非新手露友才會給好評，老露客不會給的，因為你們沒去過優質的。）備註：營主我都懷疑有沒有露宿過完全不專業根本不知道露客想要的是哎呀？,-1,1,0
9954,場地有善，活動空間大，廁所大，浴室乾淨適合親子共浴，熱水又大,1,1,2
23976,一本萬利購物，空暇的營地(古意的營主阿伯),0,1,1
873,環境草皮不錯，可減帳，多玩樂空間。廁所建議多增設一處，比較方便。冰箱1台,1,1,2
24132,小而美的營地，沿著周圍約可搭5~6頂雙峰，中間就會只剰一點小空間(架個移動式羽球，迪卡儂那種)大概就滿了。場地並不是十分平整，最平整的地方就是紅白雙峰處。旁邊有一個正在興建中的....小屋，但營主同意供營客使用，所以適合小團體包場。(雨天可搭在興建中的小屋裡，但要注意安全)。停車處可停5~6臺休旅車。整體來說，小包場時有些露友搭在室內，而照片中的雙峰也都各掛了兩個內掛帳，所以才有一些空間讓小人玩耍，不然的話，場地是稍嫌擁擠。位於拉拉山，空氣好，可遠眺對面山景，水果產季時可採水蜜桃。小便斗及浴室位於小屋下方，小便斗X2   座式廁所X1   蹲式+洗澡X2,0,1,1
24106,草皮很得法，老闆滿腔熱忱。,0,1,1
21137,山路很危險⚠️車況不好的人真的不納諫來山路陡峭不適合夜衝營主規定蠻多不過便所很乾淨/有冰箱,-1,1,0
20531,1.搭帳的時候很難下釘，好多釘子都錘壞了。2.丟垃圾要走到浴室才有果皮筒可以丟垃圾。3.廁所除去夜衝當日乾淨，之後就都很髒，覺絕非在護，廁沒草紙之後也沒再補。4.排水系統非常差，下疾風暴雨的雨水盡衝進帳篷，水都排不掉。,-1,1,0
26676,因為我是本部落的人，感覺很有人情味,0,1,1
15170,營主自行管理的不錯，適合親子活動。,1,1,2
25638,靡景且衞浴老舊～還有惡狠狠的黑螞儀咬人，雨棚區1300感到PC值不夠高,0,1,1
18422,7月18日下午3點， 大門沒有開， 旁邊標誌寫 要先預約，很失望打道回府了,-1,1,0
