content,rating,type,publishedDate,tokenization,sequence_num,status,origin
寬闊的草皮場地，可以讓小孩盡情奔跑。環境維護的不錯，主人也很友善貼心。這次雨天來訪，周遭環境沒機會走走，有機會再訪。,4,1,2018/05/07,,973,1,1
景非常非常漂亮！！！廁所有洗髮精 沐浴乳 吹風機飲水機水量不穩 不能太依賴營地小石子 很痛 建議地墊要鋪厚一點,5,1,2024/01/07,,974,1,1
景觀真的很棒，營區寬敞乾淨~~~下次還好再去！。如果AB區再加廁所更好,5,1,2017/07/27,,975,1,1
住宿價格實在，有大草地讓狗狗奔跑，老闆很熱情,5,1,2023/05/06,,976,1,1
小而美的營地，營主很熱心，廁所保持的很乾淨,5,1,2020/11/14,,977,1,1
非常喜歡塔曼之光這個營地，環境非常乾淨，景觀也非常棒。已經預約了二訪的日期，非常期待~,5,1,2023/06/07,,978,1,1
爽030 廁所衛生很用心。建議B區洗澡點有吹風機  謝謝。,5,1,2022/03/06,,979,1,1
未善加維護管理。營區浴廁老舊，未定時清理，夜間洗澡到後面都是泥水，也無法聯繫到營地主處理。,2,1,2018/05/29,,980,-1,1
露營場地非單一聯繫窗口，訂位與現場帶位非同步，造成已訂位卻讓他人露營使用。衛浴間太少下層只有兩間衛浴，造成嚴重排隊待盥洗。,1,1,2017/05/07,,981,-1,1
不錯的營區，我喜歡洗澡的地方，有乾濕分離，另外還有坐著穿衣服的地方,5,1,2020/05/07,,982,1,1
整體環境不錯，視野很好，附近採買東西也很近（全聯），唯有山路上比較陡會車要小心，和老闆的誠信問題差，讓整體感受打了折扣,3,1,2023/05/07,,983,0,1
洗澡沒熱水，這點加強就更棒了。經過一天白晝與黑夜的局部強雨小雨侵襲，場地草地仍不積水，第ㄧ次看到，讚！廁所五星級可惜水不熱，10月連假來，太陽曬仍很熱，還是需帶電風扇,4,1,2017/10/08,,984,1,1
營主親切，這次訂四個位子，營主很好心的提供五個位子的整區讓我們使用。,5,1,2022/05/07,,985,1,1
營地平整、空間大、廁所非常乾淨整體的環境非常優 …,5,1,2023/05/06,,986,1,1
這個週末在該區露營，硬體設施跟景觀都沒有問題。惟帳棚區草地附近常見狗大便。入住第一天2名同伴就在帳篷旁的草地踩到大便，讓當晚的晚餐進食不是很舒適。隔天早晨同伴撞見遛狗小妹妹，告知要清好狗便，但仍沒處理，只好通知營主，結果收帳時小妹妹又帶了幾條狗來我們帳篷附近，其中一隻大黑狗跑到我們帳篷旁的草地大便，還一次大三坨，小妹妹仍舊視若無睹的走了。雖然說露營要與自然共存，狗狗大便也是無可厚非，但營主是否該至少維持旅客住宿的環境清潔?,1,1,2023/06/07,,987,-1,1
一定要再回來多露幾次的營地，景色好美，衛浴設備很充裕，每一區的營地都有不同的景色,5,1,2018/11/05,,988,1,1
先說最大的缺點，晚上11點後，營主完全不管制音量，絕對是吵到睡不著。強烈建議營主可以有所行動，讓露營品質更好、吸引更多優質露友。除此之外，露營區地點不錯，離下山採購點的距離也不遠，大約15分鐘就有一間全家。場地很大、草皮養護得非常好，景觀也算美，最上層還有餐廳。 …,2,1,2024/04/16,,989,-1,1
三天兩夜，明顯感受營主夫妻對環境和衛浴的用心和清潔，非常乾淨，大人放鬆，小孩野放。當場又跟營主預訂12月份再次來訪,5,1,2018/05/07,,990,1,1
"對於業主回應部分: 停車場樹汁的問題大部分車主都知道閃避停車。--------------------------------------------當天露營不只我們的車停在樹下，是一整排都有停，我相信不是大家都會避開樹下，""營主至少要主動告知或放椅子和告示牌""。而不是事後才在網路上說大家都知道閃避樹下，停車場位置很小，整個營區客滿的話，也沒有其他位置可以停車。--------------------------------------營區場地不大，地上無草，沒什麼設施和風景，帳棚擺十帳後，更小了。晚上洗澡時，兩邊營區的人都在排隊等3、4間浴室，感覺可以規劃更好。隔天早上，停在停車場的車子被樹的果實和汁液滴滿整車，營主也未告知不要停樹下，感覺很差。",1,1,2021/05/08,,991,-1,1
沒有溫度的營位，入場時營區老板不在，到了不會介紹營區，只急著收錢。場地無明確標示，草地區草長至小腿肚，地無一平整，搭帳時找不到平坦土地，供電插座少，樹林裡蜘蛛網多，價格又高貴，真的很不適合，露營年資5年多的我。,2,1,2019/05/07,,992,-1,1
營區小而美，約可容納10個營位，老闆很熱情！就是很熱情啦！人也很好（請自行體驗），又有帳篷、睡袋可租借，插座（多個）、水槽離營位很近，廁所、浴室普通，就一般般的fu，營位底部是木頭版，可以不用使用營釘，使用營繩就可以了，風景絕美，結束此次露營後立馬現場預約11/26日小小包場！,5,1,2023/05/08,,993,1,1
營主夫婦很熱情，營區很乾淨，廁所、浴室很舒服，很推！,5,1,2023/08/06,,994,1,1
風景佳，老闆親切，早上提供香醇自焙咖啡，如果浴廁數量再多一點更好,5,1,2020/03/04,,995,1,1
離南庄老街距離不遠，營區較少低海拔…而且沒有風景可言營位也並沒有一帳一水槽跟一個專屬電源..衛浴本身也要走一段路..而且水量不大但是好處是「有大片草皮跟小孩放電區」可以南庄老街解決三餐後回來野營即可…夏天傍晚運氣好可以遇到螢火蟲,3,1,2024/04/29,,996,0,1
螢火蟲超多，很漂亮。。等待熱水時間稍長，但能接受~! 如果可以，建議營主再加強一下。整體來說很棒，十分推薦的營區!,5,1,2020/10/06,,997,1,1
森林系露營，充滿芬多精和檜木精油味，空氣乾淨又舒適，沒有小黑蚊；正值螢火蟲季節，晚上7-8點滿山的螢火蟲，超級美麗！最原始的大自然環境保持的很棒！A1和A2區的營地，帳與帳之間的距離太擠了，容易相互打擾；另外遊戲區的雨棚實在是太髒了，潮濕長霉發黑，沙坑裡的沙太臭，環境不優，黑黑又髒兮兮的，小孩即便愛玩沙也不願意進到沙坑裡，但是戲水池的水是山泉水，乾淨又超級冰涼！這次營隊的大人小孩眾多，衛浴設備雖然齊全，但沒人打掃衛生，故洗手間非常可怕的髒，洗手槽也不夠，還好這次選擇不開火，否則還真不知道洗菜洗碗怎麼辦呢？就排隊吧！我給三顆星️️️會不會被刪評論呢？每個營地肯定都有優缺點，這個營地最大優點是螢火蟲生態環境吧！,3,1,2024/05/06,,998,0,1
坐擁180度景觀露台，山嵐美景映入眼簾，昆蟲蝴蝶很多。營主夫妻人超好超親切，適合小包場,5,1,2018/07/28,,999,1,1
很難得乾濕分離浴室，三天兩夜都有午後雷陣雨，浴室廁所卻從未泥濘！營地有蚊香棒薰著，可能天氣涼最後一天才遇到傳說中的小黑蚊，噴了防蚊液就還好。老闆娘健談好客,5,1,2023/05/07,,1000,1,1
有非常棒的動植物生態，希望可以好好維護跟保存。,5,1,2020/05/08,,1001,1,1
環境很棒！  有小溪流超加分   營地平整   衛浴乾淨    適合帶小孩來放電,5,1,2022/05/08,,1002,1,1
風景不錯.環山圍繞.營地不是很大.環境營地整理的滿好的,4,1,2018/05/06,,1003,1,1
腹地大 草皮厚 浴室的熱水器每驗獨立 不會忽冷忽熱美中不足旁邊果園 海量虎神,4,1,2023/05/07,,1004,1,1
優質營區，值得再訪。營區規劃很好，空間大，衛浴乾淨 水壓足 熱水穩定，營主和善 細心，常巡視環境跟關心露友。營區風景好，面山，早上可以看見太陽升起，下午傍晚霧氣來時籠罩整個營地 也別有一番風味營地沒有小黑蚊，沒有蚊子離內灣開車40分鐘可抵達，外出交通方便是值得再訪的好營地,5,1,2020/11/04,,1005,1,1
景觀無敵，但營地的排水相當差這三天的行程中因為下雨幾乎都泡在泥地中，希望能有改善,3,1,2017/05/29,,1006,0,1
場地很空曠，小孩有的活動。多些遊樂設施會更好,4,1,2019/10/21,,1007,1,1
老班夫妻人很好 環境好離高速公路近衛浴間數多熱水強又燙是個超過五星的營地,5,1,2021/05/07,,1008,1,1
再訪歐莎，小孩還是快樂的白天跟蝌蚪玩，晚上撈蝦；營主還是一樣熱情，有機會會再訪,5,1,2022/04/07,,1009,1,1
113／4／5營主熱情，雨棚好用，洗澡熱水優，浴廁間數足夠，田野間難免微有蒼蠅蚊子，防蚊液可解決問題，手機幾乎沒訊號，這得改善。,4,1,2024/04/07,,1010,1,1
環境非常非常之好！營主人非常親切，不只救急了我們帶不夠的瓦斯罐，還給了我們一枝「芳香萬壽菊」泡花茶喝而且！每區都還有一個獨立的小冰箱！這個真的是超級無敵方便，不用跟大家一起擠公共冰箱，還不怕食材會被誤取衛浴也超級乾淨，熱水又很熱，這週末的冷氣團降臨真的可以在洗澡時得到一些救贖離繁華之地也不會遠，卻也不會被塵囂所擾，算是處在一個兼具方便性和足夠靜謐的所在～超級推薦給各位露友們！,5,1,2023/12/06,,1011,1,1
早上看一覽無遺群山、下午看雲海、傍晚看夕陽、晚上看星星的好地方～,5,1,2023/05/07,,1012,1,1
營主一家人不錯，衛浴乾淨，草地也ok，以一帳800來說很划算!C區營位還可以直接看到螢火蟲!,5,1,2022/05/07,,1013,1,1
用心經營的好營區～讚。洗澡要避開高峰時間，這次遇到抹完沐浴乳後，沒有熱水了，只能硬著頭皮在15度低溫下沖冷水澡,5,1,2017/01/03,,1014,1,1
環境整潔、乾淨原住民的生活老闆初次的露營區️，一步步的在改建全程手工自己搭建,5,1,2022/05/07,,1015,1,1
恩典露營區在新竹馬胎部落，四周環境優美.空氣清新，露營區內規劃的相當不錯，價格也不貴，是個假日出遊露營的好地方。,4,1,2022/05/08,,1016,1,1
霧氣、濕氣太重，視野大受影響，晒帳需花不少時間~,3,1,2020/05/07,,1017,0,1
小巧營區，整體而言很不錯。營區旁邊有溪流可玩水，溪水乾淨。當天僅8帳因此可用空間非常多。,5,1,2022/05/08,,1018,1,1
我們從泰國來台灣露營真的很好塍雲農莊露營區風景很美 …,5,1,2022/05/09,,1019,1,1
超收，衛浴及水池都不夠用，多個馬桶堵塞也沒有在清潔，衛生紙用完沒有補（因為廁所根本沒人在清）洗澡水忽冷忽熱洗手池沒有提供肥皂水槽及操作檯面位置不夠A區很多地方地面不平，有多處積水還有超大坑洞,1,1,2023/05/07,,1020,-1,1
入住雅房 乾淨整潔 老闆熱情招待 環境清幽 古色古香,5,1,2019/03/02,,1021,1,1
誠信。精心挑選了F區，但因其他客人，被迫換了C區。對於第一次來訪客人，不熟悉此營區的營地位子，不了解原來自己以經脫離原先預訂的區域，直至看了區域位置圖才瞭解。不曉得原營區劃分的區域，有何意義，似乎事前先與營長溝通過就得已。,2,1,2018/05/07,,1022,-1,1
期待B區的浴廁早日完工。很不錯的營地，營主客氣，地方乾淨。,5,1,2021/12/19,,1023,1,1
以娜區草皮翠綠乾淨，浴室寬敞明亮整潔年輕營主親切服務貼心,5,1,2023/05/07,,1024,1,1
2022年跨年露營本應是開心但營區內時不時的大跳電小跳電，設備不足，硬收滿帳，請營主復電還責怪露客用電過度，甚至營主的兒子還拿刀出來恐嚇，還說報案沒有成立，我在討拍，搞得人心惶惶，沒一句道歉，因為這些這些營主完全沒過錯，因為錯的都是露客本身，相不相信如果有人回覆此則貼文，一定是露客的責任及過失,1,1,2022/05/08,,1025,-1,1
台北近郊的露營地，營位為碎石地，河岸雨棚區下雨不用擔心，水槽可以平均分開，兩帳共用一組，靠近小溪邊可以下去玩水，不過水槽應考慮集中汙水處理後才排到溪裡。,3,1,2018/05/07,,1026,0,1
收比較慢的不推薦這間露營區，會趕人表定12:00離場，10:30來提醒，11:46還沒收完就把水電跟冰箱都關了，感受非常差,1,1,2023/05/07,,1027,-1,1
視野遼闊、環境乾淨、規劃設備完善，小孩玩得很開心～～～小插曲：走錯分岔路，老闆開車來帶路，謝謝貼心的老闆幫忙 …,5,1,2019/05/07,,1028,1,1
很棒的營區，小而巧，草木扶疏，晚上的螢火蟲讓人非常驚艷！可以感受到老闆跟老闆娘的用心，人也非常親切，我們一定會再來！,5,1,2018/05/07,,1029,1,1
營主晚上會通知哪邊可以看螢火蟲，但是路上標示不太清楚，不過還是謝謝營主,4,1,2017/05/29,,1030,1,1
這是我們住過最原始的營區，習慣夜衝的我們，從來沒有這樣google 是帶不到目的地，還是我們打電話營主才來接應我們繼續山上，崎嶇的路非常陡險，因為是腹地太大，我始終覺得夫妻兩難以維護好至於我們原本訂的區域，應該是在雨棚D區！但因為看見平台不平，雨棚歪斜加上都還在下雨老人跟小孩根本就都不適合搭帳，要是沒走穩都超級容易跌倒的！而且廁所螞蟻超級多（而且只要爬上你身是會痛的那種）雖然後來他把我們帶到應該是大家聚集的場所，讓我們有安身之地！不然夜衝的我們若真要在下山真的超級危險又折磨人啊！原本真的只想給一顆星，但後來營主一直有來示好關切，才給予兩顆心但我真心想說的事，知道你們難請人你們也難以維護，但真的沒有改善很難推薦這裡啊！畢竟外出就是要快樂平安，不能因為自己的快樂而犧牲任何一個人！,2,1,2023/11/07,,1031,-1,1
三天兩夜露營，時不時豪雨等級的大雨，不間斷的一直下沒停過，但是營區排水很不錯，完全沒有積水的問題是一個就算下雨還是可以自在露營的好地方老闆蠻熱情的，蠻愉快的露營經驗*請留意從營區下山的道路(約離開營區不久會遇到)，右側有菜園的柵欄，有時候沒關好，小心會刮到車,5,1,2023/05/06,,1032,1,1
地點很棒，走路可以去便利商店和看巴陵鐵塔，剛好那一天下雨那裡都沒有去，我們會再2訪補沒有看到鐵塔的遺憾。,5,1,2023/07/07,,1033,1,1
蚊子超級無敵多！另外營區提供的冰箱異味重冷度也不夠，保冷磚放一個晚上了還無法結冰。,2,1,2022/05/07,,1034,-1,1
小而美的營地。森林區的夜景也不錯，而且晒不到太陽，很適合夏天怕熱的人，只是搭完帳進出有點窄,5,1,2017/02/02,,1035,1,1
1、熱水是木材燒的，冷/熱分明，很難洗澡2、規定小孩玩沙不能掉出來，還有人站崗看。如果怕人家玩，就不要開。3、下大雨開帳，已經很狼狽了，還規定東，規定西。4、規定分類，艘桶1區1-2個，停車下裝備，也一直趕，護草墊因為對下雨有水泥/積水，，也不能多用。5、洗澡有人叮嚀不能用太多水。6、車一定要進停車場（可以接受）7、天氣好也不放水游泳池，寧願拿來洗護草墊⋯感覺真的很差，要乾淨是好事，但過頭了，不如不要開門！,1,1,2022/05/08,,1036,-1,1
優點：浴室很乾淨、很大、蠻多間、水強、水熱缺點：清晨半夜狗叫聲很吵整體來說，地面是草地+碎石，下雨會有泥巴景是真的不錯可以清楚看到石門水庫。蚊蟲沒有也沒有小黑蚊。最大的缺點其實是營區的鄰居狗很吵，嚴重影響睡眠時間。,4,1,2023/05/07,,1037,1,1
親子設施 沙坑水池塗鴉騎車 都有，A區5帳位置放4帳5*8天幕空間剛好 景觀一般 9月氣溫白天還是熱但風吹來是涼的，晚上微涼舒適。,4,1,2023/05/08,,1038,1,1
五星級的露營區跟親切熱情的老闆夫妻，有遮雨棚不怕烈陽跟下雨,5,1,2021/05/07,,1039,1,1
這個營區生態太棒了漂亮的吊橋清澈的溪水乾淨廁所恆溫的熱水特色風味餐更棒的是可預約營主抓溪蝦螃蟹還可以看到美麗的「小青」給了我們不同的體驗一路上超希望看到路標的指引「瓜地亞那營區到了」,5,1,2023/11/08,,1040,1,1
營地雨棚區很大、廁所可以、景色還好、沒啥設施，儘是前往阿里山的中途站，有點像無人管的營地。,3,1,2020/11/29,,1041,0,1
美景當前，變化萬千、驚艷指數100值得一訪再訪的營區。,5,1,2021/05/09,,1042,1,1
哪裡有籃球場而且洗澡的地方很大還有櫃子很方便,5,1,2021/05/08,,1043,1,1
設施老舊，營位超收毫無露營品質。1.標榜親子廁所不知如何定義的，馬桶跟淋浴規劃在一起，蓮蓬頭還跟水龍頭是共用的，一個不小心想洗手就會變成洗全身2. 廁所嚴重不足，高峰時期光是A區就有16帳，鄰近A區的浴廁僅五間，時不時看到排隊盛景3. 延續上述，因為紮營數量過多，廁所數量嚴重不足，以致於廁所非常髒亂（想多收幾帳你也勤勞打掃，廁所髒成這樣，真的是有夠噁）4.沙坑區的玩具部分殘破不堪，小孩玩耍家長務必注意，避免被破損玩具傷手5.因為營主超收，整體露營品質大幅降低，停車位不夠不說，每一個帳篷距離超級近，晚上過了十點嬉笑打鬧的小孩到處都是，也不見營主出來維持秩序，反而還出來一起拉高聲量在聊天除了位置好我找不到其他優點,2,1,2023/12/31,,1044,-1,1
營主人非常熱情，帶我們摘橘子（免費），看螢火蟲；生態導覽，還主動幫大家加菜，山上的高麗菜真好吃，通通有獎，大人小孩都愛極了這個黃伯伯。,5,1,2019/05/07,,1045,1,1
所有昆蟲幾乎都聚集在這裡開趴不論白天晚上。防蚊液幾乎不離身（不然會被蚊子叮爆），浴廁乾淨，但開關門要小心壁虎等小生物掉落。廁所沒有放衛生紙，要自備！！因為從營位（雨棚區）走到廁所要先經過陡峭的下坡，沒帶到衛生紙的話路程約2分鐘才能上到廁所。冰箱的路程是廁所的兩倍路程，所以食材也要拿好拿滿。營主很親切，打電話就能找到。營區很大，可以慢慢逛，喜歡大自然的朋友很適合來。,3,1,2023/05/07,,1046,0,1
門票不能抵消費。東西很貴麵線煎個蛋220 妖瘦喔 廁所男女混在一起 廁所暗隔音差 寧願去土雞城吃飯,1,1,2015/05/07,,1047,-1,1
營主夫婦都很用心經營的營地，值得再次造訪，進營區的最後一段路有點陡。,5,1,2020/05/01,,1048,1,1
山上空氣好衛浴設備廁所很乾淨在山上洗熱水澡真的很舒服洗澡水超熱 …,5,1,2023/05/09,,1049,1,1
洗到一半沒水全身都是泡泡。,3,1,2023/10/08,,1050,0,1
營主超級熱情的，可以一帳就包一區，營區內的落羽松很有氣氛，晚上很安靜也沒什麼光害，不過可惜昨天晚上有雲看不到星星，下次還會再來！,5,1,2023/05/06,,1051,1,1
位於花蓮新城地區一處由農田植草的露營區，賣點不多，距離花蓮景點近，當作一個住宿露營地點來說，算不錯的場地。下雨排水不佳，部分地區積水淹水。搭棧板上可避免此問題。但671等大帳不宜。有小黑蚊，嚴重扣分。,2,1,2019/05/06,,1052,-1,1
感謝老闆娘和弟弟的熱情服務，弟弟很貼心，由於當天濃霧影響視線，他親自開車引導我們下山，讓我們感到非常安心。衛浴設施方面，熱水足夠，讓我們在寒冷的天氣中也能洗個舒服的熱水澡，而廁所也滿乾淨的，整個露營區都算是保持相當整潔。另外，露營區內有三隻可愛小貓和一隻十分乖巧的小狗錢錢，為我們的露營增添了很多溫馨時刻，真心希望能夠為小狗錢錢準備一個舒適的窩讓小狗錢錢能遮風擋雨，讓牠能在這個美麗露營區也能有個溫馨的家!,5,1,2024/02/09,,1053,1,1
要放鬆心情來這裏就對啦～今天來到此處一下車，映入眼簾的美景就知道營主的用心規畫，營區內國寶樹肖楠大樹林立，充滿詩情畫意！真棒～傍晚時還看到成群的台灣藍鵲飛來飛去，真是太辛運了！！聽營主說有時還可以看到，週邊原始森林裡會有台灣彌猴與成群山豬出沒，真期待，這裡是我的口袋名單，下次還要再來～感謝營主給我們這麼好的地方，謝謝！,5,1,2023/12/06,,1054,1,1
環境還不錯，走上去遼望台約30分可看360°風景。營地探班每人100元，最上面靠路邊的營地是磚地不好下釘。,3,1,2022/05/07,,1055,0,1
就一個“離市區近”，其餘還好。,3,1,2019/05/07,,1056,0,1
下午孩子們跑步遊玩時(正常嘻笑沒尖叫)，營主太太叫我們小孩小聲，嗯...圖書館嗎？,1,1,2022/05/06,,1057,-1,1
營主夫妻很熱情，衛浴很好。我的首露 當天訂的區 因為休園太久 尚未整修所以草太長又有蟻窩 觀感不太好。後來營主有即時找到蟻窩稍微解決螞蟻問題。當天遇到好露友 很安靜 整體還算不錯。,4,1,2022/02/05,,1058,1,1
營區乾淨，設備齊全，附近風景優美，是露營的好地方。,5,1,2024/03/08,,1059,1,1
營主親切，任何人都很親切。地點好找，營地很大，營主家對人都非常親切，一直來關心。雖然離馬路不遠，卻像在山中一樣安靜。不過唯一讓我困擾的一點，可能附近菓園剛好有施肥，白天的蒼蠅多到嚇人，可能要觀察一下那一區會比較少一點唷有機會會再回露~,5,1,2020/05/07,,1060,1,1
環境很棒但浴室數量明顯不足，開車山路狹小及陡峭，低底盤車輛要小心駕駛。,3,1,2020/05/08,,1061,0,1
營主用心維護營區整潔，每年都來一次露營！離老街也進，幾乎可以不用帶食材，前往老街都可以買！大人小孩連狗狗都愛的地方！,5,1,2023/12/07,,1062,1,1
小而美，雨棚大!。營區小小的但很多花草樹木，頗美。雨棚也很大!,5,1,2023/10/24,,1063,1,1
往營區的路況良好，營主熱心服務，大草地維護良好，還有橘子可摘!。建議A區另一邊可增建浴廁～,5,1,2018/03/27,,1064,1,1
"營主夫妻親切和藹, 營地, 衛浴乾淨, 遊戲區小孩玩得高興,有小黑蚊, 要帶防蚊物品.有機會會再去.",5,1,2024/03/19,,1065,1,1
爛透了 只會一直急著收錢 連友人載沒車但想來露營的人 還一直要跟人家收訪客費 就跟說只是載他來,1,1,2023/05/06,,1066,-1,1
泳池很乾淨，沙坑也很貼心的設置遮陽帳，景色宜人，設備人性化且乾淨，適合親子共遊,5,1,2018/05/07,,1067,1,1
營主人很好但是營區位置不太好找過了全聯國姓店，繼續往前走，一直走到路標16.5公里處，向右轉與露營樂的地址還有google的位置會有些落差，要注意喔！,5,1,2022/05/07,,1068,1,1
營主夫婦人很好，帶我們體驗採竹筍，晚上還可以看螢火蟲,4,1,2024/05/06,,1069,1,1
營主人很nice 還幫忙換景觀好的營位給我們，給你一個讚啦！,5,1,2018/11/23,,1070,1,1
天氣晴朗時入住2帳包區教堂草皮區 只搭1帳 旁邊有空間讓小孩打羽球 非常舒適,5,1,2022/09/11,,1071,1,1
缺點說前面：帳位之間還是太擠了，廁所垃圾桶爆滿很久但沒有清潔（雖然不臭）。營地很簡單，一個草地混碎石的場地，晚上星空真的很棒！廁所雖然看起來非常基本，但水溫水壓都是ok的，比預想的好唷！,4,1,2023/08/08,,1072,1,1
很溫馨的露營區非常舒適無可挑剔，每個園區都有不一樣的擺設給人不一樣的心境會想再光臨。,5,1,2021/05/07,,1073,1,1
營主服務很好 貼心 環境乾淨舒適 是個不錯的營區,5,1,2019/02/23,,1074,1,1
超廣角視野。有美景，有繁星，放空的好去處。營主很阿薩力，幫我們換到沒人，可以兩帳包區的營地。,5,1,2020/02/02,,1075,1,1
優點：場地算幽靜 貓好幾隻極受小人們歡迎 草皮排水不錯But…晚上11：08營主跟朋友們結束打麻將在聊天看來是賓主盡歡因為應該有人醉了 音量有點大幸好雨聲壓過了部份人聲只是打麻將OK  聊天OK 畢竟連假露營難免較吵但是沒有穩定的熱水讓露客可以洗澡才兩間欸…用搶水做理由根本說不過去畢竟是收費經營的場地（打完這篇的同時 似乎有人開始發酒瘋了 ）,3,1,2022/05/08,,1076,0,1
2020/02/22露營 第六區櫻花開的滿滿滿草地整理的不錯晚上有幾間蓮蓬頭沒有熱水或是不夠熱⋯失敗衛浴可以再大一點會更完美衛浴和馬桶可以不要在同一間會更好,4,1,2020/05/07,,1077,1,1
很悠閒的露營區但是小黑蚊很多,3,1,2020/05/09,,1078,0,1
"有溪,有兒童嬉水池,舒服小露營地,適合親子遊~",4,1,2022/05/07,,1079,1,1
非常不推的營區1.基本上會露營的家庭都是有小朋友，衛浴空間弄的那麼小，請問要怎麼幫小朋友盥洗呢？2.露營那麼久第一次遇到露營區沒有護草墊的，下過雨的草地都是爛泥巴請問裝備放地上是要怎麼放啊？3.洗少台真少的可憐！！4.廁所有夠髒的！！,1,1,2024/04/23,,1080,-1,1
悠閒的露營區寒溪吊橋就在旁邊24小時熱水供應 水壓穩定碎石草皮區 地質偏硬Chill~~,5,1,2022/05/07,,1081,1,1
優點：位子給的很夠，營區還蠻乾淨，水壓水溫穩定充足，在樹下聽著蟲鳴鳥叫聲真是愜意，離南庄老街不到十分鐘車程，可直接外出購食就好，方便快速，老闆娘超親切客氣缺點：老闆兒子收錢那嘴臉非常臭，連聲招呼也不會，感覺像欠你的一樣，蟲鳴鳥叫有點大聲，低海拔的特性小黑蚊，蚊子，蒼蠅蜘蛛一大堆，夏天有點熱，需選樹下，熱水只供應脕上六點至早上六點，白天沒熱水，衛浴太少間，且有小車道水泥地連日下雨都是青苔及少數積水，老闆娘不管事，所以遇到雷露友只能自求多福,3,1,2021/05/06,,1082,0,1
景色不錯，但環境衛生不佳！,3,1,2021/05/07,,1083,0,1
帳與帳之間距離很近，比較適合全部都認識然後包場,4,1,2023/05/08,,1084,1,1
老闆夫妻很熱情！。國慶連假連續露了三晚！老闆夫妻很熱情，哈哈，老闆人實在太好了，看我們燈光太暗還主動出借LED燈條！大讚！衛浴很乾淨，裡面很貼心的備了水桶小板凳跟沐浴洗髮乳吹風機，尤其是每一間廁所都有一瓶酒精！另外旁邊有溪水可以玩，清涼又乾淨！很棒的營區！,4,1,2017/10/17,,1085,1,1
小黑蚊多，營區腹地不大，雨棚區的寬度比較窄。廁所只有一間是坐式，其他都是蹲式+洗澡淋浴，感覺一不小心會掉進去。一般沒連假夜衝半價，但連續假日只有八折，這邏輯有點微妙營主不愛接電話，偶有遇見算是人滿好的，不過這個營區超級⋯不推，列入自己的黑名單。,1,1,2023/05/08,,1086,-1,1
8/26-27來露營一到老闆就說你們看起來很嗨晚上10.後不要吵不然會把你們轟出去儘管是開玩笑但不覺得這是一個營地主該有的態度過程中有幾次對話都讓我及朋友覺得感受不佳。例如：“雖然我知道你們不會再來了”那確實地理位置不錯，但還是想提醒老闆及闆娘和氣生財不然是真的沒搞。,1,1,2023/09/07,,1087,-1,1
有活動可參與，但腹地實在有點小,3,1,2019/05/07,,1088,0,1
"屬於值得一去的營區。一路上的交通指標很清楚,浴廁很大,雖然是下雨天,但是出景的時候很漂亮,設施小朋友沙坑已經荒廢因為沒帶到滑草墊沒嘗試,但看別人玩得很開心~生態環境非常好...怕的人就略過吧~",5,1,2023/10/19,,1089,1,1
風景優美，老闆還蠻親切的，而且有雨棚區，適合雨季的時候露營！但是衛浴間不足，洗澡要等很久。,4,1,2020/05/08,,1090,1,1
推 景色優美 有可以給小孩玩的沙坑 浴廁也很乾淨大間 熱水量充足 推推推 …,5,1,2021/05/09,,1091,1,1
夏天，營區蟲鳴鳥叫聲超級大聲的，熱水充足、廁所乾淨～喜歡，是個放鬆心情的好地方！近淡水市區採買方便、路口有小7！ …,4,1,2023/05/07,,1092,1,1
來露營放鬆不是來受限制的露營區～,1,1,2023/05/06,,1093,-1,1
12/31早上已經和營主反應 有一群露友非常吵鬧，請營主提醒那群露友尊重其他露營者，1/1跨年夜 理解歡愉氣氛，但到了兩點那群人還在鬼叫，不曉得是營主沒有善盡告知？亦或者露友真的完全無視他人的露營品質？總之是非常不好的露營體驗,1,1,2023/05/06,,1094,-1,1
廁所超級無敵乾淨一隻蟲都沒有連蛾都沒有營主媽媽很像鄰居阿嬤一般熱情超喜歡這個營地,5,1,2023/05/08,,1095,1,1
這裡比較適合烤肉玩溪水，露營的話衛浴只有兩間略顯不足，不過離台北市很近,3,1,2020/05/08,,1096,0,1
營地乾淨舒適，營主熱情豪邁大方又不囉嗦，想釣魚的露友還有個魚池可以釣，魚種多樣化，同行友人還有釣到8斤大的烏鰡，是個讓人會想再回鍋的好營地，真的讚！,5,1,2023/10/08,,1097,1,1
營主人很好，水果免費自採。浴廁沒乾濕分離。場地不大，建議帳數少一點,3,1,2018/12/30,,1098,0,1
真的有種在別人家庭院露營的感覺，但是草地真的舒服，也有飲水機而且還有熱水真的很方便，最麻煩的是廁所有點遠不在營區旁邊要繞一圈才能上，變得半夜上廁所很不方便，而且小貓會抓帳篷，雖然可愛但有破壞帳篷的風險，總體來說風景跟舒適度還是不錯的,3,1,2021/05/07,,1099,0,1
老闆人很好，B區還滿大的，但沒雲海，要走一段路才能看到；營地只有草皮 衛浴 冰箱然後沒了，算是比較原始的營區，廁所很乾淨，熱水很足夠也夠熱；冰箱要走的比較遠到營本部；水槽旁的垃圾桶沒有垃圾袋，記得自己帶；全區都沒有燈，要自己點，有帶足夠的燈是最好的；昆蟲很多；除了燈之外 其他都很棒,4,1,2023/07/07,,1100,1,1
