content,rating,type,publishedDate,tokenization,sequence_num,status,origin
環境整潔空氣佳…還有小孩遊憩區…沙坑…彈簧床…真的是非常不錯的露營區！廁所整潔空間大…營區主人三不五時會打掃保持整潔…是個非常推薦的營區喲！,5,1,2023/05/06,,352,1,1
小小的營區，但是充滿滿滿的人情味，老闆和老闆娘人很好，天氣冷晚上還煮了好喝的甜湯給我們，雨棚區空間很大，還能夠架投影幕，草地也維護的非常好，浴室廁所乾淨，熱水很舒服，絕對是一個值得再來的好地方,5,1,2023/05/06,,353,1,1
"這次是在景觀區包區，搭帳區在魚池兩旁的涼亭，共可搭三帳，有一間衛浴，還有一個帆布搭的共用區域，共用區域備有桌椅很方便。由於景觀區是獨立區域，晚上非常安靜，讓人覺得很放鬆，不過飲水機只在營本部，如果景觀區也有的話就太完美了。營主夫婦非常熱情,每晚都會準備一鍋甜湯，還蠻好喝的。這邊營區整理得很乾淨，處處可見營主的用心，共用區的洗手台出來的水甚至是溫水，在寒流來襲的當下覺得很貼心，下次如果有機會的話還會想來住。",5,1,2023/05/06,,354,1,1
這次露營帳數不多，露營的品質非常好，小孩玩彈跳床跟沙坑都空間很大，草皮的空間可以玩球類運動，營主夫婦很是親切，晚上還招待甜湯，浴室空間很大適合親子共浴，熱水穩定水量夠大，值得推薦的營區。,5,1,2023/05/06,,355,1,1
營主人很好，可是管理有一點點問題，晚上7點多還沒8點，別帳說我太吵，結果營主來跟我說小聲一點，還沒晚上10點，不去了氣死了。,3,1,2023/05/06,,356,0,1
老闆超貼心，晚上還有熱呼呼的小甜點，讓我們暖暖胃，營區乾淨又舒服，廁所也很乾淨。,5,1,2023/05/06,,357,1,1
這次隨機找的這個營區，很棒，不踩雷營主夫妻人很好，還煮冰白木耳桂圓甜湯，很貼心～ …,5,1,2023/05/06,,358,1,1
營主夫妻很輕切環境清潔，還貼心準備白木耳桂圓枸杞甜湯。冰箱溫度夠冷食材保鮮沒問題 …,5,1,2023/05/06,,359,1,1
非常開心能來到這個營區，營主夫妻非常的熱情，晚上也有營主夫妻招待的甜湯，草地很乾淨，環境維護的很好，沒有什麼蠅蚊，廁所非常乾淨非常的大還提供沐浴乳洗髮乳，營區有彈跳床、沙池、釣魚池和非常非常大的泳池，也有免搭帳的房間，營區旁就是農園，可以體驗採果，柳丁非常甜，孩子剪了好多柳丁，真的是很不錯的體驗，園農夫妻熱情招待，買了好多的柳丁回家，因有萬聖節，所以還有些小活動，包含了秘密求婚，謝謝營主祝福你們，會再次造訪,5,1,2023/05/06,,360,1,1
營主夫婦十分親切，設備也設計的很貼心、乾淨，非常棒的營區,5,1,2023/05/06,,361,1,1
露營環境好，飲水機、冷藏櫃、洗手台取用方便，浴室大間，附有跳跳床、沙坑、釣魚池、泳池、大片草皮可遊玩，營主為水電師傅，營區內維修都自己做，若有任何需求，營主都可以協助，推薦給想來露營的朋友們,5,1,2023/05/06,,362,1,1
一進入營區就能感受營主經營的用心，小孩子玩到瘋掉的彈跳床以及沙坑維護的都很好，戲水池乾淨定期換水，廁所很多間而且超大，營主太太會定時清潔以便下一位露友使用，並且大氣的提供沐浴露以及洗髮精，冰箱兩台也超級大，有雨棚區跟草皮區還有民宿，還可以釣用山泉水養的魚很大隻，真的是太棒了,5,1,2023/05/06,,364,1,1
"環境優美,營主夫婦很親切,設備齊全",5,1,2023/05/06,,365,1,1
營主夫妻客氣又大方，用心經營營區，讓人感覺環境舒適，草地很美，衛浴設備齊全、也很乾淨，跳跳床、沙池、泳池孩子們玩得超開心，唯一美中不足 可能是因為季節的關係，小黑蚊隨時陪伴，飲水機旁提供防自製蚊噴霧喔,5,1,2023/05/06,,366,1,1
環境乾淨，園主夫婦親切，還送好喝的山粉圓仙草冰飲，很棒,5,1,2023/05/06,,367,1,1
營主注重客人安全，有用心經營，飲水機、洗髮精、沐浴乳、菜瓜布、洗碗精皆有，浴室廁所大間水壓強，設施完善兒童戲水池水質乾淨，當天早上現放的水，小孩玩的很開心。謝謝營主夫妻招待，颱風下雨天訂雨棚區明確之選，免帶客廳帳、桌、椅，還能讓我們大人、小孩撒野再次感謝營主。 …,5,1,2023/05/06,,369,1,1
"很棒的露營區,營主夫妻人都很讚，送我們仙草和絲瓜，廁所乾淨又大間，游泳池也很大水也乾淨，小朋友玩得很開心，值得推薦的露營區 …",5,1,2023/05/06,,370,1,1
環境優，老闆人又好….,5,1,2023/05/06,,371,1,1
營主夫婦熱情有活力，雖然差不多只有我們三間民宿微包場(另外一帳全天外出不在營區)，依舊幫小小孩把戲水池放好水，晚上未開放時間立即把水放掉，以避免小孩誤闖發生意外，晚上還送了一鍋自製仙草甜湯讓我們解暑解渴，有甚麼問題提問都能立即得到答覆，相當用心外面街道上就有雜貨店可以簡單補給，很方便夏天戶外蚊蟲較多，體質較敏感的露友建議秋冬再到訪會比較適合,5,1,2023/05/06,,372,1,1
環境乾淨清幽，老闆和老闆娘都超親切，適合全家大小一起露營的好地方 …,5,1,2023/05/06,,373,1,1
露營環境幽雅舒適，設備完善，適合親子同遊的好地方！,5,1,2023/05/06,,374,1,1
環境清幽，超級適合全家露營，小朋友超愛，下次露營的第一首選！,5,1,2023/05/06,,376,1,1
第一次露營就獻給了鶴里翁，鶴里翁的露營經驗讓我愛上露營耶～原來露營可以這麼乾淨、整潔，重點是老闆、老闆娘超親切！孩子們一直吵著還要再去～期待下次鶴里翁露營,5,1,2023/05/06,,378,1,1
環境清幽，適合攜家帶眷的好地方～有機會還是會來～,5,1,2023/05/06,,379,1,1
營地設備完全，廁所草地很乾淨，老闆夫妻很熱情，游泳池和彈跳床小孩很愛玩，整個環境都很棒 …,5,1,2023/05/06,,380,1,1
第一次到訪場地乾淨草皮很美，營主人又親切，洗澡水壓穩定。還有乾淨的戲水池、 沙坑、彈跳床，小孩玩得很開心，有機會會再訪！戶外本來就會有蚊蟲叮咬，所以記得給怕蚊蟲咬的小孩穿薄長袖長褲！,5,1,2023/05/06,,381,1,1
再次造訪，非常喜歡這裡環境，很舒服很清幽，還有釣魚池 戲水池 彈跳床 沙坑～大草皮 很適合小孩放電，營主夫妻經營的很好，廁所很乾淨，晚上營主還會貼心的甜湯，好幸福，值得推薦 也是口袋名單之一。,5,1,2023/05/06,,382,1,1
每年必來一次的休閒旅行每年都會特地從台南到這裡家族放鬆民宿的價錢俗擱大碗…只要來到鶴里翁，我們一定放棄帳篷改租幾間民宿老闆熱情大方好客，每次來必招待甜湯，有問題也都馬上解決明年第四年，我們也一定會報到,5,1,2023/05/06,,383,1,1
這裡是我見過最舒適方便的露營區！綠油油的草皮維護的很好，衛浴又大又乾淨，水壓水溫都很穩定，還附有洗髮沐浴乳及板凳，簡直太方便了！小孩最喜歡沙坑、彈跳床、戲水池，放電完能多吃好幾碗飯！疫情當下，營主夫婦還會多次消毒每個露客使用過的地方，讓露友們玩的很安心，由於營區位於低海拔並在果園附近，一定會有小黑蚊，防蚊工作一定要做足！,5,1,2023/05/06,,384,1,1
7/15～7/17搭雨棚區營主夫妻既熱情又熱心，環境整潔又方便，是小孩們放電的好所在，幸運遇到的露友都算高素質，釣魚池、戲水池、大型彈跳床、沙坑、草皮......我們家5歲～11歲的小孩們都好愛啊！是個有溫度、有用心的露營區，一定還會再到訪多次，無論小孩是否已經大到不想跟了，讓我就是會想去了還要再去這次除了自搭雨棚區，還參觀了景觀區、草皮區、露營屋，如果不是固定時間有蚊子出沒，完全無法相信在山區戶外能保持如此整潔，疫情期間消毒殺菌也沒在客氣的，總之就是玩的好安心又好開心。,5,1,2023/05/06,,385,1,1
營主夫妻人超nice，環境優美，衛浴空間很大很乾淨，房間環境也十分乾淨舒適，非常值得全家一起露營,5,1,2023/05/06,,387,1,1
環境優美， 衛浴設備非常乾淨，營主夫妻又很好處理，是個好棒的營區,5,1,2023/05/06,,388,1,1
營區優美，營地設完全，廁所很乾淨，老闆夫妻人好又大方，真的是很棒的營區,5,1,2023/05/06,,389,1,1
優美營區  老闆親切大方  適合家族旅遊,5,1,2023/05/06,,390,1,1
老闆夫妻是很古意的鄉下人，會準備甜湯給露營的朋友喝，用心經驗的好營地，去過一次就會列入回鍋的明單了，真的是很好的營區,5,1,2023/05/06,,391,1,1
1.營主很熱心，這麼熱的天氣，送來透心涼的點心。2.營主也很專業，聲稱加減都有小黑蚊，結果我們前三名的苞數34、33、19，很想知道在老闆眼中什麼數字才是多。3.廁所很乾淨很大，有四間，但會怕小昆蟲小寵物要注意。4.愛釣魚的朋友要謹慎，釣幾隻要放好，老闆會盯著監視器，看你是否偷藏了他的魚，所以需要呼喚老闆時，其實在監視器面前揮揮手，他就來了一次性的露營區感謝讓我被小黑蚊叮到破紀錄,1,1,2023/05/06,,392,-1,1
營區的環境整潔，無過多的光源，且時分安靜，除了昆蟲與動物的鳴叫外，是露營的好地方。,3,1,2023/05/06,,393,0,1
4/29五夜衝4/30-5/1家族露營慶生 公公、老公、兒子生日還有營主煮的甜湯，好貼心小孩也玩的很開心不錯的地方，很放鬆，適合親子或家人一起來.剛好天氣都不錯，舒適.,5,1,2022/05/06,,394,1,1
營主親切，廁所乾淨又大，山景環繞，放空散心好地方,5,1,2022/05/06,,395,1,1
隨處可看到營主人的用心，環境衛生，草皮顧的很好，衛浴也隨時都是非常乾淨的，，景觀區要搭客廳帳空間會比較勉強，其他是無可挑剔，唯一美中不足是有些季節會有小黑蚊，要前往露營會怕的需做好準備。,4,1,2022/05/06,,396,1,1
安全，收費便宜，老闆很幽默，老闆娘非常親切，值得再訪。,5,1,2022/05/06,,397,1,1
收費 雨棚：1000 草地：800優點：雨棚草地優美 衛浴設備五星級 免費釣魚缺點：蚊子小黑蚊多 要做好防蚊措施,4,1,2022/05/06,,398,1,1
每晚都有熱熱的甜湯，洗澡間彷彿在自己家一樣舒服，營主夫婦人很nice  …,5,1,2022/05/06,,399,1,1
晚上有營主的熱情綠豆地瓜甜湯超好喝的這個營區大推營主熱情。人又很好營區乾淨衛生！,5,1,2022/05/06,,400,1,1
環境好，老闆很親切，魚很大隻，釣起來很爽,5,1,2022/05/06,,401,1,1
熱情營主 乾淨的場地 豐富的娛樂設施,5,1,2022/05/06,,402,1,1
"硬體設備非常齊全竟然還有洗衣機還有冰涼的戲水池~營主夫婦親力親為,親切的服務態度讓人賓至如歸還會介紹附近的景點這次選擇入住套房乾淨舒適,這裡真的很適合一家大小可以來的渡假好地方",5,1,2022/05/06,,403,1,1
難得南投優良環境的好場所！大推....,5,1,2022/05/06,,404,1,1
場地規劃非常好（讓出一區孩子跑跳遊戲草皮）衛浴非常乾淨（非常大可以一家四口一起洗）戲水區（好大、手搖船⋯玩到小孩不離開）釣魚區（我們顧小孩沒去體驗）營主夫妻（無敵親切）洗髮精沐浴乳洗碗精蚊香防蚊液酒精都幫你準備好了柑仔店（可以外送飲料冰塊餅乾水果泡麵沒問題）好可以更好大概就是如果樹可以再長大一點（帳篷可以躲在樹蔭下）完美無可挑剔,5,1,2021/05/06,,405,1,1
營主夫妻 人真的很好、營區內基本的設備都有、例如:小孩的戲水池、大型跳床 沙坑、釣魚池 這個區有分三個區、每個區大約50 公尺内 不會互相干擾 今天我們搭雨栅區高度夠高 栅區内場地夠大 衛浴設備很大間、(第一次遇到 衛浴設備很大間) 真心推薦 這個露營區。,5,1,2021/05/06,,406,1,1
超優的地方啊！老闆夫婦親切，設備齊全！我最在意的衞浴又大又乾淨有彈跳床、沙坑、游泳池、釣魚…，真的非常用心的老闆。超級推薦大家來的！難怪大家都給五顆星還是要提一下缺點，我們這次在老闆門口(有棚區)，因為鄰近馬路，真的很吵(尤其一大早);淺眠者不建議搭這裏呀呀呀!,5,1,2021/05/06,,407,1,1
環境很大很清幽，房間廁所整理的很乾淨，老闆跟老闆娘非常的親切好客，還親自煮紅豆牛奶甜點招呼大家一起吃，非常推薦各位來住看看！,5,1,2021/05/06,,408,1,1
"營主兩夫妻親切貼心的服務,讓露友們來了又想再來的好選擇~ …",5,1,2021/05/06,,409,1,1
已經回露4次！每次身心都放鬆，賴大哥辛苦維護的草皮是我最愛的！乾淨的衛浴間需要大家共同維持！好的營地也要有高水準的露客！一起加油！ …,5,1,2021/05/06,,410,1,1
衛浴設備乾凈，草皮柔軟舒服，營主親切慈祥和藹，像自家哥哥！這次露營多虧了賴大哥，讓我們渡過快樂的假期謝謝您，感恩唷！更謝謝嫂子的甜湯吃在嘴裡甜在心裡 …,5,1,2021/05/06,,411,1,1
營主夫婦很親切，柑橘類和桂花的花香很舒服，孩子玩水玩得很開心。,5,1,2021/05/06,,412,1,1
老闆真的是交朋友的，腹地大，設施完善，營地租金又便宜，值得再訪 …,5,1,2021/05/06,,413,1,1
"環境很好,廁所乾淨,有雨棚,有草地,有跳跳床,有沙坑,還有魚池可以釣魚,營區內民宿也很乾淨清爽,營主很熱情",5,1,2021/05/06,,414,1,1
好棒的營區，整理得很用心，營主還請吃桂圓白木耳湯,5,1,2021/05/06,,415,1,1
放鬆身心的好場所，符合了家人的需求，空氣，氛圍，乾淨的場地,5,1,2021/05/06,,416,1,1
之前有來過 就覺得很不錯了聽說營主花了80萬改造魚池讓客人能更享受釣魚的樂趣台灣鯛（吳郭魚）也真的很好吃 （用烤的）只是要釣到大隻的可能要先把小隻的餵飽才行廁所很乾淨 空間也很大,5,1,2021/05/06,,417,1,1
老闆，老闆娘經營的非常用心喔！很贊的營地,5,1,2021/05/06,,418,1,1
營區衛浴大間又乾淨，營主夫妻二人用心整理環境，對待露客很親切，是一個很優質的露營區~,5,1,2021/05/06,,419,1,1
很棒的營區，廁所乾淨，闆娘還煮點心給我們吃,5,1,2021/05/06,,420,1,1
營主很熱情～廁所很乾淨，小孩玩的設備都很安全，小孩可以盡情的玩樂，爸媽可以放鬆一下,5,1,2021/05/06,,421,1,1
這個營區是我露營以來感覺最棒的，有跳床、沙坑、釣魚池和很乾淨的戲水池，尤其我最在意的廁所也很乾淨，營主像土地公一樣只要他做的到的，一定有求必應，建議大家可以去體驗一下營主的用心,5,1,2021/05/06,,422,1,1
營主夫婦很熱心，環境很舒服，大人小孩都可以盡情的享受大自然生活,4,1,2021/05/06,,423,1,1
體驗露營️放鬆身心好地方 …,5,1,2021/05/06,,424,1,1
這兩天在營主夫妻熱心介紹附近的景點，和晚上的甜湯的招待，讓我們收獲滿滿的結束了我們的假期,5,1,2021/05/06,,425,1,1
衛浴設備乾淨又舒適，又有大草坪跟大彈跳床還有小型游泳池給小朋友玩，愛釣魚的朋友也有大魚池可以玩過過癮,5,1,2021/05/06,,426,1,1
很棒的營地，真的是小孩玩樂的好地方，營主夫妻很熱情親切，他們一直在巡視營區的環境，如果垃圾多或那裡有問題，他們都會馬上處理，很用心的營主，營主還會準備甜湯讓大家享用，我們已經回露第二次了！,5,1,2021/05/06,,427,1,1
營主夫婦非常的客氣 園區也很用心 每晚都有招待好喝的甜湯 有魚池可供釣魚體驗 有泳池、跳跳床、沙坑等設施讓小孩玩樂 很棒,5,1,2021/05/06,,428,1,1
草皮平整乾淨，設施多，大人小孩都有得玩，值得再來的露營區,5,1,2021/05/06,,429,1,1
"這是我不断來的露營區！這裡環境優雅空気清新，營主夫婦待人親切,很用心經營，有鈎魚池可以鈎大魚,有兒童戲水池很乾淨又不會曬到陽光，還有兒童玩的沙灘, 彈跳床等等，而且衞浴設備 空間超大超乾淨，很值得 推薦給露友！讚！讚！讚！讚！讚！",5,1,2021/05/06,,430,1,1
明明知道螞蟻繁殖期量多，卻不告知讓露營體驗大大降低,1,1,2021/05/06,,431,-1,1
老闆夫婦超好心，時時刻刻都有在注意露友的狀況跟需求，而且還做甜湯給露營食用，超好的營主夫婦。,5,1,2021/05/06,,433,1,1
一個我不會想再去的營區，悶熱的夏天不要來，午後雷陣雨會讓糟糕的排水系統現形，泥濘不堪的路面影響露營放鬆的心情，需要改善，,1,1,2021/05/06,,434,-1,1
草地營地設在洩水道旁就不理想，下大雨就有一條大水溝在旁邊，營主應該好好想想是否用在水槽旁會理想一點,2,1,2021/05/06,,435,-1,1
一個非常適合親子露營的好地方，地方乾淨，還有適合年長者來居住的房間，營主夫妻待人非常親切，就像自家長輩一樣，晚上還送大家喝甜湯，非常感謝營主夫妻。,5,1,2020/05/06,,436,1,1
營區鄰近馬路，如果怕車聲建議訂位時，選擇靠近釣魚池，會離馬路較遠營本部跟雨棚區相連，如果很介意在別人家門口睡覺的，就不要訂雨棚區營本部有兩台冰箱，在雨棚區露營，夜裡會一直聽到冰箱壓縮機在運轉的聲音～非常非常吵營區路況佳，導航設備可以順利導航到定點五星級衛浴設備非常非常大間，一家四口如果一起進去洗澡也不會擁擠，有提供洗髮精跟沐浴乳釣魚池要看老闆每天的開放時間，所以沒有辦法隨時都可以釣魚,3,1,2020/05/06,,437,0,1
老闆與老闆娘很用心，待人親切，環境舒適。,5,1,2020/05/06,,438,1,1
營主蠻熱情的，讓長輩睡覺的房間很便宜,4,1,2020/05/06,,439,1,1
乾淨整齊舒服的營地，草地不錯很漂亮,4,1,2020/05/06,,440,1,1
營主親切，缺點就是天然的小蟲問題，適合冬天去,5,1,2020/05/06,,441,1,1
場地乾淨..親子設施豐富齊全..想讓孩子放養大自然的好所在~~ …,5,1,2020/05/06,,442,1,1
草皮很漂亮，環境整潔，浴廁大間，老闆老闆娘很親切,5,1,2020/05/06,,443,1,1
設備完善，廁所乾淨，是孩子非常好放電的地方,5,1,2020/05/06,,444,1,1
整體環境很棒、遛小孩的好地方！營主親切和善,5,1,2020/05/06,,445,1,1
設備該有的都有，沒有的也都有。營主人很好，環境規劃的很周到、很用心。能釣魚、能戲水、沙坑、跳跳床大小朋友玩翻天 …,5,1,2020/05/06,,446,1,1
有冰箱，開飲機，戲水池，釣魚，營主親切,4,1,2020/05/06,,447,1,1
大草皮，有冰箱，屋主有雨遮區可搭帳，重點是營區主好相處,5,1,2020/05/06,,448,1,1
環境十分好，營主很熱情，小孩可玩水。,5,1,2020/05/06,,449,1,1
老闆親切熱心，我們此次是涼亭。空間大有桌椅電扇，又有燈。營本部有飲用水冷熱。老闆晚上有提供甜點，好吃。有彈跳床為其特色。但山區慎防午後雷陣雨，來的快去的快。,4,1,2020/05/06,,450,1,1
感謝營主晚上特別準備點心,5,1,2019/05/06,,452,1,1
2019/3/16~17喜愛可釣魚有房宿又平價ㄉ營區，所以這回來到了網評很好ㄉ鶴里翁。路程很順暢，不算有ㄉ短山路，真ㄉ不用太怕暈車，哈！雖然是個小小營區，但有平價卻配備齊全，清新舒適ㄉ民宿，還有乾淨ㄉ雨棚區，*很是適合長輩和初露者。只不過我們所訂ㄉ套房，所配給ㄉ煮烤區，由於木桌椅組擺放在角落裡，所以躲藏著一堆蚊蟲類。若沒發現，不噴撒防蟲液和點營區蚊香，是會很困擾ㄉ。還有釣魚池淺又有荷葉枯枝，多是小魚，對愛釣魚ㄉ我們來說，缺少好釣點也無拉力很是無趣。而這天陰涼，戲水池未能開放，*好在有大大ㄉ彈跳床供小朋友玩樂，質優ㄉ房宿和露地給貪潔淨ㄉ露客們，加上熱情給予諸多關照，卻又不讓人覺得受干擾，增添星級數功不可沒ㄉ營主，才不覺虛度此行，哈！PS：營方煮食贈與ㄉ大碗公白木耳桂圓番薯甜湯，真ㄉ好ㄔ到爆，回味無窮ㄚ！,4,1,2019/05/06,,453,1,1
老板熱情貼心，很棒的露營區,5,1,2019/05/06,,454,1,1
營地小而優，水池，跳跳床讓小孩玩瘋了，營主非常親切，貼心,5,1,2019/05/06,,455,1,1
房間很乾淨 烹飪區有屋頂很方便 孩子特別喜歡彈跳床,4,1,2019/05/06,,457,1,1
營主很熱心，衛浴非常乾淨，有小朋友好玩的跳跳床,5,1,2019/05/06,,458,1,1
營地廁所乾淨環境很棒營主也很熱情招待,5,1,2019/05/06,,459,1,1
營主超熱情，送西瓜鳳梨，又送火龍果牛奶，營主真的是來交朋友的。,5,1,2019/05/06,,461,1,1
營主人非常好～營區的設備非常完善～是個值得推薦的露營區。 …,5,1,2019/05/06,,462,1,1
環境優美，浴廁乾淨，有生態池可釣魚，戲水池，沙坑，跳跳床，小朋友玩的很開心，營主夫妻熱情好客，一到露營區就準備了甜湯給我們享用，晚上還給了當地的水果，露營價格也不貴，真是超佛心。,5,1,2019/05/06,,463,1,1
環境清優，營主很用心經營規劃，衛浴設備也也很乾淨。,4,1,2019/05/06,,465,1,1
草地很棒，營主很親切。跨年要再次團露了。,5,1,2019/05/06,,466,1,1
營主夫妻超級和善的環境優美又清幽設施跟浴廁超級棒的營地前面就有溪水可以玩雨棚草皮都超讚的啦還有房間可以住宿，超讚的一定會再來光顧的營地,5,1,2019/05/06,,468,1,1
浴室很大又乾淨，有個很棒的彈跳床，還有沙坑跟戲水池，規劃的不錯，會再去，但希望營主改善草地區，下雨時泥濘的很誇張。,4,1,2019/05/06,,469,1,1
老板原本住在這，這裡是他跟朋友聚餐及喝茶聊天的地方，後來改建成露營區及小屋區。露營區及小屋區是分開兩個地方，老板非常認真在經營。老板及老板娘都非常和善與親切，隨時都會來關心一下。我們是往小屋區，有一間房間甚至是原本老板的住家，設備及環境都超優的。不過要注意防蚊，畢竟週圍都是果園，蚊子還是比較多。,4,1,2019/05/06,,470,1,1
超讚的露營區，還有大泳池,5,1,2019/05/06,,471,1,1
老闆夫妻很熱情人很好，環境不錯衛浴更是乾淨又大間園區更有多項設施，非常適合大小朋友！除了小黑蚊很多非常需要注意 …,4,1,2019/05/06,,472,1,1
營主真的很親切，ㄧ直拿水果綠豆湯給我們吃，還怕我們熱，還拿大台電風扇借我們。,5,1,2019/05/06,,473,1,1
老闆很親切，魚池很好釣，還有超大彈跳床，是會想再造訪的營地。,5,1,2018/05/06,,475,1,1
一個可以放鬆溜小孩的好地方,5,1,2018/05/06,,477,1,1
設施齊全，營主熱情，又送水果，好地方,5,1,2018/05/06,,478,1,1
環節乾淨 露營便利性佳,4,1,2018/05/06,,479,1,1
乾淨。舒適。營主人很好。,5,1,2018/05/06,,480,1,1
算是方便，離市區近，有大跳床可以遛小朋友，收費便宜，可惜沒有View.,4,1,2018/05/06,,481,1,1
環境超優的，沙池、水池、彈跳池能讓小孩玩到瘋，草地平整，電源、水源也都俱備，還有爐台及瓦斯烤肉枱租借，尤其是浴室超大的能同小人一起入浴，更棒的是價錢,5,1,2018/05/06,,483,1,1
露營60露，第一次遇到這麼奇特的營地，雨棚是搭帳在營主自家門口，營主家人從營位旁進進出出，很沒有隱私。明明租了營位，也不可能搭滿，又要留一條走道給他們進出，壓縮搭帳空間，很不優!,1,1,2024/04/03,,484,-1,1
營主很熱情，還煮甜湯給大家喝。也會注意彈跳床使用的狀況。但雨棚區最多四帳。空間有點擠,5,1,2023/12/15,,485,1,1
環境不錯，營主供應的甜湯好好喝！,5,1,2023/06/10,,486,1,1
環境很好，親子友善，老闆熱情細心。第一次到營區露營，因連假只能訂到四人套房，還是感覺相當不錯。園區很大，有兩片大草地適合孩子玩耍放電，還有彈簧床與沙坑，設施維護良好，旁邊有種菜及水果，適合孩子親近自然。園區四處有放酒精、防蚊液與蚊香等。套房的浴室如果能有乾濕分離或浴簾或更好，棉被不太夠，建議提醒客人要自備睡袋。老闆娘的甜湯超級暖心與好喝！！！,5,1,2023/02/28,,487,1,1
很乾淨的好營區。營主夫妻人很好，晚上有好喝甜湯招待，用電ok，營區乾淨，舒服的休憩。,4,1,2023/02/27,,488,1,1
營主夫婦非常親切，營位寬敞、浴廁近、冰箱近、停車也近。營區很大還能散步到處逛逛。。第一晚被營區裡的燈亮到睡不著，禮貌詢問營主後，營主說晚上12點後會幫我關燈，真的是非常感謝！此營區唯一的缺點是小黑蚊太多，務必自備小黑蚊防蚊液～,5,1,2023/02/14,,489,1,1
營主夫妻很熱情，還準備了甜湯，露營屋乾淨整潔，炊事區空間寬廣。,5,1,2023/01/24,,490,1,1
第一次露營初體驗。第一次的露營經驗就獻給了 鶴里翁好玩的泳池 釣魚 烤肉趴美中不足的就是晚上的 螞蟻大軍吃飯要秒速 不然就是螞蟻大餐,4,1,2022/10/07,,491,1,1
用心經營的營區.入住下午營主送來自煮一大鍋.冰涼「鳳梨白目耳湯品」.很消暑,5,1,2022/09/27,,492,1,1
營主熱情，營區很棒。營區內設施很棒，營主人很熱情，讚,5,1,2021/03/20,,493,1,1
"營主夫婦人超級好,一直不斷的巡視檢查環境及清潔,還煮好喝的甜湯給我們,離開時還送我們水果...今年年",5,1,2021/02/17,,494,1,1
十分滿意。熱甜湯好喝暖身也暖心，衛浴很棒可以2大2小一起洗。附近大草皮可以好好地玩。營主熱情。可惜夜間右方帳篷打呼超大聲，左方還有人聊天過12點，營區裡有人抽煙，有煙味。,5,1,2021/01/06,,495,1,1
以後一定會再過去玩。謝謝老闆夫妻的招待讓我們三天兩夜玩得很開心,5,1,2020/12/16,,496,1,1
以後一定會再去。謝謝老闆夫妻的招待， 讓我們三天兩夜過得很快樂,5,1,2020/12/16,,497,1,1
跳跳床沙池都很棒，營主很用心，萬聖節活動也熱情參與,5,1,2020/06/27,,498,1,1
環境不錯設施也很棒尤其是喜歡洗浴設備。環境不錯，設施也很棒，尤其是喜歡他的洗浴設備空間很大 只是運氣很不好，這次在他的雨棚區 剛好4個棚位都滿了顯得有點庸集並且同棚區很吵鬧 讓我的感覺十分不好，想要一個安詳寧靜的露營環境，整個心情都不好了，不過老闆娘的甜點湯招待真的很不錯超好喝的,5,1,2020/03/29,,499,1,1
營主超熱心，廁所很大，洗澡水不會忽冷忽熱，彈跳床孩子的最愛,5,1,2019/12/15,,500,1,1
有溫度的營區。營主夫妻都很好相處晚間送來甜湯好好喝衛浴乾淨衛生彈跳床讓孩子玩瘋了,4,1,2019/12/07,,501,1,1
老闆很親切，服務滿分，設施較上次增添兒童戲水池，下次有機會還是會再來.,5,1,2019/10/15,,502,1,1
五星級廁所 戲水池又大又乾淨。老闆夫婦人很好客，還請我們喝一大瓶現打火龍果牛奶，期待魚池完成後再訪,5,1,2019/08/10,,503,1,1
老闆，老闆娘熱情招待，還送甜點，有機會會再來,5,1,2019/06/10,,504,1,1
涼亭區很棒，設施也齊全，孩子們釣魚跟玩水開心極了。感謝營主招待甜點，超好喝。。不足處：非營主狗狗群會跑入營區，半夜還會亂叫 打擾睡眠。,5,1,2019/05/15,,505,1,1
"乾淨清幽的營區。營區有小孩玩的彈跳床,沙坑,戲水池及玩耍的草地,也有釣魚池供人垂釣,乾淨的衛浴設備,又有免費提供桌椅,流理台,菜瓜布,沙拉脫,洗髮精,沐浴乳,吹風機,蚊香,捕蠅紙,烤肉架.......,誠如好客的營主夫婦所言:儘量方便露營客的需求,客人才會再來!在這現實的社會,有人只做一次性的交易及服務,也有像營主夫婦把露客當作朋友真心對待,值得推薦大家前往!",5,1,2019/03/18,,506,1,1
小孩子喜歡的露營區。很棒的露營區營主夫婦也很棒 只有浴室的熱水忽冷忽熱 需要改進,5,1,2019/03/05,,507,1,1
環境非常新 老闆娘跟老闆人超好 很棒的露營環境 大推。非常讚,5,1,2019/02/28,,508,1,1
Cp值超級無敵高的營區，超棒,5,1,2019/02/17,,509,1,1
不錯的營區，如果帳數再少個1、2帳會更好。,4,1,2019/02/16,,510,1,1
沒熱水營主立刻前來處理，服務超好的。,5,1,2019/02/09,,511,1,1
營主用心，環境整潔，還提供點心！,5,1,2019/01/13,,512,1,1
環境很乾淨幽靜，衛浴很新很大，水壓水温很夠，老闆/闆娘很親切，還招待當地盛產水果。希望增設廁所，免得洗澡時間，沒廁所可用,5,1,2018/12/31,,513,1,1
小而美的優質營地，營主超熱情，送西瓜鳳梨，又送火龍果牛奶，一帳才750元，營主真的是來交朋友的。。#近市區，交通方便#五星級浴廁，熱水穩定，水壓強#有戲水池、釣魚池，還有小孩超愛的跳跳床#另加碼12月季節限定的採果樂(橘子),5,1,2018/12/05,,514,1,1
