content,rating,type,publishedDate,tokenization,sequence_num,status,origin
這大小我以為來到難民營,1,2,2021/05/08,,444,-1,1
來這裡露營很放鬆，環境舒適景色優美，餐點多樣吃的很飽，另外還有職人課程體驗，這次的課程有調香跟永生花製作課程，成品可以帶回家做紀念，晚上還有意外的煙火秀驚喜 …,5,2,2023/05/07,,445,1,1
漂漂河相當有趣，不過要水量夠多會比較好玩，全程都有教練陪同，安全性比溯溪高一些，是蠻不錯的team building活動,5,2,2021/05/08,,446,1,1
以價位來說貴，營區那麼多帳，冰箱小的離譜，也完全找不到飲水機；比較有問題是一個叫**姐工作人員，不但嫌我們吵，每次進出經過不是瞪我們，就是直接說，你們真的很吵，請問來玩的難道要輕聲細語嗎？如果嫌客人在工作人員休息室外活動太吵，店家不是應該再重新規劃營區配置嗎？把整個營區塞的滿滿的，再來嫌客人吵，花錢來看*姐臉色，不推,1,2,2023/05/08,,447,-1,1
不用準備就能出門旅行，可以看海放鬆的好地方,5,2,2023/09/07,,448,1,1
環境超舒服 老闆人很好食物也很好吃還多到吃不完真的是休假放鬆好去處下次還會再來的,5,2,2023/10/07,,449,1,1
11月海風超舒服，整體設施跟住家裡沒兩樣，搬張椅子坐在帳篷外非常愜意舒服，推薦大家這個放鬆的好去處 …,5,2,2022/05/08,,450,1,1
乾淨，安靜，空間寬敞，還有水池可玩水，小孩超愛,4,2,2020/05/06,,451,1,1
"風景優美,安靜放鬆,服務親切周到附近也有可拍照的美麗風景,會讓人想再去度假的好地方",5,2,2023/05/06,,452,1,1
房間很大很舒服，可以看日出看海，還有Netflix 可以看,5,2,2021-10-16 20:40:29,,453,1,1
山色優美 景色宜人 服務態度良好 環境品質佳很舒服的一個地方,5,2,2023/05/07,,454,1,1
香氛蠟燭DIY 不錯玩喔～^_^Eva老師很有趣很奈斯～～可以加花花哦推推,5,2,2023/05/07,,455,1,1
建議1. 服務態度熱情一點，每一位都滿冷漠的。2. 每帳提供一個蚊香，有小黑蚊。蚊香還要跟你們買覺得不妥。3. 在販賣部買了臂圈，問怎麼打氣，連講話都不講，直接用手指比方向。4. 發現園內有高爾夫車，食材可以發到各個帳篷。5. 詢問有無冰塊，一包還要收50塊。6. 當日入住有壽星，要親自去餐廳拿6寸蛋糕，但我們忘了拿，到了隔天退房也沒人告知忘記取蛋糕。7. 早餐供應時間最晚到9:30，9:30都還沒到有些都東西沒了，也並沒有再補。然後已經忙著在收，讓人感覺不好。如果提早要收拾，應當告知客人早一點到。8. 泳池可以整理，有些地方有青苔，掉落的葉子很多，看起來髒。環境及設備其實都不錯，但希望可以改善小細節部分。,3,2,2022/05/08,,456,0,1
環境好~氣氛佳~還有啤酒暢飲~如果還有飲料暢飲~小朋友還更開心~,4,2,2020/05/08,,457,1,1
很棒的環境，服務人員也很親切，需要協助時，他們也會儘力，尤其是藍波，很親切喔！還想再去一次,5,2,2023/08/08,,458,1,1
環境寬敞舒服很適合朋友聚會聊天，搭配山裡的晚風狠有愜意感。,5,2,2023/05/07,,459,1,1
訪客2小時每個人頭要300元，國小生也算，說網站公告有寫，沒看到耶！,1,2,2023/05/08,,460,-1,1
10/14 包A區只給十帳有棚區+3帳好小的草地，A區剩餘的草地不能用、搭帳順序要照營主要求/不能自己安排，卸裝備不能暫停於A區口/要從停車塲拉推車卸裝備。要溝通，營主一副你不爽就別露，A區草地就只有黑色塑膠墊那3小塊是包區可以使用的範圍、不能超出塑膠墊外，剩餘的草地是所有區的公共區域。不懂這是包A區13帳還是包A區？不爽的付錢不露走人！,1,2,2018/05/08,,461,-1,1
非常舒服的地方，還有提供腳踏車兌換券，無論是帶小孩或寵物來都很適合 …,5,2,2022/05/07,,462,1,1
目前露過設備完善，大概也最難倒的營區。一進營區就是停車場，會有工作人員來對資料，帶你到你的營位。之後拉著小車車把用具拉到營位，撤帳也可拉車 (下雨天車車會加屋頂，但是很難拉到)。沙坑兩個，溜滑梯兩個，鞦韆一個，泳池一個，小朋友玩耍的地方很多。廁所有消毒液，衛生紙。浴室有沐浴精，洗髮精，熱水器為了安全每二十分會重啟，不確定是否因晚餐時段用水的人多還是熱水器問題，反正我把水溫轉好後沖了一下然後還會變冷或變熱，雖然有吹風機但是風量很小，搞不好吹乾頭髮的時間還超過洗澡。洗碗水槽都有放洗碗精。收帳時真的是下大雨有便利雨衣跟黑色大垃圾袋可拿。剛好橘子紅了的季節園區的橘子可以拔了吃。咖啡券可在離營當天的離營前換咖啡(這次喝很苦)或茶(茶包泡的)或奶茶或10元冰棒或掏出20換冰淇淋。會有一張明信片，寫完放入信箱，明年差不多的時間會寄給我們。,5,2,2019/05/08,,463,1,1
營地很不錯！浴室廁所很多間。。。但！當很多人一起用時，大概要跪著洗，連附近的流理台都用滴的。（因此很多間 = 沒意義）其次是垃圾不落地，這個立意很好，但。。。檢查的時候。。。過度於「貓毛」。。。這個得看官們自行去感受。 。。熱水水壓穩定性是決定不會在去的關鍵！,3,2,2017/05/07,,464,0,1
衛浴乾淨、可惜水溫不穩.營主人很親切.交通方便.狩獵帳更是優質.好睡的碰床可ㄧ覺到天亮。,5,2,2019/02/18,,465,1,1
3點半入場還提供下午茶，又有兒童小沙場，適合全家大小來放鬆,5,2,2023/10/06,,466,1,1
大小朋友都玩得很開心原民餐也準備的好好吃 …,5,2,2022/05/07,,467,1,1
環境很chill是一個目前心中最美好的懶人露營cp值非常高 是一個第一次露營選擇的好地方呦 …,5,2,2023/10/07,,468,1,1
用心打造環境，體驗不同的露營感受！園區工作人員親切，晚餐BBQ+火鍋食材豐富！,5,2,2023/12/07,,469,1,1
風景美氣氛好但是住的吃的完全不值得這個價錢豪華神殿帳很擠早上七點全部被熱醒一群人只有一台小型電風扇,3,2,2023/05/07,,470,0,1
帶小孩租腳踏車，用小時計價，有跟老闆說，孩子小能否彈性一些，老闆回：會有彈性時間，3:00出發，回程小孩5點十幾分到，爸爸5點快20分到，媽媽因為騎過頭5:27分到，還車換成年紀較年長的老闆，有跟老闆說明媽媽騎過頭，結果老闆硬是要收全家都3小時的錢，對有兒童的家庭，一點都不友善也沒彈性，況且車子又老舊，我們中途又停車休鐵鏈～真是不好的租車經驗～反到是路上遇過遊客，詢問之下，很多老闆都是彈性很大，不會對兒童太計較時間，選擇很多，下次不會再跟這家租車了！,1,2,2023/05/08,,471,-1,1
cp真的非常低…冰箱/廁所區與炊事帳區距離很遙遠.要走兩層梯田才能抵達.建議不能喝太ㄎㄧㄤ會走不到廁所.在東營區最低的位子是完全看不到夜景.最佳觀賞夜景的地點是主基地.滿可惜的.因為那下午17:00後就沒人了.炊事區域與睡覺帳篷區地勢有點斜.體感有點不舒服另外車道狹窄部分路段陡峭.老闆連一台車都不肯讓住客們開到營地旁邊上下行李.只為的是他們隔天早上工作人員要收帳的工作車會不好迴轉.建議怕走 怕爬山的要三思.喔對老闆有提供推車喲.需要自行拉行李爬坡.帳篷也極度簡陋只有普通的睡墊/枕頭/被子/電扇.完全不符合價格.真的是很敢開這價錢.各位訂房拜託要看評論太真實了.絕對有一定參考價值.照片是站在帳棚區拍攝炊事區.廁所要在往上爬一層哦,1,2,2023/05/07,,472,-1,1
晚餐駐唱氣氛好 調酒讚 東西好吃 住宿環境好 舒適時間可以的話記得要訂SUP 絕對值得,5,2,2023-09-18T13:58:40+08:00,,473,1,1
第一次到免搭帳營地，還是覺得自己搭帳睡得比較舒服和自在，因為帳篷一直在原地日曬雨淋，剛進入蓬內感覺空氣並不好，甚至有點味道，比較好的一點事夏天有冷氣 …,3,2,2023/05/08,,474,0,1
因為沒有區分有帶小孩跟一般大人區域，如果你像我一樣遇到有帶小孩來玩的，又剛好遇到小朋友晚上10點就要睡的，你還是直接放棄這邊比較快。 花了錢卻得不到快樂。,2,2,2023/05/08,,475,-1,1
本次預約12.11-12.12兩天剛好都是下雨天，12.11下午兩點抵達接待人員幫忙拿取行李後男友去停車場停車，當時已經有些許人在接待地方等待，下午室外活動因大雨而取消，和男友只能坐在接待區聊天，當時覺得天有點冷，點了杯趣兒的可可，但味道是燒焦的且可可沒味道..不知道是怎麼了，非常失望.. 晚上餐點開飯主持人說是請五星級主廚製作準備，但覺得沒到五星級等級，餐點選擇性少，菜都冷的沒啥保溫的感覺，晚上睡覺，因山上風大+下雨，造成帳篷發出聲響，值得讚賞是店家有附耳塞，男友戴著睡覺是覺得沒聽到什麼聲音，只有因為風大造成帳篷晃動而已，隔天早餐也一樣選擇不多，我覺得這種價位沒有很值得,3,2,2023/05/08,,476,0,1
過年臨時幸運訂到四人露營木屋，寵物友善大狗狗也能入住，這次的體驗真的超級棒！房間的設備都很新而且老闆都用好的備品，有大電視床也好睡，重點是躺著就能看海非常療癒！木屋也有專屬獨立的遮雨棚可以煮飯烤肉超愜意，園區內環境乾淨、夜晚安靜，可以看到滿天星斗，老闆也很nice是下次來台東住宿的首選！下次還想來！大推薦！ …,5,2,2023/05/08,,477,1,1
超幸運當初訂房時還不知道有日月潭花火節煙火，直接在營區就能欣賞。這次住的是露營車一泊二食，晚餐是B&Q很悠閒的烤肉，早餐就比較一般的餐盒也不錯。整體設施也算舒適宜人，另外還有體驗立槳還蠻開心的，下次還會再想來。,5,2,2023/11/08,,478,1,1
環境很舒服，想要在大自然中舒服休息可以來這裡！還有親切的園區導覽阿伯,5,2,2023/07/08,,479,1,1
地點很美，非常可惜營區旁邊是馬路，不時會有汽車機車流竄的聲音，餐廳設計動線格局不良，人潮一比肩接踵、環境髒亂，是不知道是不是人手不足的關係，餐點海鮮不新鮮，蒸蛋比例不對，蔬果食材沒有特別新鮮，手藝更不過爾爾，整體而言，如果能自己伴火的那肯定會大大加分！！！,1,2,2024/02/08,,480,-1,1
第一次玩懶人錄影，很chill很放鬆！幾乎什麼都有！工作人員也很好，不懂的都會幫忙！每一帳都配有洗手台垃圾桶菜瓜布跟洗碗精，餐具都很乾淨連菜瓜布看起來都是全新的！烤肉吃得很開心！,5,2,2024/01/09,,481,1,1
入口在加油站旁邊衛浴設備太少了淋浴的只有3間其中2間沒熱水其他都還不錯,4,2,2022/05/08,,482,1,1
久聞一畝田的大名，入住後發現果然非常厲害，漂亮的雙心游泳池塘，因為高度適中，水深約到大人膝蓋，小小孩到國小年紀的孩童都能玩得很盡興。美拍的沙坑有遮棚，下雨了也依舊能開心遊戲，修建維護很好的大草地與花園，能和小朋友一起探索抓昆蟲，還有鞦韆，固定上午九點與下午四點的兔子餵食等等，大人和小孩都能玩得很開心。營主和藹可親，工作人員也都很熱情提供各種協助，是很優質的營區，大力推薦！,5,2,2023/05/06,,483,1,1
場地舒適廣闊、環境清幽晚上帳篷燈亮起來，很漂亮浴室乾濕分離餐點精緻美味很適合與朋友家人一同前來，十分推薦~,5,2,2023/05/07,,484,1,1
露營費用頗貴，帳篷內容不值這個價錢價格不親民，對點物品時態度很差,1,2,2021/05/07,,485,-1,1
很棒的露營地，備菜還附贈早餐，也可以自行裝飾燈球跟燈條，真的很美，真的優質，值得一來再來,5,2,2024/03/09,,486,1,1
位於山谷中的美麗營區，旁有小溪，還有很多活動可選擇，夏天來會更好玩,5,2,2022/05/08,,487,1,1
露營車款的廁所，很臭（應該是水管管線問題）但外面的廁所就乾淨、香香的。Ps.晚上六點多，詢問櫃台是否有銅鑼燒晚點會補，到了晚上八點還是說，晚點會補晚上十點都沒看到————-所謂的24小時無限時供應—————要什麼沒有什麼，甜點感覺放比較久一點早餐炒麵沒了就不供應肉粽很普通,3,2,2024/01/08,,488,0,1
入住後才告知水上遊樂設施關閉，唯一賣點沒了後只剩滿滿傻眼，2800沒沐浴精 洗髮精 浴巾  吹風機還要10元投幣，明明沒多少人住空間足夠多一台車還要加收200元，只能說真的死要錢又沒給人娛樂體驗還收高價的爛店,1,2,2022/05/08,,489,-1,1
入住五米神殿有自己的冰箱流理台非常棒，寵物友善非常推薦，唯一覺得有些可惜的是離海邊有些距離,4,2,2023-01-04T23:59:44+08:00,,490,1,1
環境清幽 乾淨舒適每位服務人員的服務都非常好尤其是阿昌哥 曉玲姐 婷妹妹服務態度熱忱這次旅程非常滿意 有種賓至如歸的感覺~也很推壽星專案哦,5,2,2023/05/07,,491,1,1
很開心來這邊露營土耳其老師陪你完成屬於自己的土耳其燈,5,2,2023/05/07,,492,1,1
"露營區的工作人員都很nice,空拍機的姊姊很熱情,人很好會幫忙拍照",5,2,2023/05/07,,493,1,1
晚餐讚，服務優，但溫泉不夠熱，且遊樂設備維護有待加強。,3,2,2023/05/07,,494,0,1
這次入住民宿睡的很舒服，門口一打開就看的到櫻花，體驗的印染diy很有趣，晚餐和早餐都還不錯，來這裡感受大自然真的很棒喔！,5,2,2024/02/08,,495,1,1
帳篷新、活動豐富，餵兔子、看煙火、搗麻糬、做棉花糖，孩子玩的非常高興。去的時候水池未開，立馬再預訂,5,2,2021/05/11,,496,1,1
住的感覺都很棒很舒服～～但是建議小花房的衛浴可以標示一下，因為期間會有別的住客以為是公廁有點尷尬 …,5,2,2023/06/07,,497,1,1
東西好吃！帳篷很美，裡面的床躺起來很爽一覺到天亮，晚上溫度涼涼的很舒服~小ㄩˇ很可愛很熱情唱歌超好聽,5,2,2023/09/08,,498,1,1
"營主很nice,衛浴乾淨，有冷藏和冷凍室，超方便",5,2,2019/05/06,,499,1,1
Eva人很好 DIY也很有趣可以試試看 蠻簡單的做出來很好看！！,5,2,2023/05/07,,500,1,1
服務人員態度很好，入住須知也解說的很詳細。食物方面普通量有些不足，晚餐時間很短基本去高美看夕陽就來不及吃晚餐了，早餐大概8點出頭到快15分時，東西都差不多沒有了，補菜速度很慢後面來的房客只能看到大部分空盤的狀態等待補菜，況且只是平日未滿房的狀態。房間方面硬體都不錯，只是不太適合夏天來，蚊蟲頗多，冷氣開最強也不是很涼，畢竟住帳篷就沒有所謂要多好的隔音，如果不想聽到車子聲音建議住螃蟹區。浴室方面有待加強，進去時地板都是濕的，通風也不好很悶，很像去游泳池時洗澡的感覺，吹風機很弱需要吹很久才會乾。整體之後不會想再次入住，算是一個不是很好的體驗。,2,2,2023/07/08,,501,-1,1
園方有熱情，服務好，場地很遼闊，水源方便，是一個滿方便的露營地。,5,2,2023/10/08,,502,1,1
很適合姐妹們的聚會天地，玩得很愉快繚繞在雲霧之上，四周環山風景美～帳篷、大廳設備完善，接待員樹樹、Tina很Nice～下午茶的千層蛋糕、晚餐的海鮮肉肉鍋、睡前的晚安酒都很讚～小缺點：帳篷️內太潮溼、吹風機風速太小、廁所離帳篷太遠。,5,2,2023/05/07,,503,1,1
狩獵帳空間很大又很舒服！帳內乾淨又有冷氣，很推薦小毛教練人帥又好,5,2,2023/05/08,,504,1,1
我覺得不好玩可能我之前期望太高 也因為我時間點很重要冬天太冷了 海風也超冷 根本無法在戶外只能進帳篷 帳篷沒有電視 向海也並沒有任何活動如果夏天來 應該不是這樣 有大游泳池過年一晚一萬但是晚餐火鍋龍蝦很好吃 也有駐唱早餐也好吃！希望向海在冬天可以想想看 是否可以增設一些活動會更加分！,1,2,2022/05/07,,505,-1,1
看到網路上各種遊記分享，我們一行人非常期待趁著連假到山思雲想體驗豪華露營！雖然天公不作美下大雨，很可惜的這次無緣看到星空和螢火蟲，也無法到竹林漫步，但也趁著一小段放晴的時間，有看到山下的夜景和白天的雲海，也不錯！山上的環境很不錯空氣很好。我們訂了兩頂豪華神殿帳，一頂睡6位女生沒問題不會擁擠，設備和氣墊床也很不錯，還有附一人一個睡袋，但山上較冷，怕冷的朋友可以多帶點禦寒的衣物。廁所和盥洗設備齊全乾淨整潔，需要自行攜帶毛巾浴巾，其他沐浴洗髮用品有附。山林調香和烘豆的手作課程很有趣，老師很會帶氣氛讓學員能參與其中，我們大家都很喜歡當天自己調製的那罐精油香水！管家們很親切服務也很好，有什麼疑問都快速為我解答。雖然豪華露營的價格有一點點點高，但不用帶大包小包的給西、不用自己搭帳篷、不用煩惱食物，還有手作課程！這次在疫情期間能和朋友們到山上走走，仍是個很棒的體驗和回憶！小小建議許願：希望能有一些雨備行程，不然下雨天就只能在天帳下和朋友聊天玩桌遊打發時間（雖然我們也玩得很開心?）,5,2,2022-05-07T17:05:44+08:00,,506,1,1
真的是一個很棒的放鬆世外桃源，日後真的可以再揪朋友再次造訪此地！！,5,2,2024-02-18T22:04:01+08:00,,507,1,1
服務人員都很親切現場很有氣氛小朋友一來都超開心的洗手間也很乾淨喔 …,5,2,2023/05/07,,508,1,1
景觀棒，設施還好，離廁所較遠，晚上上廁所不方便，尤其燈光昏暗，容容易受傷,5,2,2023-01-27T18:51:57+08:00,,509,1,1
"草皮區地方小 帳棚跟帳棚隔太近 雜草""蟲""聲… ""小黑蚊""多..到不行 場地會有""貓""跑進帳棚裡找東西呃……..評論""事實""狀況 讓想去""草皮區""的僅供參考",1,2,2023/06/07,,510,-1,1
［ 雨天大不推 ］恰逢這週豪雨、低溫特報，營區暖氣設備不足，因整地不佳、地墊不足所以導致泥濘不堪，整個營區都積水+爛泥巴，整隻腳遭殃不說，整個場地感覺完全沒有設計雨備，睡覺帳和炊事帳都會漏水，導致晚上睡覺的時候狂被水滴醒。雖然花不少錢出來玩很不想掃興，但事實上真的蠻慘的 建議大家雨天深思，儘量爭取看看能否延期，不然完全破壞露營體驗～,1,2,2022/05/09,,511,-1,1
泡腳池乾淨又大，促進血液循環消除一個禮拜的疲勞。還有簡單的小吃，服務小姐“逸慧”也非常熱心。,5,2,2023/05/07,,512,1,1
環境好棒，晚上還有烤營火烤棉花糖！今年還有新的蟬說霧語，期待,5,2,2024/01/08,,513,1,1
剛好來的今天寒流好冷 還好有提供電熱毯服務跟餐點很棒，還會詢問是否還需要加餐期待等等的烤棉花糖這裡是個放鬆的好去處，不過可以的話希望沿路上可以寫指示招牌引導開車路線，不然某些路段沒有訊號，路痴找不太到路,5,2,2024/01/08,,514,1,1
優質露營區，實惠的價錢、五星級設備從老闆到員工每個人都十分親切有耐心，總是笑臉迎人。從草皮的養護、廁所到戲水池的清潔、床具及冷氣的挑選、帳篷的保養，處處可以看到老闆經營的細心及用心。本次為團體旅遊，留下非常好的回憶，是不可多得的露營區。推推~ …,5,2,2022/05/06,,515,1,1
晚餐吃原住民風味餐，超美味！主人爺爺還幫我們顧小孩，小寶寶很少給第一次見到的人抱，卻不怕爺爺，讓我們好好吃完飯，真的要加分！奶奶也跟寶寶玩，寶寶很開心！房間有暖氣很舒服！建議天黑前到營地，比較好走！,5,2,2024/01/07,,516,1,1
一晚快9000，晚上烤肉很難吃、房間很小、床很爛，大概只有4000的感覺,3,2,2023/11/07,,517,0,1
超美的，帳篷乾淨、舒適，值得在回訪整個被山包圍著的感覺，來這遠離城市的塵囂浴室乾淨，有聽過沐浴與洗髮招待親切整體就很棒超棒路況較小，注意安全,5,2,2021/05/08,,518,1,1
帳篷很美，環境也很美，晚餐精緻好吃，設備也很新穎，床鋪上還有暖暖墊但：- 看遍網路上眾多部落客介紹文章，下午茶都會有冰棒、蛋糕、飲料，結果當天只有綠豆糕，附上紙杯自己裝綠茶、紅茶還有咖啡？- 部落客文章介紹有什麼尋寶遊戲、DIY、每次來都有不同的驚喜活動，這次來通通都沒有，另似乎有桌遊可以借用？Check in 時服務人員通通都沒有說到這些部分，所以也不知道是有還是沒了- 晚上睡覺時風非常大，大到就像強烈颱風來襲，整個帳篷跟地板都在震動，連床都在震動，以為帳篷會被吹走的那種，整晚無法好好入睡，一直被強風跟帳篷震動聲驚嚇到。要來前最好祈禱當晚沒有風或是不會起風的季節來- 吹風機聲音非常大，剛好碰到左邊帳篷半夜使用，右邊帳篷一大早起來使用，比鬧鐘還響亮的機器聲一直響起- 隔壁帳篷聊天巨大聲，還有小孩嬉鬧聲，且一直持續到半夜，沒有人員管控夜間安靜時間，連我這麽好睡的人都無法入眠,3,2,2023/05/08,,519,0,1
Sup教練（小楊）人超好環境很chill超推哦 …,5,2,2023/07/08,,520,1,1
漂流體驗有趣!教練群熱心、活潑!場區整體環境優美,5,2,2021/05/08,,521,1,1
露營車裡滿舒適的，冷氣很涼，床較硬但尚可，露營車內有浴室且附有浴缸，浴缸滿大的，皆有附除濕機，浴室在使用後不會讓露營車內濕氣重，設備整體還ok，園區內滿適合親子的，但若在夏天要烤肉會滿熱的，烤肉區沒有附電扇，整體很悶熱，如果又遇上下雨會是場災難，會很熱且很狼狽，晚上九點會有宵夜泡麵，天氣好可以賞星，滿有趣的體驗。,3,2,2023/09/07,,522,0,1
老闆非常親切熱情，從小地方就可以感受到老闆的用心下午茶、晚餐、早餐，還有各種手作活動還有秘境探險自由選擇晚餐有浮誇的肉盤還有摩天輪鴛鴦鍋，口味好吃而且擺盤好浮誇！天氣冷吃火鍋真的太享受了懶人躺椅、溜滑梯、盪鞦韆、電動麻將桌，大人小孩的娛樂都有幫你安排好營區風景很棒，而且沒什麼蚊蟲，環境很舒適！挑高的雪球帳篷內，活動空間很足夠，人來就可以享受和大自然親近的美好,5,2,2023/05/07,,523,1,1
端午節那時去的整個感覺超差帳篷旁邊剛好是水塘青蛙叫整夜直到到早上根本無法睡覺然後露營車一打開門進去到裡面的房間 床舖是上下舖 冷氣直吹睡上舖的方向 調不得 冷整晚 然後睡下舖跟床墊的就是熱 露營車裡面很窄 房間裡面還有揮之不去滿滿的尿騷味去一次就踩雷 沒有第二次了,2,2,2023/05/08,,524,-1,1
非常棒的一個地方山區的風景很美，然後有山居的舒適感。,5,2,2024/04/30,,525,1,1
空氣好帳篷空間大很適合家庭來聚餐放鬆服務態度好,5,2,2023/05/06,,526,1,1
餐點平價好吃 在清水地熱路近，來玩一玩可以順路過來吃飯，超讚 …服務內用,5,2,2022/05/07,,527,1,1
房間相當舒適，戶外露營難免有蚊蟲，門口有紗門冷氣也非常強，下午及晚間都有布偶人會出來炒熱氣氛，物資缺乏的部分也可以詢問總部購買。,5,2,2023/09/08,,528,1,1
滿優質的帳，晚餐也是非常好吃，設備齊全。唯一缺點就是廁所偏少，景色尚可。,4,2,2024/04/30,,529,1,1
向海那漾是個可以休閒遊樂的好地方，服務人然員秀琴很熱心親切,5,2,2023/05/07,,530,1,1
有山有草坪，環境和衛浴乾淨，可選擇參加溯溪行程更有趣。東西要帶齊全，這裡沒得買。,4,2,2020/05/08,,531,1,1
看來營主是要帶風向，想把我的家人們塑造成要不到糖吃的小孩，那天，我們要的是“賠償”還是優惠？(有錄音嗎？)，我們這裡到是有好幾張你們現場工作人員沒戴口罩的照片哦~你們前一天有告知2022/10/23有活動，我們在你們的臉書上也有看到這個活動，但是，你們的佈置施工也應該在我們離開之後進行，這是常理，你們為了這個活動規劃了一個月，別跟我們說，不知道廠商會這麼早來，這句話誰會相信？在現場跟你們反應就是我們在意這件事，也有要老闆出來說...，當下你們不處理，應該覺得反正我們時間到了就會摸摸鼻子自認倒楣離開，或者識相的提早離場.....直到google出現負評才道歉，說沒給優惠，臉書出現貼文再道歉.....在臉書說“有口頭告知有活動...不影響使用空間之擺設...，並另無書面說明...”，所以，大型器材佔用我們還在用的炊事區是怎麼回事？我們放了私人物品的椅子也被移動了，小朋友們還要玩的跳跳床也不曉得被收到哪裡去了.....相信，眼睛雪亮的大眾應該知道這裡的經營模式了，要不要把自己珍貴的假期賭運氣的浪費在這裡讓業者練經驗值？,1,2,2023/05/08,,532,-1,1
從台北開車大約址要一個半小時就到了！東西都很新露營器材超齊（老闆根本小叮噹），淋浴間廁所也都很不錯～帳篷內的床也超好睡！最有特色的空拍也超棒！空拍師也很nice教導動作～還拍了影片超棒的超舒適愉快的露營體驗！推推,5,2,2022/05/09,,533,1,1
我是不知道品質好不好但我知道每一次辦活動都要搞的這附近居民都死人一樣音樂要多大聲有多大聲還一堆還沒七月到在那邊唱的鬼哭神號一樣的人請問這附近你們都買下來了是不是還是當這邊都墳場可以肆無忌憚啊？沒關係講不聽我就一次party 我就報一次警看你們生意比較好做還是客人經得起警察來打岔,1,2,2023/09/08,,534,-1,1
營區C很大，很安靜，老闆人很好，但浴室熱水器溫度起伏較大且易積水，廁所小便斗那邊如有高圍籬較好，建議改善一下,4,2,2020/05/07,,535,1,1
優點：員工態度佳，會主動提出幫忙生火；整體傍晚和早晨的環境氛圍很不錯，特別喜歡森林遊獵帳點燈的感覺。晚上十點後會提醒降低音量，遊客也願意遵守，因此睡得很好沒被吵醒。馬告啤酒好喝。缺點：一到帳篷有點傻眼，木棧地板很髒，帳篷也明顯斑駁發霉，沙發下甚至有很多小落葉沒有掃，清潔實在非常需要加強。過年期間一帳含餐點要價超過一萬讓人懷疑人生，下午茶餐點、晚餐的火鍋和烤肉食材都很普通，整體而言覺得沒有到上萬的價值。,3,2,2023/05/08,,536,0,1
老闆很大方親切熱情，解說的事項都非常清楚，進來營區就被乾淨整潔寬敞的空間吸引，準備的器具也非常齊全，只要準備食材上山就完全不用擔心，可以很放鬆玩得很開心，下次絕對還會想要再來一次！,5,2,2023/07/07,,537,1,1
阿廷教練讚第一次體驗真的很特別！美照拍到爽，躺在sup板上真的愜意到快睡著，最後雨中衝刺，真的不要太浪漫,5,2,2023/07/08,,538,1,1
"2023.02.25 個人不推⋯⋯6個人$15,000/晚無食材，C1帳看不到夜景，要往上走到備品區，這段路有點抖，走起來吃力浴室只有兩間，水有熱，當天冷，窗戶會有風吹進來；附洗髮精沐浴乳，兩台吹風機，兩個水槽；我去的當天只有兩帳，早上梳洗很擠湯匙卡了前人留下來的垢⋯⋯乾脆所有餐具自己用熱水燙過一遍（含珐瑯鍋*1、卡司爐*1、電烤盤*1、碗盤依人頭各1、烤肉夾*2、大湯匙*1等）不提供瓦斯罐 竟然要現場買，點交的人應該也覺得不太合理？拿其他客人留下來的給我們用很多燈串可以使用，掛起來可愛 沒掛偏暗，像避難所",3,2,2023/05/07,,539,0,1
暖氣很夠力食材棒棒，酒香香，人讚讚️️️️️️️️️️十星這邊的夜景滿天星,5,2,2024/03/07,,540,1,1
環境很輕幽 DIY筷子很有趣也很有教育意義,4,2,2019/05/07,,541,1,1
在山上被霧氣圍繞 擁抱大自然 住起來非常舒適 而且還會帶很多活動 值得再訪,5,2,2020/05/07,,542,1,1
CP值很高，整體算新，晚上烤肉的部分真的多的很誇張小孩很喜歡，有機會再來！,5,2,2023-05-13 21:15:16,,543,1,1
謝謝Eva帶給我們有趣的蠟燭體驗課程，跟朋友一起製作真的很有趣，有來這裡住宿可以體驗一下～,5,2,2023/05/07,,544,1,1
霧繞住第二次，深深愛上著泰雅族的寶地蟬說富有人文特色的露營，在露營當中可看到珍惜文化1、豐富的下午茶，這次櫻花季還符合櫻花元素2、櫻花密集度高，粉紅配上青綠超美3、晚餐富有原住民特色又合味口，早餐實吃4、帳篷很大、挑高，床很好睡，冬天很冷，床有電熱毯超舒服5、櫻花季還有營火活動6、員工服務很有溫度是一個會人想再來的地方，明年繼續來看櫻花，以及要去嘗試霧語,5,2,2023/05/08,,545,1,1
緣溪行房務部、櫃台組長服務超好！環境很好，原住民長的很好看，很有露營的fu,5,2,2023/05/08,,546,1,1
阿軒.藍波  超級好的服務三天兩夜 跟姐妹們在這邊超開勳的下次 一定還會再來又是個充滿回憶的地方 …,5,2,2023/12/08,,547,1,1
阿姨很熱情～Momo阿姨真的很棒 好可愛東西也好吃 …,5,2,2022/05/07,,548,1,1
帳篷前腹地大。這次和台北親戚約好在此營區會合，大家都很開心，早上去看日出順便看神木，雖然有點遠，但營區環境很好，前面可以踢球、打球！,5,2,2021/09/06,,549,1,1
環境、服務、餐飲都超棒～很推薦大家來體驗看看！,5,2,2023/05/08,,550,1,1
很安靜，很有特色的渡假場地，服務很親切。雖然進入營區的那一小段路不好開，卻也因此留下深刻的回憶,5,2,2019/05/07,,551,1,1
