content,rating,status,type,label,sequence_num,publishedDate,origin,text
新開幕硬體規格都還不錯，就是廁所浴室遠了點不太方便。餐食也有特色但偏涼食有些可惜。另外東北季風確實很強，好在入住當天運氣還不錯，半夜不至於被風吹到吵醒，兩周前同樣入住的友人就有經歷半夜睡不著的狀況。,5,1,2,2,2265,2023/5/8,1,新開幕硬體規格都還不錯廁所浴室遠點不太餐食特色偏涼食可惜東北季風確實很強入住當天運氣不錯半夜風吹吵醒兩周前入住友人經歷半夜睡不著狀況
推給懶人喝不夠還有賣酒 甭擔心,5,1,2,2,1268,2023/7/7,1,推懶人喝賣酒擔心
第一次是來那山跨年，這次第二次來還是覺得那山很美！體驗了沙灘車+飄飄河+網美盪鞦韆，謝謝教練帶我穿梭山林，下雨天還是不減刺激感！飄飄河也比想像中更好玩跟好朋友們圍成一個圈一起被急流沖、趴在漂流圈上還舒服到差點睡著，教練也從頭到尾保護著大家，擋石頭、拍美照、帶大家跳水，辛苦了！！謝謝有這麼棒的地方讓我們度過美好的週末,5,1,2,2,4447,2023/5/8,1,第一次那山跨年第二次那山美體驗沙灘車飄飄河網美盪鞦韆謝謝教練穿梭山林下雨天不減刺激感飄飄河想像中好玩朋友圍成一個圈急流沖趴在漂流圈上還舒服差點睡著教練從頭到尾保護著擋石頭拍美照跳水辛苦謝謝棒地方度過美好週末
冷氣吹的是信仰，還有帳篷汗蒸幕,1,-1,2,0,1677,2023/5/7,1,冷氣吹信仰帳篷汗蒸幕
服務人員態度滿分 5顆星天氣很熱還好帳篷內有冷氣晚上喝酒烤肉滿愜意的 ,5,1,2,2,1636,2023/8/7,1,服務人員態度滿分顆星天氣很熱還好帳篷內有冷氣晚上喝酒烤肉愜意
真的非常謝謝櫃檯的服務人員我自己手殘寫錯地址打電話過去更改後今天收到明信片了 超開心這個營區真的大推 服務人員真的很貼心,5,1,2,2,3676,2023/5/8,1,真的謝謝櫃檯服務人員手殘寫錯地址打電話更改收到明信片超開心營區真的推服務人員真的貼心
工作人員親切，即使搬了新場地一樣整理的乾淨舒服！值得超過5星的推薦,5,1,2,2,5233,2022/5/8,1,工作人員親切搬新場地整理乾淨舒服值得超過星推薦
這邊的人都非常親切～遠離喧囂成功,5,1,2,2,4097,2023/8/8,1,親切遠離喧囂成功
整體很舒適放鬆，房間寬敞乾淨，餐點很有在地特色且新鮮，可以輕裝上陣，很適合放鬆,5,1,2,2,2471,2024/4/8,1,整體舒適放鬆房間寬敞乾淨餐點特色新鮮輕裝上陣適合放鬆
走了海拔1300公尺，終於到了霧語營區，這裡讓我感覺很特別，除了有迎賓小點還有親子手作DIY，撿葉子製作麻布提袋，還有羽球拍和親子互動玩具可以玩，在營區不無聊，住宿有提供晚餐與早餐，晚上餓的話，也有誠實商店提供泡麵零食飲料等等，完全不用怕沒東西吃，可以完全放鬆的在這裡,5,1,2,2,3986,2024/4/17,1,走海拔1300公尺終於霧語營區感覺特別迎賓小點親子手作DIY撿葉子製作麻布提袋羽球拍親子互動玩具玩營區無聊住宿提供晚餐早餐晚上餓誠實商店提供泡麵零食飲料不用東西吃放鬆
漂流很有趣，非常值得一遊服務：4地點：4,4,1,2,2,4181,2023/9/8,1,漂流有趣值得一遊服務地點
有很好吃的原住民風味晚餐，餐點很有特色，味道也非常棒！雖然打臘活動因下雨沒舉辦成功，但還是送了很好喝的原住民小米酒給我～有泰雅族的原住民帶導覽和帶我們去看螢火蟲！重點是，原住民都是帥哥美女(˶‾᷄ ⁻̫ ‾᷅˵),4,1,2,2,3380,2023/6/8,1,好吃原住民風味晚餐餐點特色味道棒打臘活動下雨舉辦成功送好喝原住民小米酒給泰雅族原住民導覽螢火蟲重點原住民帥哥美女˶‾᷄⁻̫‾᷅˵
喜歡第一次露營不踩雷，，放鬆好地方,5,1,2,2,1101,2024/4/30,1,喜歡第一次踩雷放鬆地方
小孩有水彈可以玩，露營區前有大草坪，很不錯的環境,5,1,2,2,6137,2023/5/8,1,小孩有水彈玩區前草坪不錯環境
"住在鹿谷, 帳棚五顆星 但是衛生間簡陋到我回想到2002在小金門當兵的記憶, 地上還有油漆的斑點...簡直是我當兵的回憶殺, 最誇張淋浴間超過一半維修中, 早上洗手時發現髒水直接排到樹上, 真的為那棵樹吸收我的洗面乳根牙膏感到難過, 最扯是我晚上七點用餐回來經過階梯, 因為燈光太暗害我扭傷腳.....這明明就是公安瑕疵, 枕頭實在是又硬又高, 最後手作課程超無聊, 我們隔隔壁幾桌大家都在放空....明明隔壁就是白蘭溪古道, 做個步道導覽應該是更加分",2,-1,2,0,3606,2023/5/8,1,住鹿谷帳棚五顆星衛生間簡陋回想到2002金門當兵記憶地上油漆斑點當兵回憶殺誇張淋浴間超過一半維修中早上洗手時發現髒水排樹上真的為棵樹吸收洗面乳根牙膏感到難過最扯晚上七點用餐回來階梯因為燈光太暗害扭傷腳.....明明公安瑕疵枕頭實在硬高手作課程超無聊隔隔壁幾桌放空明明隔壁蘭溪古道做個步道導覽分
完全就真的是懶人，整體環境都很棒，櫃檯也很熱情，防蚊液及蚊香需要都會提供美中不足的地方是剛好睡的帳篷，如果開暖氣模式他會發出聲響，並一直從冷暖氣機噴水出來。早餐部分，一致認為普通，沒有好吃也沒有但難吃，就是可以吃的狀態，希望可以再針對早餐的部分再更進步。,4,1,2,2,1648,2023/5/7,1,真的懶人整體環境很棒櫃檯熱情防蚊液蚊香提供美中不足地方睡帳篷開暖氣模式他會發出聲響冷暖氣機噴水早餐認為好吃難吃吃狀態希望早餐
工作人員很好環境很chill！很適合幾個朋友一起來放鬆！房間也很乾淨，而且空間很大很美,5,1,2,2,2459,2024/4/8,1,工作人員環境chill適合幾個朋友放鬆房間乾淨空間很大美
帳篷很乾淨，都沒有發霉，還有獨立的廚房和浴室廁所，浴室和廁所也是分開的，廚房用具非常的齊全，和他們訂的烤肉也很好吃，老闆人很好，工作人員都很親切，是目前住過最滿意的露營！,5,1,2,2,1643,2023/5/7,1,帳篷乾淨發霉獨立廚房浴室廁所浴室廁所分開廚房用具齊全訂烤肉好吃老闆工作人員親切住過滿意
晚餐好吃 風景優美 廁所乾淨,5,1,2,2,2681,2024/3/8,1,晚餐好吃風景優美廁所乾淨
景觀絕美，管理不佳，簡直是惡夢的一晚。景觀美，原本還想揪團包區。結果原本跟小孩在公共區域玩球，一大群沙灘車浩浩蕩蕩直接開進我們這區，還繞著中央轉三圈，我們突然必須趕緊撤離。當初不希望被遊樂設施的人群打擾才選擇低海拔的營位，結果沙灘車原來可以整個營區巡迴走訪........晚上11點對面帳的年輕人依然大聲播放著電影投幕時就心裡覺得不妙，完全沒看到營區的人來巡邏溝通（其他露營地都會有人宣導放低音量）運氣很差的遇到旁邊三帳、頭頂營區的一帳都是很沒水準的年輕人，四帳各自放大絕：夜店音樂、嬉鬧、玩遊戲到凌晨三點！沒錯！在餘音可以繚繞的山裡，大聲放著911音樂。逼的我直接到對面勸阻，但根本沒人理，因為沒人管理，如果在這裡群毆我想也是沒人管,3,0,2,1,6349,2022/6/22,1,景觀絕美管理不佳惡夢一晚景觀美原本還想揪團包區原本小孩公共區域玩球一大群沙灘車浩浩蕩蕩開進這區還繞著中央轉三圈趕緊撤離當初希望遊樂設施人群打擾選擇低海拔營位沙灘車營區巡迴走訪........晚上11點對面帳的年輕人依然大聲播放著電影投幕時不妙營區人來巡邏溝通露營地有人宣導放低音量運氣很差旁邊三帳頭頂營區一帳水準年輕人四帳放大夜店音樂嬉鬧玩遊戲凌晨三點沒錯餘音繚繞山裡大聲放著911音樂逼對面勸阻人理因為沒人管理群毆想沒人管
房間照片跟實體一樣漂亮，且能擁有獨自一區露營區，非常安靜，可以好好放鬆，訂購的晚餐也很好吃，但有以下缺點：1.因google地標標示的山裡面嵐卡與實際地點不同，且店家放置的路標標示不清，建議店家能有詳細路線指引說明2.非常多野狗野貓，帳篷不夠密合，野貓甚至會鑽進來，要自己搬石頭擋在帳篷外,3,0,2,1,261,2022-11-14T14:15:10+08:00,1,房間照片實體漂亮擁有一區區安靜好好放鬆訂購晚餐好吃缺點google地標標示山裡面嵐卡地點店家放置路標標示不清建議店家詳細路線指引野狗野貓帳篷密合野貓鑽進來搬石頭擋帳篷外
-從來沒想過〝露營〞會在我的旅遊清單內畢竟小時候露營經驗太恐怖了帳棚內有螞蟻浴室沒熱水沒燈之類的以至於在親眼看到實體前還是抱持著觀望的態度地標放得太不明顯但是看到加油站後馬上右轉就是入口了那天星期五想說我們應該是包場沒想到隔天退房才發現幾乎每區都滿帳入口報到後會有營區人員帶領入內看到一整片草原就卸下心房了再看到帳內有雙人床和冷氣直接先+200分每帳旁邊都有獨立洗手台再+50分浴室和廁所是共用空間夠大也很乾淨缺點就是數量太少了越晚越要搶浴室<草原狩獵區(每帳4人)>平日$2800；星期五$3800；假日$4800帳內設備：雙人床*2、矮桌、燈具、電扇、冷氣廚房設備：1 桌4椅、卡式爐、湯鍋+湯勺需自備：盥洗用品、食材、炊煮工具、餐具、瓦斯罐台南市左鎮區光和65之5號,5,1,2,2,5222,2022/5/8,1,從來沒想過〝〞旅遊清單小時候經驗太恐怖帳棚內有螞蟻浴室熱水沒燈親眼看到實體前抱持著觀望態度地標放得太加油站右轉入口那天星期五想說包場沒想到隔天退房發現每區滿帳入口報到營區人員帶領入內一整片草原卸下心房帳內雙人床冷氣先200分每帳旁邊獨立洗手台50分浴室廁所共用空間夠大乾淨缺點數量太少越晚越搶浴室草原狩獵區每帳平日2800星期五3800假日4800帳內設備雙人床矮桌燈具電扇冷氣廚房設備桌椅卡式爐湯鍋湯勺需自備盥洗用品食材炊煮工具餐具瓦斯罐台南市左鎮區65號
非常適合露營新手體驗，不管是餐點，景色，住宿環境還有服務等等，都是一級享受。另外感謝幫我找回我落下的東西，非常感恩。,5,1,2,2,2130,2023/5/8,1,非常適合新手體驗餐點景色住宿環境服務一級享受感謝幫找回落下東西感恩
帳篷營區乾淨，原住民食物好吃，佈置的很美！,5,1,2,2,2950,2023/12/8,1,帳篷營區乾淨原住民食物好吃佈置美
真的是五星級的露營區第一次露營來到這邊真的是非常的享受好開心好幸福,5,1,2,2,363,2024/4/30,1,真的五星級區第一次來到真的享受好開心幸福
下午茶、手做，晚餐、晚上營火，還有提供一些羽球，細心與貼心，值得再次二訪。,5,1,2,2,3414,2023/6/8,1,下午茶手做晚餐晚上營火提供羽球細心貼心值得二訪
超適合放鬆的地方，烤肉還有代訂食材的服務，真的可以當廢人直接來就好山上難免會有少許蚊蟲，店家也很貼心免費提供防蚊噴霧跟蚊香晚上燈全亮的時候真的很美，有一種到了國外渡假的錯覺，親自第一眼看到一定會超喜歡,5,1,2,2,1716,2022/5/7,1,超適合放鬆地方烤肉代訂食材服務真的廢人山上難免會少許蚊蟲店家貼心免費提供防蚊噴霧蚊香晚上燈全亮真的美一種國外渡假錯覺第一眼會超喜歡
餐點與住宿都體驗都很好,5,1,2,2,4021,2024/3/8,1,餐點住宿體驗
對於初次體驗露營的我來說～超級適合啦 …,5,1,2,2,2490,2024/4/8,1,初次體驗超級適合
再訪霧繞，還是覺得真的是個放鬆的好地方～服務人員親切，在山上也能吃到滿意的晚餐，感覺很幸福～,5,1,2,2,3298,2023/7/8,1,再訪霧繞真的放鬆地方服務人員親切山上吃滿意晚餐感覺幸福
價格合理，附下午茶、晚餐、早餐，都吃超飽環境優良，非常大自然，蟬聲超級無敵大帳內擺設佳，下午和晚上涼爽，但白天會感覺太悶太熱不舒服，缺少冷氣有點可惜,5,1,2,2,3654,2023/5/8,1,價格合理附下午茶晚餐早餐吃超飽環境優良大自然蟬聲超級無敵大帳擺設佳下午晚上涼爽白天感覺太悶太熱舒服缺少冷氣可惜
環境舒適，離台北也不算太遠,5,1,2,2,4870,2019/5/8,1,環境舒適台北不算太遠
開了好久的山路，來到霧語好像是人間仙境一樣，帳篷相當舒適，景觀非常漂亮，餐點也都非常新鮮好吃！到了晚上抬頭看到滿天星斗，還有美麗的銀河，隔天早上的日出美景，更是美不勝收！期待有機會再來,5,1,2,2,4109,2023/8/8,1,開好久山路來到霧語好像人間仙境帳篷舒適景觀漂亮餐點新鮮好吃晚上抬頭滿天星斗美麗銀河隔天早上日出美景更是美不勝收期待機會再來
乾淨整潔老闆帥又照顧客人 …,5,1,2,2,1722,2022/5/7,1,乾淨整潔老闆帥照顧客人
讚哦吃起來、風景優美氣氛佳,5,1,2,2,4063,2023/12/8,1,讚吃風景優美氣氛佳
山區環境靜謐，讓人非常放鬆，一泊二食的住宿體驗非常好，非常推薦適合家庭旅遊！,5,1,2,2,3708,2023/5/8,1,山區環境靜謐放鬆一泊二食住宿體驗推薦適合家庭旅遊
計劃很久的假期，這次雖碰到卡努颱風，但還是不畏風雨上山，雖然下雨沒去別的地方，只待在帳篷吃吃喝喝玩樂，但還是別有一番風味！,5,1,2,2,213,2023-08-07T08:22:01+08:00,1,計劃很久假期碰到卡努颱風不畏風雨上山下雨地方只待帳篷吃吃喝喝玩樂別有風味
房間舒適寬敞 設備準備得非常用心 親子友善  服務人員親切 吃好住好,5,1,2,2,1090,2022/11/26 08:04,1,房間舒適寬敞設備用心親子友善服務人員親切吃住
第一次嘗試租帳篷，不用收帳篷真的好放鬆XD 重點是營地出租的帳篷很乾淨，而且幫忙搭好也不用收帳～幫忙搭帳的帥哥人很好講話，搭的位置不滿意他們立刻幫你移位移到你滿意為止！,5,1,2,2,4661,2021/5/8,1,第一次嘗試租帳篷不用收帳篷真的放鬆XD重點營地出租帳篷乾淨幫忙搭好不用收帳幫忙搭帳帥哥講話搭位置滿意幫移位移滿意為止
這次住露營車，空間舒服乾淨衛浴設備空間也大，有提供洗髮精跟沐浴乳營本部也有賣那山那谷精釀啤酒，馬告、蜂蜜、草莓口味都很棒,5,1,2,2,4295,2023/5/8,1,住露營車空間舒服乾淨衛浴設備空間提供洗髮精沐浴乳營本部賣那山那谷精釀啤酒馬告蜂蜜草莓口味很棒
餐點不錯，服務人員親切，洗澡熱水超熱，睡覺還有電毯，整個不覺得冷，一整個很放鬆的露營，很值得推薦,5,1,2,2,3589,2023/5/8,1,餐點不錯服務人員親切洗澡熱水超熱睡覺電毯冷放鬆值得推薦
食物好吃 櫃檯妹妹很漂亮。老闆請加薪,5,1,2,2,2624,2024/3/8,1,食物好吃櫃檯妹妹很漂亮老闆請加薪
環境清幽，房間乾淨，值得推薦給大家,5,1,2,2,2889,2024/1/8,1,環境清幽房間乾淨值得推薦
"於5/29官網預定7月初房,但行程有改變所以5/30立即上官網申請取消,但一直到今天6/17都未收到刷退款項,與你們尋求答案也沒有後續消息,官網預定時收全額,結果取消刷退慢吞吞,以您營區六星級的經營模式,最少應該也要拿出五星級的處理事情方法吧.可以請趕緊出面處理嗎?真的請大家預訂時要三思.………………………………………………………………目前終於收到負責貴營區的官網公司回覆，謝謝。我不想要再筆戰，但您回覆的稱述上感覺好像是我的問題。第一你們在客戶取消帳單後沒有後續通知，希望這點可以改善。你們也沒有在官網上告知要客戶等多久才會有退款通知，只寫取消幾日要扣款幾%。第二當我6/16詢問時，得到的答案是你們作業流程上有疏失，完全沒處理到這一筆帳單，我只要求可以當下處理刷退動作，但卻沒有得到即時回應，就推給配合的旅行社公司，還要我自己一個一個抽絲剝繭找人詢問，我不知道到底是貴營區問題還是你們配合的官網問題。說實話半個月真的拖得有點久……為何要在網路上留言才會有得到正面回應，希望往後的客人不會受到跟我一樣的待遇。",1,-1,2,0,1013,2023/5/7,1,29官網預定月初房行程改變30上官網申請取消17未收到刷退款項尋求答案後續消息官網預定時收全額取消刷退慢吞吞營區六星級經營模式最少拿出五星級事情方法請趕緊出面真的請預訂時要三思終於收到負責貴營區官網公司回覆謝謝想要筆戰回覆稱述感覺好像第一客戶取消帳單後續通知希望改善官網上告知客戶多久退款通知寫取消幾日扣款當我16詢問時答案作業流程疏失一筆帳單刷退動作即時回應推給配合旅行社公司抽絲剝繭找人詢問貴營區配合官網說實話半個月真的拖久為何要網路上留言正面回應希望往後客人待遇
中午1:00到時剛好起大霧小朋友快樂的在雲霧中奔跑果真是（霧繞）早晚餐不怕吃不飽，可細細品嚐店家料理的美食,5,1,2,2,2732,2024/2/8,1,中午00時大霧小朋友快樂雲霧中奔跑霧繞早晚餐吃不飽細細品嚐店家料理美食
前兩年就開始火的漂漂河，到今年 剛好暑假，又是疫情緩解 但還無法出國旅遊的時候⋯ 真的是人多的嚇人！一個個拖著甜甜圈（輪胎）的遊客，跟隨者工作人員走往溪邊，再一個個跳上圈子下水， 像極了往大鍋水中 下餃子的畫面尤其最近 場場爆滿，來玩前一定要先預約好日期時段，記得防曬，帶換洗衣物用品。貴重物品放車上 或，現場有投幣式儲物櫃（一次20元）淋浴間有限，遊客無限排隊等待是正常的⋯我記得以前手機不讓帶下河，怕掉了， 現在漂漂河流經的水道 跟兩年前的不同了@@ 比較激流之處 沒有了， 涵洞那段也沒了⋯但是多了走入瀑布照相那部分。自己可以帶防水的行錄器拍影片，或自備防水手機袋照相。  現場工作人員固定點會幫照相，但沒辦法顧及所有人保證有照片，一定能看。 所以自備與否，自行決定囉～有一處較深的水灣 可以跳水，但不勉強，自行斟酌。比起激流泛舟的活動，漂漂河 溫和多了～ 幼稚園大的孩子也能輕鬆的玩。如果很容易曬黑⋯要穿長袖長褲啊⋯ 防曬乳要提早30分擦，擦多點！（我明明全穿長袖長褲了，結果腳脖子一截露出，就玩了兩小時水，然後居然曬黑了 悲劇⋯）冬天來玩的話，現場能提供連身的防寒衣 下水。 夏天就要自裝上場。,5,1,2,2,4722,2021/5/8,1,前兩年火漂漂河暑假疫情緩解但還出國旅遊真的嚇人一個個拖著甜甜圈輪胎遊客跟隨者工作人員走溪邊一個個跳上圈子下水大鍋水中餃子畫面場場爆滿來玩前先預約日期時段記得防曬換洗衣物用品貴重物品放車上現場投幣式儲物櫃20元淋浴間有限遊客無限排隊等待記得手機不讓下河掉漂漂河流經水道兩年前激流處涵洞那段走入瀑布照相防水行錄器拍影片自備防水手機袋照相現場工作人員固定點會幫照相辦法顧及所有人保證照片自備自行決定囉一處深水灣跳水勉強自行斟酌激流泛舟活動漂漂河溫和幼稚園孩子輕鬆玩曬黑穿長袖長褲防曬乳提早30分擦擦多點明明全穿長袖長褲腳脖子截露出玩兩小時水曬黑悲劇冬天玩現場提供連身防寒衣下水夏天自裝上場
超讚的營區面海風景很好,5,1,2,2,5992,2021/5/3,1,超讚營區面海風景
雖然很冷但服務很棒，很喜歡,5,1,2,2,2909,2024/1/8,1,冷服務很棒喜歡
風景優美，食物好吃，適合跟朋友來放鬆,5,1,2,2,1330,2023/5/7,1,風景優美食物好吃適合朋友放鬆
漂流過程每一位教練都很好！謝謝！,5,1,2,2,4331,2023/5/8,1,漂流過程一位教練謝謝
"風車海岸美景、美食值得前去體驗....洗澡因要步行還要走樓梯建議穿涼鞋比較安全，我家去的這回，入夜年輕人開趴噪音擾人到2點真是感到很掃興。還好業者有準備耳塞可以減少噪音，廁所浴室管理清潔都有80分以上，服務人員也都很認真親切留下好印象建議吃飯用餐不要吃太多剛好就好不然回家路上吃不下特色小吃^^，晚餐食物樣式不多但整體還行，尤其蔬食類不錯，餐廳在2樓一樓有一家看起來不太一樣的冰淇淋，可以試試沒吃過的味道，跟鎮瀾宮附近傳統冰品有的比，我是先買一球吃吃看後來每個人一球(我都挑水果口味)，出來玩開放嚐嚐ok啦.......夏季濱海艷陽高照請準備帽子(小心吹掉)、墨鏡(風很大..有砂用的到隨手罐生理食鹽水)和扇子、水壺、毛巾、防蚊液、防曬乳.....,沒騙你都用的到^^，很美的溼地，很美的日落，很美的星空，值得  (刮鬍刀找到了在後車廂角落，不好意思)",5,1,2,2,1906,2023/11/8,1,風車海岸美景美食值得前去體驗洗澡因要步行走樓梯建議穿涼鞋我家這回入夜年輕人開趴噪音擾人點感到掃興還好業者耳塞減少噪音廁所浴室管理清潔80分服務人員親切留下印象建議吃飯用餐吃太多回家路上吃不下特色小吃晚餐食物樣式不多整體行蔬食類不錯餐廳樓一樓一家不太冰淇淋試試沒吃過味道鎮瀾宮傳統冰品先買一球吃吃人一球挑水果口味玩開放嚐嚐ok.......夏季濱海艷陽高照請帽子小心吹掉墨鏡風很大砂用隨手罐生理食鹽水扇子水壺毛巾防蚊液防曬乳.....沒騙美的溼美的日落美的星空值得刮鬍刀找到車廂角落不好意思
適合露營的好地方雖然路段較顛簸，但到達目的地時風景會讓人覺得很值得,5,1,2,2,241,2023-03-07T15:32:55+08:00,1,適合地方路段顛簸到達目的地時風景值得
超級好玩 超級推薦 沒玩過的一定要來漂漂河 大概2小時 不要想像成跟一般樂園的漂漂河一樣 那完全是天壤之別漂的是真的河 完全的小冒險 激流處的速度感跟碰撞還有跟朋友一起的好玩程度 真的不囉嗦 來就對了過程中還有跳水活動 瀑布體驗 人體漂流貓貓第三次來玩了還是覺得意猶未盡教練人都很好很溫柔貓貓看到有女生人字拖斷了教練還揹揹呢！羨煞旁人費用：1000元 我是先到niceday購票的，可先確認日程是否有此活動沙灘越野車大概1.5小時，真的上山坡、下溪涉水 ，超好玩，超級刺激，搞得我都想買一台回去騎了，太帥之前在國外玩過，不過沒有那麼多障礙所以覺得比較平凡無奇，這邊的是有怕蠻多山坡，溪水石子路的，比較有實戰的冒險感，超推，下次我一定還要再來玩費用：一車1200 可一人或兩人這次小旅行安排這兩個小活動，同伴們讚不絕口超級開勳,5,1,2,2,4691,2021/5/8,1,超級好玩超級推薦沒玩過的要來漂漂河小時想像成樂園漂漂河天壤之別漂真的河冒險激流處速度感碰撞朋友好玩程度真的囉嗦過程中跳水活動瀑布體驗人體漂流貓貓第三次玩意猶未盡教練溫柔貓貓女生人字拖斷教練揹揹羨煞費用1000元先到niceday購票先確認日程活動沙灘越野車1.5小時真的山坡下溪涉水超好玩超級刺激搞想買一台回去騎太帥國外玩過障礙平凡無奇山坡溪水石子路實戰冒險感超推下次再來玩費用一車1200可一人兩人旅行安排兩個活動同伴讚不絕口超級開勳
"吃的部分真的不ok,食材普普之餘，來不及補。空了好久。服務人員服務態度很ok,但似乎常常這樣",3,0,2,1,1995,2023/8/8,1,吃真的ok食材普普之餘補空好久服務人員服務態度ok
晚餐很讚喔！房間很漂亮,5,1,2,2,2904,2024/1/8,1,晚餐讚喔房間很漂亮
環境優美，輕鬆休息好地方,5,1,2,2,3821,2023/5/8,1,環境優美輕鬆休息地方
場地寬敞沒話說、交通動線相對安全，大型戲水設施真的是小孩最愛。期待園區擴建更多適合全年齡的遊憩設備(隔壁帳的國中大孩子覺得無聊XD)。浴廁品質希望能水準一致，要不然流動浴廁很容易拉低評價,4,1,2,2,5456,2020/5/8,1,場地寬敞沒話說交通動線大型戲水設施真的小孩最愛期待園區擴建適合全年齡遊憩設備隔壁帳的國中大孩子無聊XD浴廁品質希望水準流動浴廁拉低評價
那山那谷親近大自然又有各種好玩的體驗活動大家快來～～,5,1,2,2,4543,2022/5/8,1,那山那谷親近大自然好玩體驗活動快來
服務人員親切，環境幽靜，雲霧繚繞，適合放鬆的好地方,5,1,2,2,2859,2024/1/8,1,服務人員親切環境幽靜雲霧繚繞適合放鬆地方
第一次騎沙灘車但意外的我還蠻上手完全有跟上教練的車沒有脫隊天氣還很熱的時候來這騎車真很消暑又刺激教練們也都很幽默風趣超推薦和親朋好友逗陣來玩而且他們這有提供露營也有民宿耶只是太夯了假日都訂不到房間不過我們下次還要來玩其他的項目,5,1,2,2,4528,2022/5/8,1,第一次騎沙灘車意外還蠻上手跟上教練的車脫隊天氣還很熱騎車真消暑刺激教練幽默風趣超推薦親朋好友逗陣玩這有提供民宿耶太夯假日訂不到房間下次要來玩項目
超棒的～大人小孩都盡興的地方！懶人露營首選 …,5,1,2,2,5250,2022/5/8,1,超棒大人小孩盡興地方懶人首選
環境好，地方大，小孩可以玩水玩的很盡興！推！,5,1,2,2,5457,2020/5/8,1,環境地方小孩玩水玩盡興推
我覺得這個豪華的露營有他的價錢跟特色，有電熱毯、風扇、沙發床、幾個椅子，這樣的配置其實跟一般飯店平均水準之上了。衛浴是在公共區，但熱水全天穩定供應的情況下，舒服洗熱水澡也完全ok!，讓比較少露營的人覺得帳篷到衛浴區，腳可能會髒這樣而已。.但缺點也很直接，附近若有人沒有在深夜降低音量，確實會讓整個體驗大扣分，常露營的人會知道晚上一點聲音就會吵到別人，但幾乎沒什麼露營經驗的住客晚上若是喝酒大聊，就很容易打擾到了。雖然店家也有附贈耳塞可以直接解決，但還是希望店家能在check in提醒住客能在幾點過後，需要降低音量。.這邊還有Tesla 充電器，很棒的服務提供。.食物的話，我覺得非常值得。將食材結合當地特色，並用清單的方式來呈現食材本身的味道。即便是是自助餐，也是能體驗到食物堆疊層次口感，這是我覺得最棒的地方，也有人員介紹如何將當地食材進行結合。.霧繞的名字取的非常合適貼切！,5,1,2,2,3527,2023/5/8,1,豪華價錢特色電熱毯風扇沙發床幾個椅子配置飯店平均水準之上衛浴公共區熱水全天穩定供應情況舒服洗熱水澡ok少帳篷衛浴區腳髒缺點有人深夜降低音量確實體驗扣分人會晚上一點聲音吵到沒什麼經驗住客晚上喝酒大聊打擾到店家附贈耳塞解決希望店家checkin提醒住客幾點過後降低音量Tesla充電器很棒服務提供食物值得將食材特色並用清單方式呈現食材味道自助餐體驗食物堆疊層次口感這是最棒地方人員介紹食材霧繞名字取合適貼切
全包式露營～舒適乾淨的環境，餐點美味！,5,1,2,2,2253,2023/5/8,1,全包式舒適乾淨環境餐點美味
超讚比想像中的還要好 …,5,1,2,2,1258,2023/7/7,1,超讚想像中
環境很舒服、躺在帳篷裡發呆很紓壓。DIY活動很有趣，下午茶有水果會更好。,4,1,2,2,2552,2024/4/8,1,環境舒服躺帳篷裡發呆很紓壓DIY活動有趣下午茶水果更好
營區尚在施工，小黑蚊好多，缺少兒童設施。廁所異味要改善，其餘設備算不錯,4,1,2,2,1058,2022-07-05T00:07:01+08:00,1,營區尚施工小黑蚊好多缺少兒童設施廁所異味改善設備算不錯
二訪霧繞，活動和餐點富含泰雅文化，帳篷內的擺設相當有質感且舒適，隨時都被森林與雲霧繚繞，宛若仙境，在這裡身心靈可獲得完全的放鬆，非常推薦！,5,1,2,2,3014,2023/10/8,1,二訪霧繞活動餐點富含泰雅文化帳篷擺設質感舒適森林雲霧繚繞宛若仙境這裡身心靈放鬆推薦
不錯的營區.但沒有想像中大.往上開老杜營區下方有野溪秘境可以玩水,5,1,2,2,4945,2019/5/8,1,不錯營區想像中往上開老杜營區下方有野溪秘境玩水
環境很不錯 服務也很棒,5,1,2,2,3499,2023/6/8,1,環境不錯服務很棒
很棒～環境很整潔，還有移動式冷氣（$1200）廁所也很乾淨很適合朋友一起來～,5,1,2,2,1399,2023/5/7,1,很棒環境整潔移動式冷氣1200廁所乾淨適合朋友
覺得是個可以很放鬆休閒的地方~可以慢活吸收芬多精,5,1,2,2,2500,2024/4/8,1,放鬆休閒地方慢活吸收芬多精
雖然山路蜿蜒曲折，但抵達時有種柳岸花明的感覺，空氣清新，服務親切，餐點美味，很適合來此放鬆。,5,1,2,2,2727,2024/2/8,1,山路蜿蜒曲折抵達時有種柳岸花明感覺空氣清新服務親切餐點美味適合來此放鬆
