,content,status,type,label
13176,很漂亮！茶花很多很漂亮,1,1,2
7770,橘子果園露營區，來露營營主還會請吃橘子，給位子也很大方，附近有全聯，吃喝補給都很方便，營主收費便宜。,1,1,2
9422,"營地很漂亮 草地顧得很好 廁所也很乾淨 因為燈條臨時壞掉 營主還借了我們燈串 人非常nice 唯一最大且不能接受的點就是 ""狗大便""搭天募的時候 踩到營地旁的狗大便 因為不知道是誰的狗就算了 但從此覺得大便味無處不在 隔天早餐時兩個小妹妹帶了四隻大狗散步 剛好在我正前方大便 我請她們要記得回來清 回答好以後就走了 再也沒回來清 電話告知營主後我們就幫忙先清了 免得有哪個可憐的傢伙不小心踩到 結果撤帳時 狗狗又跑來 這次是直接在棧板旁炊事空間上拉了一大坨 兩個小妹妹就在旁邊 完全沒有要清理的意思 對此 非常失望 場地再好 營主再好 真的抵不過露營兩天被大便味繚繞的噁心感 望營主能重視這個問題(那四隻大狗是營主的狗狗)",-1,1,0
1151,普通。環境無整理，設備不好,0,1,1
2041,營地位於半天岩，交通便利，但是進去營區道路變窄大車要小心駕駛，附近有養馬可以騎馬，營地整潔。。水槽的高度太低了，要彎腰洗碗洗菜，建議營主可以調高一點方便大人的高度。,1,1,2
3674,再次來訪似乎像回娘家的感覺，真是美好！,1,1,2
9848,在房子旁邊迴轉而已，也沒有弄壞東西，不知道在派三小,-1,1,0
2547,"很不錯的地方…。環境很乾淨,也沒小黑蚊…雖然螢火蟲已不多了…但還是有零星的幾隻…不過大樹太少，真的很曬…,廁所&浴室太少了～洗澡要排隊好久…",1,1,2
11016,第二次來訪，依然心動，地形優勢好山好水，老闆的下廚手藝優秀，份量很足,1,1,2
4780,老闆親切友善請我們吃水果，環境舒適。還有可愛狗狗海帶的陪伴。,1,1,2
6664,這算是第一次真正自己露營，很喜歡這地方，蟲算少的了此次大約有11帳，所以在茄苳C區，整個場子自己人而廁所真的乾淨明亮，不會讓人很想…衝出來那天雖然有烏雲，但晚上竟然還是可以看的到明亮的星星，真是很棒！很推薦的露營地~,1,1,2
5249,熱心營主會主動關心露友所需，浴廁雖然設備不新但都有在維護。。建議營區內使用焚火台，以維護草皮及營位美觀。,1,1,2
7291,View 超級好的露營地。,1,1,2
3830,營主夫妻人好 服務好 很周到,1,1,2
1377,山景夜景都很美。老闆娘很熱情，廁所也很乾淨沒有什麼蟲子，但早上會被雞叫醒整體來說都很棒～,1,1,2
1092,場地很棒適合小朋友放電。優點A區整體環境不錯，7帳空間足夠，營主提供當季桂竹筍，非常謝謝，衛浴數量也足夠又有提供盥洗用品也很棒，沙坑、水池小朋友都玩瘋。缺點整區只有一個垃圾桶、回收桶明顯不足，整營區共16帳，如全滿只共用一台4層直立冰箱也不夠，連三天皆未看見營主清潔，導致廁所垃圾桶間間爆滿營區垃圾桶也滿滿滿。建議衛浴上方加裝防蟲網，夏季蟲量爆多，洗澡一直慘遭蟲蟲衝撞。營區垃圾桶數量增加，每區一垃圾桶一資源回收桶過少。AB兩區入口建議放個指示牌，連露三天B區至少有4~5台車走錯區。整體大致上來說，是個很適合帶小孩玩耍的營地,1,1,2
9341,營位很寬敞有稝玩沙區有稝玩水區（水質有點黃）洗手台兩帳使用一個浴室跟廁所足夠使用五顆星的營區,1,1,2
6802,葉哥葉嫂，人好親切，餐點甜在心。,1,1,2
3576,自由奔放，輕鬆自在，天地自然，生態豐富,1,1,2
14460,環境不錯👌🏻營主都會定時清潔營區環境跟浴廁清潔👍🏻 …,1,1,2
10936,營主人超好的，環境很乾淨，洗澡水溫穩定水柱超強😂營主還烤了烤魚，超好吃的喔！ …,1,1,2
9043,營主很招呼孩子 又大方營地廁所也很乾淨孩子抓不完的青蛙蝌蚪,1,1,2
5671,上營區路況為水泥路，可以看到蘭陽夜景，但浴室若是乾濕分離式就更棒了。,1,1,2
8029,"綠植漫天、環境優美,可眺望群峰，8月天涼風徐徐氣溫宜人，避暑好營區！",1,1,2
1369,超熱情的營主 很舒服的營地 風景好空氣新鮮 值的再訪,1,1,2
936,多設衞浴及冷藏冰箱更好，主人很客氣，又主動帶路去賞螢火蟲。,1,1,2
3490,環境好、營主棒、活動豐富,1,1,2
10690,一個讓人覺得這麼舒適的空間，推薦大家可以到此一露。,1,1,2
15649,老闆人非常好相處，提出的問題都會立刻解決衛浴設備熱水供應很穩，還有飲水機超加分冰箱也不會離營區很遠，洗碗的地方也夠多草皮漂亮也夠大！是個很適合再次光顧的營區喔！,1,1,2
1290,很棒的露營區。阿公阿嬤親和力佳，很適合小包區,1,1,2
13621,下雨臨時訂老闆超熱情還幫搭帳篷還有可愛的狗狗海帶 很乾淨放鬆的營區 推,1,1,2
7092,風景跟園內都很美，可惜晚上盥洗時水會忽冷忽熱但是也很有露營的feel，下次還會再去。,1,1,2
8083,海拔約1000營主很用心的把草弄整齊讓我們有更好的草皮可以使用，揪甘心網絡還行，草坪整齊，衛浴設備乾淨有冰箱沙坑，噴水池孩子很愛👍蚊蟲較少上營區路稍為陡,1,1,2
5368,螢火蟲很多 環境乾淨 營區很大,1,1,2
12009,場地附近的機能不錯之前都只有野營很驚訝竟然有購物如此方便的露營地點但疑似營主的朋友在旁邊開電音趴直到深夜兩三點燈光跟重拍明顯的音樂很干擾無法好好放鬆睡覺,-1,1,0
12167,適合老中青半日遊，但交通不便,0,1,1
6803,冰黑咖啡超好喝，自己種，順口。環境超棒,1,1,2
1257,享受安靜的營區!!!!,1,1,2
15041,位於頂端，視野遼闊，可以看到雲海☁️衛浴設備很乾淨有吹風機、冰箱、飲水機、wifi 可以使用老闆娘超級親切熱心🥰小缺點：石頭地,1,1,2
3559,"超大營區, 九九莊園就在旁邊, 拍照打卡好去處, 還有遊園小火車可做, 露友有優惠價",1,1,2
14509,兔子很多很可愛，飲水機、冰箱24hrs自由使用,1,1,2
12661,紅毛印象露營窩值得再回露的營地！營主待人非常非常好，還有，營地非常棒！管理的非常乾淨，讓人住起來很舒服。2021年元旦我們回露紅毛印象露營窩，連露3天，真的露好露滿三天。謝謝營主熱心與熱忱，讓我們渡過美好的新年♥️#超值得推薦初露和沒有帳篷的露有們的營地,1,1,2
7292,令人驚嘆的露營地，主人樂於助人。還會再來的。景色令人著迷。設施乾淨整潔，有電。還有許多遠足小徑，周圍有汽車距離。,1,1,2
3185,"很用心經營的營地, 推...",1,1,2
14160,看了螢火蟲、很棒的露營區、有點深山,1,1,2
7377,營主人很好，營地雖然不是說很大，但是但營位很大，環境還不錯,1,1,2
13226,連續來兩次環境乾淨 有些兒童玩具及沙坑營主很客氣親切👍 …,1,1,2
6043,第一次來也剛好大家萬聖節活動，這個比較算接近大馬路旁的露營區🏕️加可預約民宿🏨 好天氣的時候真的美爆，夜晚不起霧都可以看到滿天星星唷～不過即使秋天來 3-7點還是蚊子居多！建議帶好防蚊措施唷！最後一天起來拍星星、後來等日出沒看到～卻有一些雲海 超美！附近也還有一些踩點景色 有空一定要去走走～,1,1,2
9391,環境不錯，乾淨，舒適，但露營的客人打麻將超過晚上10：40分仍不處理。,0,1,1
14900,蒼蠅實在是太多了吧！！！環境很隱密。沿路開進來根本不知道營區是否抵達了，最後才看到營區標示，沿路都是種水果的！進來下好裝備後，把車子停好，把裝備設置完善後，就開始準備午餐！從晚餐開始一直到太陽下山，整天都受蒼蠅其擾，蒼蠅數量不是普通的多，是爆炸多！！！營主提供捕蠅紙給我們索取，黏了千千萬萬個蒼蠅，但蒼蠅軍團還是分早中晚班出動......我實在很傻眼。營主說，晚上就沒蒼蠅了，果然七點後，就沒有了！但營燈線上全是在休憩的蒼蠅，超級噁心的！再者，超過十一點還有其他營位的人講話很大聲，請營主反應也不見成效，實在是很無奈！早上七點盥洗好準備早餐，又是一堆可怕的蒼蠅來迎接我們，多到連好好吃早餐的心情都沒了，更別說胃口了！我們住雨遮區，除了室內蒼蠅數量相對少之外，兩側蒼蠅都非常非常的多！園區不大，衛浴設備只有一處大家共同使用，所以半夜如果有尿意，必須小走一段路。,-1,1,0
6976,活動行程也安排的很活潑營主是泰雅族原住民好喜歡原住民朋友他們的個性都非常的熱情、活潑和幽默下午第一活動竹子飯的製作過程教學與介紹晚上晚會也好歡樂及好玩🤩營主帶領我們進入原住民的母語唱歌還有跳舞🥳最後壓軸的搗麻吉體驗活動大家一定要來，超棒的營區而且環境乾淨、浴室及廁所很乾淨沿路風光明眉,1,1,2
14688,很喜歡的一個露營區，雖然營內的坡有點兒抖，不過大致都很棒，廁所乾淨，浴室超大間，一開始飲水器壞掉，但營主積極處理，還幫我們燒熱水😆超讚的！,1,1,2
10717,露營區的位置很大規劃的很好，設備很齊全該有的都有，沒有遇到螞蟻之類的問題，有什麼問題老闆娘都很有耐心的解釋，缺什麼都會想辦法幫忙。其他低星留言的太誇張了😂 …,1,1,2
9981,"很棒的營地, 讓我們第一次露營沒有踩雷!營地很乾淨, 水源/浴廁都很近.浴廁很大很乾淨(有蟲是當然, 就相安無事嘍)",1,1,2
1026,很舒適的營地。因維護不足，建議要有蹲式廁所較好維護。,1,1,2
1452,"搭帳空間很大,浴廁乾淨~。露友用麥克風唱歌彈吉他,真的很擾人,其實不管白天或黑夜都一樣,不愛聽就是覺得吵呀,希望大家能多點功德心才是~",1,1,2
10517,下雨天不建議易積水營主有説要改進希望下次再訪 有棧板,1,1,2
3517,謝謝營主夫妻的熱心款待，我們家弟弟很喜歡你們，說下次還想再來呢！。營地雖小，可是很溫馨，營主阿姨人超好，會一直關心你，看我們電風扇小，還問我們要不要電風扇，搗麻糬超好吃的，還有泳池大人小孩都玩的很開心，唯一就廁所太小，不然一切都很棒!，下次還想再來,1,1,2
13178,很棒的營地！很乾淨（場地、浴廁），營主待人很親切！！美中不足的是洗滌台有點少，總體是個值得推薦的好營區👍。 …,1,1,2
10694,環境優美四面環山，觀賞日落最佳地點，也很適合小朋友活動。衛浴方便又乾淨，老闆和老闆娘都很親切！值得推薦的好地方,1,1,2
3659,"很棒的營地！！！。營地環境舒適、雨棚帳位又大,可以少帶一些裝備，而且營主很親切也非常用心整理環境，浴廁都很乾淨，浴室還乾濕分離(讚)，還有兒童遊樂設施&小溪，超棒的營地，還會再來露唷~",1,1,2
13434,整體環境還可，後有山坡前有小河，只差蚊子（小黑蚊）,1,1,2
5392,營區內很大，桐花步道不錯，還可看到螢火蟲。,1,1,2
11586,超級不推薦，營區有虎頭蜂，營主處理態度極度消極還推卸責任，說我們噴香水？蜜蜂來了三天是因為我們營地上面有顆樹的花蜜很好吃，日夜都在採蜜。所以要選擇前千萬三思，別花了錢找罪受。,-1,1,0
3227,超推薦的好營區...【梅花梯田】環境佳，營主優，是個適合帶小朋友來的好營區。。夜衝那天因為老公下班晚了，再加上路上小塞了一下，眼看著趕不及營區夜衝規定的時間，具有人情味的營主還特地等我們，真是感動萬分，幸好那夜只有我們包區，沒有影響到別的露友。清早起床，蟲鳴鳥叫真的感覺回到大自然，一大早5:00多起床就看到營主已在還沒有露友進帳的另一區忙碌著，這一整天無時無刻都看到營主們穿梭在營區中整理環境，關心露友。他們的戲水池更是營區的主角，冰冰的冷泉水，小孩們玩到都會大叫，因為太好玩了。,1,1,2
4248,賞螢的好地方，但浴廁希望奪加強。,1,1,2
5785,山路小又彎，很好的夜觀螢火蟲地點,1,1,2
1080,場地很乾淨，浴室很乾淨,1,1,2
4450,"浴廁乾淨,營主還送小禮物給我們!",1,1,2
408,營主人好又很客氣，每天也都會來整理環境。路好走，週邊景點也不太會遠。少帳包區帳位很大。,1,1,2
7786,很棒的露營區  營主很熱情  讚讚 大推,1,1,2
5177,還會再去。在公司同事的建議下，開始了人生的第一次露營活動。會選擇這裡，是因為海拔較高，位置接近山的陵線，可以遠眺台灣高山群峰。並且營地旁邊就有登山步道可以攻頂，讓多年沒有從事登山的我，不用千辛萬苦的背負裝備，就能夠有機會再次見到台灣的高山美景。這裡夜晚光害也少，滿天星斗，月光灑地，還有螢火蟲點輟其間，這些都是我喜歡的要素，期待櫻花盛開時再度相逢。,1,1,2
10623,小包區營地，有自己的空間；飲水機、冰箱、浴廁就在隔壁，使用方便，營主早晚都有來收垃圾及打掃浴室，環境乾淨，是個會再訪的營區。,1,1,2
8675,"摩天嶺楊園露營區，位於天嶺巷，內部十分寬敞，有附停車場還有A,B,C區露營區內部也有美麗的景點，出入要小心會車。",1,1,2
6087,在客廳帳內就能欣賞層層山巒與茶園，環境幽靜廁所衛浴分流且乾淨、有冷藏冷凍庫還附有開飲機(有熱水)安排多天露營很方便、在地市集方便購買蔬菜或山豬肉、離石桌小七也很近，下次還會再度拜訪的優質露營區！,1,1,2
15393,我必須得說，這是一個不錯的營區（風景真的讚👍）但是！千萬要走對路！一定要從國6接龍南道路才是正確的如果從南投中寮上去，估狗會帶你到樹林裡的奇怪路線，非常可怕😱總結優點還是比缺點多1、營主很好心，看我們不太會搭帳還來支援我們2、夜景好讚3、浴廁是圓形的空間很夠,1,1,2
3686,很棒的營區，營主人很好，青蛙有點多，注意小黑蚊，我那天被咬慘了，其它都超讚,1,1,2
10457,超級無敵美麗的櫻花盛開綻放此情此景 夫復何求,1,1,2
2634,早晨空氣清晰 早起散步很不錯,1,1,2
5679,是一個小巧的營地，又不會擁擠，我們包帳在後花園區，離浴室廁所也不遠，重點是營主人超級nice 的，很熱情的招呼我們，還煮刺蔥雞湯給我們喝！下午也有安排讓小孩的體驗的蝶古巴特拼貼花盆，超有趣的！,1,1,2
5743,"在桃米社區再往山上開約10分鐘，距離埔里市區20幾分鐘。有些營位必須開四輪傳動，晚上營主有送導覽，內容有觀星和生態，滿有趣的，四五月有螢火蟲。只是營地屬於坡地階梯型,我們比較喜歡大草原任孩子奔跑的,會覺得腹地太小。",0,1,1
15280,老闆嗨爆  環境chill爆  這我還不推爆,1,1,2
14730,老闆娘人超好，營區草皮也照顧的很好，還可以到附近的雙龍瀑布走走！,1,1,2
3438,從台北出發，路程好走，營區雖然不大，但夜景超讚! 營主又熱情,1,1,2
8015,營區位置規劃的很棒風景真的很美!露過一次真的念念不忘!,1,1,2
10362,停車場和露營區分離，不方便、不好,0,1,1
12895,失望的體驗、現場就是一個大鐵棚和尚未整理好的地、然後就什麼都沒有了另外提醒如想增加好評價，應是努力改善園區軟硬體條件而不是自行上來留五星（而且好歹改個名字嘛）更新、看完業主回應後相信客人眼光是明亮的！自肥評價還如此回應、不簡單,-1,1,0
15174,營區很美很乾淨...但是入住營友真是沒水準..卡拉OK搬出來唱..全山裹全是唱歌...差勁到不行...晚上都快10點...還在吵...我快忍不住..想去揍他們...,-1,1,0
10447,環境優美、乾淨，洗澡熱水舒服，重點是老闆人超級無敵好洗手間非常乾淨，熱水很熱,1,1,2
10676,環境優雅，設施完備，有斜屋簷遮雨，露營的好去處👍 …,1,1,2
11604,道路還挺好開的，營位規劃也挺可以，衛浴乾淨水壓穩定也不錯，兒戲設備沒什麼特別驚艷，不過有草皮可以讓小朋友盡情放電一整天,1,1,2
2353,超自然生態營區。沒有過多的人為設施，讓人放鬆螢火蟲、燒柴煮水、自然生態、雨後美景，下次一定包區處理。,1,1,2
2113,有留言說營釘比較難下釘??? 我只能說前輩是對的!!! 沒事不要來這裡挑戰你的營槌還有營釘。交通從內灣老街上去約15分鐘，路蠻好開浴廁水夠熱，水壓也夠不過60~70個營位才3組冰箱，完全不夠位置冰東西除了難下釘以外，沒什麼缺點不過光這點，我應該就不會想再去了 XD,1,1,2
4150,到處可見營主的細心，人性化的設施，乾淨的浴廁，一定會再造訪。,1,1,2
10058,可欣賞雲海，夜晚探訪螢火蟲，,1,1,2
13348,風景不錯，環境乾淨整潔，老闆用心，廁所完美，值得推薦，下雨不會積水,1,1,2
6721,超推薦的營區，夜景超美。運氣好的話還可以看到流星。 老闆娘人真的好好，我那兩天肚子不舒服，他們馬上就從家裡找腸胃藥，真的那天晚上就好很多了。也超推薦他們的甕仔雞，超好吃，記得前一天要先訂歐,1,1,2
4514,營區沒有冷凍 所以食材要冷凍的話要請營主幫忙 稍有不便,1,1,2
887,位置近部落很方便採買。浴室數量太少，鑾社的車輛動線設計可以更好,0,1,1
7227,超棒營區真心推薦可惜沒有護草墊,1,1,2
489,"適合親子。很適合親子的營區,但是半夜會有機車噪音,有點可惜~",1,1,2
3516,小巧的營地 熱心的營主 值得多去幾次,1,1,2
6470,環境清優，營主很用心經營規劃，衛浴設備也也很乾淨。,1,1,2
12327,去了四次露營，這家老闆最親切，還提供我們超大一區的獨立空間，不會干擾到其他人喔！老闆晚上還帶我們看螢火蟲呢！營區鄰近溪邊，水不深很適合小孩戲水！浴室很大間，水量很強洗澡很舒服，貼心提供洗髮乳，沐浴乳，還有寶寶浴盆，廁所明亮乾淨無異味，早晚聽得到蟲鳴鳥叫，宛如大自然的交響樂，如果有提供飲水機就太棒了！（營區僅有熱水瓶）,1,1,2
9581,算稍微偏僻的山區，後面的路段稍微不好開，這次住B區，視野還不錯，晚上的蟲子非常壯觀😂這次幸運的看到螢火蟲跟星空🌃 …,1,1,2
15529,環境優質，全方位大景都可看到。,1,1,2
9203,老闆親切，也很樂意幫忙。營區有人造溪流可玩水是一大優勢！,1,1,2
5077,櫻花。除了交通不便、廁所只有一處、沒有遊戲設施之外。看到櫻花盛開圍繞營區，真的值得了！營主親切、不會時刻打擾，有機會一定會再來！,1,1,2
10065,舒適的環境合理的價格感覺的衛浴優質⋯⋯,1,1,2
1890,2邊都是路晚上無法睡覺都是車聲。晚上都是車聲狗貓叫聲鴨子聲無法睡覺小黑蚊很多,1,1,2
9737,"真ㄉ有夠遠，營主很nice,下大雨，讓我們能搭帳在遮雨棚內，女生的衛浴設備共3間，這裡的夜晚，星星銀河爆多的",1,1,2
6112,小而巧的營地👍老闆娘人很好，廁所也很乾淨 …,1,1,2
42,超多小黑蚊，叮到受不了。超多小黑蚊，叮到受不了,-1,1,0
2199,很棒的地方。營主人很好，環境很棒路好走,1,1,2
7165,老闆，老闆娘，人很親切,1,1,2
7812,櫻花環繞的草地自然營地好的親切好客，渡過很棒的時光,1,1,2
2104,營主服務很好，因為台灣到營地，臨時改住木屋，營主也很客氣帶我們四處看。孩子玩得很開心,1,1,2
1789,營區離浴廁太近。延途指標不明，到了營區打聯絡電話三通，無人接，現場也無人服務，感覺是無人管營區。下次不會再去了。,-1,1,0
5860,營主夫妻人很親切夜間也有很棒的螢火蟲導覽衛浴廁所乾淨冰箱飲水機都有喔！出發前幾天有看一下營區評語螞蟻我真的覺得還好有看到一些但不影響帳帳相連我也覺得沒有很高興我們都曾經住過烏日喔！🙂,1,1,2
8503,"這次露B4三天兩夜，營位搭個MDX,旁邊還可以停一台車。隱密性高，但旁邊都是樹，看不到什麼風景。中華電信網路OK，追劇不卡卡！電箱位置多，不會跟其他帳共用。上方標示可以用到1000W以內的電。但每四個小時就會停電，需要重新再按一次開關。冬天有用電毯的習慣，半夜停電被冷醒要出帳篷重按開關，非常不方便。營區是寵物友善的營區，還有好幾隻貓咪。其中兩隻還會過來陪我們睡覺，超可愛！冰箱和衛浴就在旁邊，半夜上廁所不怕要走很遠，蠻方便。有提供洗髮精、沐浴乳，吹風機和衛生紙，但是衛生紙第一天就用完都沒補，建議露友自備。洗澡水慢熱的，也算穩定。但若有人沖馬桶或是隔壁有人在洗，水量會變小。營主人感覺蠻親切的，但不太管制噪音。第一天的時候A區雨棚的人一直吵鬧到半夜。上方B1的也是將近十二點才來搭帳，一直吵到半夜三點。",1,1,2
5796,很用心規劃的營區，草地、洗手糟、廁所等設備都很乾淨，老闆熱情好客，晚上還有星空導覽，未來還會有小朋友的叢林探險，值得來桃米走走，臨近許多知名景點,1,1,2
4622,親切的營主，寬廣的視野，舒服的景色,1,1,2
9726,營區小而美，環境清幽，營主很親切，衛浴設備齊全，乾淨,1,1,2
10533,9/13-15露營遇到停水停電狀況，造成些許不便利，營主立即處理，算是不減興致。營地草地養護用心良好，原住民狩獵步道值得探訪，夜晚星空迷人，空氣清新。,1,1,2
1087,營區乾淨舒適，對面溪流抓魚抓蝦玩的不亦樂乎,1,1,2
9852,民宿+雨棚木棧板營區，是個小營區適合三五好友一起前往，往營區的路況還可以，導航設定在李棟山古堡，經過李棟山山莊不遠處就可到達營區，衛浴設備蠻乾淨，唯一的缺點就是若有其他帳的話，衛浴剛好在帳篷旁邊，進出衛浴時很尷尬。整體環境來說蠻不錯的，營主待人也非常親切。,1,1,2
3528,景觀美草皮漂亮，老闆親切，還有部落活動。,1,1,2
3861,營主很親切，下午還有免費鬆餅招待。。建議營位能有清楚畫好線或有樹木⋯等區分好，防止有些人亂搭。,1,1,2
2115,第一次露營就來大營區。不知不是剛好遇上颱風尾過境，風大雨大根本掃興，浴廁漏水且燈光昏暗，熱水溫度不穩；還有對面的露友（不認識）煙癮很大，有小孩真的超崩潰，或許這是大露營區的隱患，人多問題也會多，但這不影響我繼續入坑的興趣XD,1,1,2
10461,營地大又漂亮.熱水不穩，有時忽冷呼熱，水流有時也小。高山營區很多這樣，帶個大折疊水桶就可舒舒服服洗澡😊。另外延路風景優美，百年巨木群。但路很小條難停車下來拍照.可以帶自行車來逛附近😊拍美照。 …,1,1,2
13638,自然的環境，沒有太多的人工設施闆娘親切客氣 ，又可以釣魚,1,1,2
11006,"營主親切,會來關係狀況地點在山窩,兩排茂密的防風樹林走下去又有比該溪可以消暑山路蜿蜒非常適合探險或者喜愛駕車的朋友個人是非常推薦的!",1,1,2
10850,非常棒的營區！超乾淨舒適！老闆、闆娘好用心！非常非常推薦👍👍👍 …,1,1,2
2177,老闆親切服務，場地優良,1,1,2
2589,(雨棚區)衛浴空間大.乾淨通風水壓超大附沐浴乳.衛生紙；水槽有菜瓜布洗碗精；飲水機.吹風機等一應俱全,1,1,2
5906,營區還在擴建整理中，冰箱不冰沒冷凍，水槽跟營位距離遠，草地草好長沒整理，很天然的地方,0,1,1
6158,盥洗問題與小強出沒，要有心裡準備🐒 …,0,1,1
12217,營區離市區很近、交通便利、鬧中取靜的悠閒氣氛，且營主家人都很好，曾因為身體不適、人生地不熟，告知營主，營主家人協助找尋當地藥局，服藥後身體狀況改善，感謝營主家人的幫忙，也推薦大家來此露營感受營主家人的熱情招待。,1,1,2
13184,營區允許放鞭炮，不敢恭維,-1,1,0
3993,衛浴真的很讚。適合帶長輩跟小孩去的營區，美中不足的是當天遇到把營區當自己家演唱會的露友。,1,1,2
15071,很棒的營地，景色很美，老闆娘親切。,1,1,2
2505,非常舒服、便利、乾淨、有規劃的好營區，更有熱情熱心的老闆老闆娘！,1,1,2
6631,漂亮的露營區，環境乾淨，推,1,1,2
8439,營主非常熱情，B區可以體驗釣魚，早晨的山景美到震撼,1,1,2
2764,B區木棧板拿來放客廳帳，真的是不錯的選擇...,1,1,2
8412,營區群山環繞 晚上星星滿天 整體很棒老闆烤肉好好吃（可預定） 也有冰箱 飲水機,1,1,2
770,"草皮維護的很棒,視野很遼闊,讓人心情放鬆",1,1,2
7170,單純的雨棚營區.衛浴廁所少.1台冰箱1台飲水機周圍有菜園蒼蠅.小黑蚊.蚊子多.有貓狗食物要收台灣大哥大沒訊號.中華.遠傳ok,0,1,1
12246,浴廁乾淨水大港，水池真的是冷泉，營主暖心，營地隨你搭，並提供桌椅，飲水機及冰箱還有脫水機任你使用。準備一堆防蚊，但沒用到,1,1,2
11513,營主客氣，還有送自種的高麗菜，營區寬敞，浴廁乾淨，無異味，熱水足夠。,1,1,2
8794,良善熱誠親切的營主林大哥＆林太太（陳小姐）舒服的營區，友善的環境，完善的浴廁，連假的臨時出發都還能有這樣的氛圍，謝謝💯 …,1,1,2
2443,營區乾淨，廁所也乾淨，老闆很親切,1,1,2
14314,好放孩子的地方，但是露營車不能放旁邊搬東西搬得好辛苦,1,1,2
13535,營主很認真，下次可以試試看直接搭在外面,1,1,2
4842,建議營位費用應包含入園門票，不然會有被消費二次的感覺。。B區浴廁打掃的頻率應再增加。,1,1,2
3250,舒適營位大，服務週到。,1,1,2
2654,老闆很親切，環境很清幽,1,1,2
3154,"和藹的營主，有公用景觀棚，最棒的是可直接出發健走""埋伏坪步道""，休憩兼強身。入園小路有新鋪柏油，進營區路況可，沒有吵鬧嬉戲區，沉澱靜思的好地方",1,1,2
1896,規劃完善的營區、用餐也是很方便，值得再訪,1,1,2
12182,園區內景色好，夏天可玩水。,1,1,2
12477,環境幽靜，空間寬敞，很不錯的營區。,1,1,2
4735,環境優美且乾淨，附近有部落的早餐店，不錯吃，附近有景點可以走走，很不錯,1,1,2
14721,開心！老闆熱情健談！帶一罐小高梁陪你聊到天荒地老！,1,1,2
414,交通便利不需走很長的產業道路既可到達。晚上超過10：30希望營主能巡視一下營區，規勸音量過大的露友以免影響其它人休息,1,1,2
7051,環境優美.設備齊全.老闆親切.還有橘子可採摘.極力推薦好營區,1,1,2
11729,老闆親切 有自種水果蔬菜 招待喔,1,1,2
8547,選擇A區雨棚區，視野最好，海拔較高，夏天晚上很涼爽，適合觀星，天氣好還可以拍攝銀河，非假日人少很清悠，園區內有玩沙區域，小孩可以玩的很高興,1,1,2
12999,工作人員態度極佳 服務態度也是無可挑剔環境也是很舒適 並不會看起來像其他露營區一樣 有機會大家可以來旅遊看看👍 …,1,1,2
12912,優點1.廁所、浴室很乾淨，也很通風缺點1.營區太小2.營地草皮和碎石密度不夠，導致雨後泥巴很多3.一區只有一個洗手台 要跟其它帳共用 很不方便,-1,1,0
15563,"山霧繚繞，山景淨收眼前，時霧時明，變化萬千。nice view and scenery,  You can see the stars at night。",1,1,2
10527,風景美，帳篷很大很舒服，很適合放空，老闆超熱情，帶大家導覽爬山，下次會想再來參觀,1,1,2
324,很美的營區。營區很美，營主很熱心，但不少露客晚上12點還嗓門大跟小孩嬉鬧,1,1,2
37,營主人不錯， 可順遊鯉魚潭,1,1,2
3382,衛浴真的超級乾淨很舒適，營主阿嬤很可愛，入夜不可吵鬧，山路轉彎多無路燈必須多加留意,1,1,2
2557,營主夫妻很熱情，還準備了甜湯，露營屋乾淨整潔，炊事區空間寬廣。,1,1,2
6484,環境超優的，沙池、水池、彈跳池能讓小孩玩到瘋，草地平整，電源、水源也都俱備，還有爐台及瓦斯烤肉枱租借，尤其是浴室超大的能同小人一起入浴，更棒的是價錢,1,1,2
13907,非常棒的營區。營位規劃的很足夠，雖然沒有小孩的遊樂設施，但是空間廣 小孩跑的也累了。9月中前往，雖然海拔只有650，但是晚上搭配電風扇會冷喔！列入再訪名單,1,1,2
8582,訂了一晚的體驗感覺自己在受罪🫠我們包兩帳完全沒洗手台可用（？還被隔壁包三帳的人嗆不能共用洗手台，明明自己營位沒搭好擋住原本自己的洗手台，還堅持要用第二個，口氣超差簡直遇到拍咪呀不過總歸算是老闆可能沒規劃好位置跟使用洗手台，完全不可能一帳配一個洗手台使用，超級不方便啊啊，尤其又遇到品質很差的鄰居的時候簡直就是惡夢👻裡面超小超窄車子位置卡來卡去，付了兩帳的錢居然一帳搭木棧板一帳要被改位置搭在草皮上，超小超擠 ，空間超小每帳距離都超近 人聲、聊天聲、做愛聲、走路聲音都聽的一清二楚⋯⋯只能搭四五帳的空間就建議限制帳數人數或是車輛大小，真的不是找麻煩要為難老闆，不然付了錢沒有受到應該有的基本服務任誰都會覺得小不爽吧？沒位置就說沒位置就好，每個營位都是至少需要一車一帳，開進去才被告知 體驗真的不是很好😅拉拉山上我個人最不推的一個營區💔💔💔（以上情況已在事發時跟老闆溝通過，老闆人很好也有意思意思退費草地營位$200 可能訂營位時彼此溝通都有誤會吧🚬 家人們也都算理解，純屬個人理性分享不喜歡）,-1,1,0
