content,rating,status,type,label,sequence_num,publishedDate,origin,text
這次露營的體驗讓我感到非常失望，A區的環境不佳，根本無法享受大自然的美景，讓我覺得像是在擺設一樣。,1,-1,1,0,6780,2022/05/09,0,體驗感到失望區的環境不佳根本無法享受大自然美景像是擺設
廣場區3天2夜環境、廁所很乾淨，幾乎沒有蚊子、蒼蠅，但廁所衛浴提供給全營區使用，略顯的少，洗澡時段可能要排隊，熱水柴燒，所以洗澡有限時間。旁邊的小溪部份是安全的，夏天去玩很清涼晚上會有動物會翻東西，所以晚上要把垃圾跟物品收好，營主太太一早都會巡視營區，環境也算即時處理得很好,5,1,1,1,1140,2023/5/9,1,廣場區天夜環境廁所乾淨蚊子蒼蠅廁所衛浴提供給全營區略顯少洗澡時段排隊熱水柴燒洗澡有限時間旁邊小溪部份夏天玩清涼晚上動物翻東西晚上垃圾物品收營主太太一早巡視營區環境算即時
環境優美，浴廁很乾淨，盥洗熱水穩定，每個營帳都配有洗手槽，但水壓不穩定，可以在去一次,5,1,1,1,4097,2021/5/7,1,環境優美浴廁乾淨盥洗熱水穩定營帳配有洗手槽水壓穩定
營主好用心，環境很棒，草皮也很漂亮，螢火蟲季節時也能看到螢火蟲，晚上賞星好美,5,1,1,1,2925,2022/5/7,1,營主好用心環境很棒草皮很漂亮螢火蟲季節時螢火蟲晚上賞星美
營區雖然不大，但衛浴乾淨，小朋友設施豐富完善，是會讓人想再去的營地,5,1,1,1,5328,2022/4/11,1,營區衛浴乾淨小朋友設施完善想營地
感覺空氣品質有差，汽機車多空氣品質就差，景觀像小公園，我不會再去，其餘的自己親臨。,2,-1,1,0,5115,2023/5/7,1,感覺空氣品質有差汽機車多空氣品質差景觀公園親臨
下雨天，但無泥濘。孩子們依舊玩得很開心得很開心,3,0,1,0,3606,2022/4/8,1,下雨天泥濘孩子依舊玩得開心開心
景很不錯 夏天露營溫度舒適營位收好收滿 帳帳相連蒼蠅頗多 記得帶黏蠅紙晚上洗完頭 吹風機有3台  但1台壞的2台皆只有冷風   頭髮要吹乾要吹很久其中一台開關壞掉 要拔插頭才能關盈收固然重要  請營主在經營上多用心這是我露營以來 感受最差的一次 ,1,-1,1,0,981,2023/5/8,1,景不錯夏天溫度舒適營位收好收滿帳帳相連蒼蠅記得黏蠅紙晚上洗完頭吹風機台台壞台皆冷風頭髮吹乾吹久一台開關壞掉要拔插頭關盈收請營主經營用心這是感受最差
以大臺北地區來說算是交通非常便利的露營區，公共設施有沙坑，戲水池還有籃球場，草地也養的很乾淨漂亮，但是有大隻的螞蟻要小心，衛浴設備的表現算是中規中矩,4,1,1,1,109,2021/5/8,1,大臺北地區算是交通便利區公共設施沙坑戲水池籃球場草地養乾淨漂亮大隻螞蟻小心衛浴設備表現算是中規中矩
風景美，草坪與設施都不錯，加上營主很熱心，有時間會再去。,5,1,1,1,5782,2017/5/1,1,風景美草坪設施不錯營主熱心時間
整體環境很不錯。營區是階梯式的分區，不會太吵鬧，衛浴設備算很乾淨.泳池的水也會固定更換，很棒，晚上星空很美！,5,1,1,1,5296,2018/5/31,1,整體環境不錯營區階梯式分區太吵鬧衛浴設備算乾淨泳池水固定更換很棒晚上星空美
"營主在你到了會出來引導搭帳位置，晚上還會來關心，建議好天氣去，松樹真的很美，一年後到訪發現營區有wifi 5G,還有可供電車的電樁，老闆說有風就不會下雨。",5,1,1,1,6676,2023/5/8,1,營主引導搭帳位置晚上會來關心建議天氣松樹真的美一年到訪發現營區wifi5G供電車的電樁老闆說風下雨
營主很熱情，場地維護的很棒，廁所也非常乾淨，還提供衛生紙，吹風機，沐浴乳，洗髮精，有機會一定再光臨。,5,1,1,1,4842,2019/5/7,1,營主熱情場地維護很棒廁所乾淨提供衛生紙吹風機沐浴乳洗髮精機會光臨
第一天一到黑膠地墊不夠？叫我們自己找…？三天兩夜過程中對話態度非常不佳且不妥、冬天沒熱水洗澡處理態度亦然影響旅遊心情露營兩年，此次營主的態度讓我們印象最深刻,1,-1,1,0,3126,2022/5/7,1,第一天一到黑膠地墊找三天兩夜過程中對話態度不佳且不妥冬天熱水洗澡態度亦然影響旅遊心情兩年營主態度印象深刻
環境開闊很適合小朋友到處跑，衛浴設備乾淨，熱水是柴燒鍋爐，冬天洗澡水過癮。營主為人親切，不會斤斤計較。是個老好人。,5,1,1,1,2105,2017/5/7,1,環境開闊適合小朋友到處跑衛浴設備乾淨熱水柴燒鍋爐冬天洗澡水過癮營主為親切斤斤計較老好人
D區女生只有一間蹲式廁所與一間淋浴間，覺得不足，媽媽們帶小孩洗澡，就要等很久，真心覺得還是要設計座式廁所或裝設安全扶手，對老年人或不習慣蹲廁的人比較方便。DE區共用一個冷凍庫，希望也能有冷藏優點~有大雨棚方便大家遮風避雨,3,0,1,0,1108,2019/5/7,1,D區女生一間蹲式廁所一間淋浴間媽媽小孩洗澡久真心設計座式廁所裝設扶手老年人習慣蹲廁DE區共用冷凍庫希望冷藏優點有大雨棚遮風避雨
草很長，但該修剪一下比較好。A區分三層朋友若同時到達，搭帳收帳會是災難，營位窄小客廳帳搭完，幾乎無空間活動。因車子無法會車，即便是先收好也無法離開，停車位離營位有距離，無推車可以使用，全靠人力接駁，這一點十分容易造成家庭失和。可能春夏季節，加上旁邊有果園，蚊子蒼蠅非常非常多。浴室廁所還可以算乾淨整潔。垃圾桶只有入口處才有（但這還好），只是如果帳數一多就會爆桶。下大雨，草皮排水有問題，會積水。,3,0,1,0,6738,2024/5/5,1,草很長修剪區分三層朋友到達搭帳收帳災難營位窄小客廳帳搭完空間活動車子車先收離開停車位離營位距離推車全靠人力接駁一點家庭失和春夏季節旁邊果園蚊子蒼蠅浴室廁所算乾淨整潔垃圾桶入口處還好帳數一多爆桶大雨草皮排水積水
當天風超大，看到不少帳都撤帳換區，而且有好多蜜蜂一直在我們天幕周圍，撇除這兩個因素真的就很完美,5,1,1,1,1523,2020/10/27,1,當天風超大帳都撤帳換區好多蜜蜂天幕撇除兩個因素真的完美
小而巧的營區 營區用心維護。營主夫婦非常親切，因租到的營位較低又大雨不斷，營主關心搬來大陽傘幫忙撐雨，還給不少自種的豆子！可惜白天小黑蚊有點多...不知道是否海拔不高，但親子設施完善小孩玩水很開心！浴廁非常乾淨～,5,1,1,1,2005,2019/9/30,1,小而巧營區營區用心維護營主夫婦親切因租營位低大雨營主關心搬來陽傘幫忙撐雨還給自種豆子可惜白天小黑蚊海拔不高親子設施完善小孩玩水開心浴廁乾淨
營區採梯田式建造，每一區有獨立的廁所衛浴，露營無需豪華浴廁，像怡然自德乾淨就不錯了。我們這一區有2間浴室，2間廁所，一間蹲式，一間坐式，外加一個男生的尿斗，因為我們包區，綽綽有餘。草皮營區，營主保持的不錯，也有提供護草墊，營區有做排水道，所以應該是不太會積水。當然，下過雨又在山區，潮濕是無法避免的。營區CDEF四區應該是共用在我們E區旁的冰箱冷凍庫。此營區汽車可以停在營帳旁，算是很方便。不過，可惜附近好像沒有步道或秘境可以探訪。另外，美中不足之處是週日露營還是碰到半夜不睡覺聊天太大聲的露友。,5,1,1,1,1921,2023/5/7,1,營區採梯田式建造每一區獨立廁所衛浴無需豪華浴廁怡然自德乾淨不錯這一區間浴室間廁所一間蹲式一間坐式外加男生尿斗因為包區綽綽有餘草皮營區營主不錯提供護草墊營區做排水道不太會積水下過雨山區潮濕營區CDEF四區共用E區旁冰箱冷凍庫營區汽車停營帳旁算是可惜好像步道秘境探訪美中不足之處週日碰到半夜睡覺聊天太大聲露友
營區大又有規劃，浴室廁所簡單乾淨自製盪鞦韆讓大人小孩愛不釋手，溜滑梯玩沙區更是小小孩的最愛重點是營主超親切（晚上有滿滿螢火蟲可以看） …,5,1,1,1,6008,2018/5/7,1,營區規劃浴室廁所簡單乾淨製盪鞦韆大人小孩愛不釋手溜滑梯玩沙區更是小孩最愛重點營主超親切晚上滿滿螢火蟲
"服務很好。我們這次入住最底層的營區,如果要找營主需要走一小段路,希望營主能在搭營完後巡視營區詢問大家是否有什麼需求?",5,1,1,1,2480,2017/8/21,1,服務入住最底層營區找營主走一小段路希望營主能搭營完巡視營區詢問需求
這裡有一個大型的遮雨棚，能防雨防曬，但卻完全看不到周圍的美景，讓人覺得像是在一個工廠宿舍一樣。連假期間帳篷緊密相連，晚上非常不安靜，旁邊的公雞也總是很早就開始叫，實在讓人難以入睡。衛浴設備方面，雖然有提供沐浴洗髮乳，熱水的穩定性和水壓也不錯，但換鞋的過程感覺有些不衛生而又繁瑣。水槽距離集中地點有些遠，幸好沒有蒼蠅，但仍然有小黑蚊飛來。老闆娘會提供驅蚊香，我們被安排在A區。這裡有個泳池，但看起來更像是魚池一樣，還有一個溜滑梯，但太遠了，根本無法看顧小孩。預訂的時候沒有明確的地點，結果是先到的可以先搭帳篷，最後到的只能在外面搭帳，裡面的帳篷也需要在離開時自己搬東西，整體動線設計實在令人困惑。綜合來看，我想我不會再來第二次了！,3,0,1,1,1088,2023/05/08,0,大型遮雨棚防雨防曬看不到美景像是工廠宿舍連假期間帳篷緊密相連晚上安靜旁邊公雞早就實在難以入睡衛浴設備提供沐浴洗髮乳熱水穩定性水壓不錯換鞋過程感覺衛生繁瑣水槽距離地點遠幸好蒼蠅小黑蚊飛來老闆娘提供驅蚊香安排區有個泳池像是魚池溜滑梯但太遠根本無法看顧小孩預訂地點先到先搭帳篷只能外面搭帳帳篷開時搬東西整體動線設計實在令人困惑綜合想再來第二次
離內灣老街約20分鐘車程一到入口就看到開的很漂亮的繡球花第一晚被雲霧籠罩沒能看到夜景第二晚終於看到百萬夜景，景真的很不錯重點是廁所衛浴都很乾淨，這點很加分營主人也是超好，很親切還特意在森林吊了吊床，叫我們可以去躺一下吸收芬多精晚上蟲蟲真的很多，這點怕蟲的要留意一下收帳很熱的時候有帶小孩或長輩的朋友可以讓小孩在營本部或小森林乘涼,5,1,1,1,4128,2023/5/9,1,離內灣老街約20分鐘車程一到入口開很漂亮繡球花第一晚雲霧籠罩夜景晚終於百萬夜景景真的不錯重點廁所衛浴乾淨很加分營主人超好親切特意森林吊吊床躺吸收芬多精晚上蟲蟲真的怕蟲留意收帳很熱有帶小孩長輩朋友小孩在營本部森林乘涼
有準備熱茶讓大家暖身，有小包區，樹下可供選擇，路好走，好山好水，很棒的營區。,5,1,1,1,3399,2022/3/19,1,熱茶暖身小包區樹下供選擇路走好山好水很棒營區
很棒的環境，來這露營大人小孩都玩的超開心的!!,5,1,1,1,1887,2019/5/6,1,很棒環境大人小孩玩超開心
露露米露營區，前陣子去露營 天氣是夏天，剛好海拔的高度沒什麼蚊蟲，而且花草都被整理的很美，天氣熱也只有熱中午，在山上 有風吹，下午的行程的很很悠哉，晚上睡覺也舒服不會冷，溫度剛剛好。最怕蚊蟲多，因為營區主人有用心整理真的有差。淋浴空間熱水、水壓都很足。推推～～ 景色完美,5,1,1,1,2168,2021/5/6,1,露露米區前陣子天氣夏天海拔高度沒什麼蚊蟲花草整理美天氣熱也熱中午山上風吹下午行程悠哉晚上睡覺舒服冷溫度剛剛蚊蟲因為營區主人用心整理真的有差淋浴空間熱水水壓足推推景色完美
環境清悠，蟲鳴鳥叫，露營放鬆好去處，值得大推。,5,1,1,1,5845,2021/5/7,1,環境清悠蟲鳴鳥叫放鬆好去處值得推
小朋友的遊戲設施應該進行更新，因為真的很老舊且不安全！而露營區的水域實在太小了，沙灘的樣子和網上的照片完全不一致，帳篷擺放得也非常擠。廁所的衛生狀況讓人無法接受，下午的時候整個營區都能聞到異味，而且蒼蠅多到讓人不敢靠近，還有很多紅螞蟻出現。三天兩夜的住宿期間，清理垃圾的效率根本不夠，根本不夠丟置。車輛停在公共停車場時，居然還被損壞，這讓人非常不滿。管理人員對於露友的素質根本沒有把關，到了半夜兩點多依然在喧鬧，讓小朋友在營區亂跑也非常危險。明明有規定車子要停在公共停車位，卻還是有很多車輛不遵守，這顯然是管理上的疏忽。,3,0,1,1,78,2024/04/08,0,小朋友遊戲設施更新因為真的舊且區的水域實在太小沙灘樣子網上照片帳篷擺放擠廁所衛生狀況接受下午營區聞到異味蒼蠅多到靠近紅螞蟻三天兩夜住宿期間清理垃圾效率丟置車輛停公共停車場時還被損壞這讓管理人員露友素質把關半夜兩點依然喧鬧小朋友營區亂跑危險明明車子停公共停車位車輛遵守管理疏忽
。抵達營區現場後 發現整場營地沒有「燈光照明」設備，只能先靠自己車上大燈 勘場搭帳。。感謝營區提供了冰箱給露友使用 當晚出現一個插曲：已告知營主有夜衝露友入場  實際抵達要使用冰箱時發現 營本部居然大門深鎖 無法打開！於是去電營主 ⋯但營主一句 我今天下午過去但忘記帶鑰匙.... 中間一番電話交涉後。還是十分感謝/麻煩營主過來協助開門。。營區鄰近路邊 早晨有車聲 都可以習慣.但有二點 較為不能接受：因為無大門控管進出的人潮 在營區內遇到幾組 走路/騎機車進來的陌生人.隔日下午甚至遇到一位 神情怪異的男子居然直接走向兒童滑梯區，幸好 當下我和先生朋友 在營區入口處聊天，告知對方 我們是包場 請他離開！結束一場驚險,1,-1,1,0,3846,2020/5/7,1,抵達營區現場發現整場營地燈光照明設備只能先靠車上大燈勘場搭帳感謝營區提供冰箱給露友當晚插曲告知營主有夜衝露友入場抵達冰箱時發現營本部大門深鎖打開電營主營主一句今天下午忘記鑰匙電話交涉感謝麻煩營主協助開門營區鄰近路邊早晨車聲習慣二點為接受因為大門控管進出人潮營區幾組走路騎機車陌生人下午一位神情怪異男子走向兒童滑梯區幸好朋友營區入口處聊天告知包場請離開結束一場驚險
雨棚區的區域小，四帳已經是剛剛好（要看帳棚的規格），超收成五帳，只能說擠；衛浴的洗澡熱水，溫度超不穩定，水量也是忽大忽小。,1,-1,1,0,842,2022/5/6,1,雨棚區的區域四帳剛剛帳棚規格超收成五帳只能說擠衛浴洗澡熱水溫度超穩定水量忽大忽小
露營的體驗真的讓人失望，剛到營地就被催著收費，根本沒時間整理裝備。朋友們明明還在路上，卻還是逼著我們支付，這樣的服務真的讓人感到不受尊重。而且衛生間居然沒有提供衛生紙，這種基本的配備都做得這麼敷衍，實在難以理解。晚上洗碗的時候沒有照明設備，讓我們一遍遍地摸索，實在不方便。如果廁所的清潔能像催收費用那麼勤勞，我想我會給這裡更好的評價，但現在的感受實在無法讓我滿意。,1,-1,1,0,4402,2023/05/06,0,體驗真的失望剛到營地催著收費時間整理裝備朋友明明還在路上逼著支付服務真的感到受尊重衛生間提供衛生紙配備做敷衍實在難以理解晚上洗碗照明設備一遍遍地摸索實在廁所清潔催收費用勤勞想我會給這裡更好評價感受實在滿意
平整的營地，乾淨的衛浴，景觀尚可。離瀑布很進，大約40分鐘。,3,0,1,0,3283,2020/5/7,1,平整營地乾淨衛浴景觀尚可瀑布很進40分鐘
根本不是可以露營的地方，一顆星都不想給，可以給五個，沒用心在經營露營，就不要開放給露友。1. 排水沒做下雨過後爛泥四起2. 衛浴、廁所就像茅草屋3. 冰箱位置偏僻，沒標示、沒照明，在一個廢墟前面，連男生都不敢經過4. 七帳包區卻只有兩組插座5. 這種品質一晚1100/帳，有夠盤…,1,-1,1,0,6673,2023/5/8,1,地方一顆星不想五個用心經營開放給露友排水做下雨過後爛泥四起衛浴廁所茅草屋冰箱位置偏僻標示照明廢墟男生七帳包區兩組插座品質一晚1100帳有夠盤
營地大，野炊空間大，插座多，廁所超乾淨，有山泉游泳池  …,5,1,1,1,4302,2019/5/8,1,營地野炊空間插座廁所超乾淨山泉游泳池
這個露營地的經驗真是讓我失望，營主不僅太早就開始施工，還讓狗狗吵得沒法入睡。廁所的清潔狀況也非常糟糕，感覺根本沒人打理過。而且電力問題頻繁，經常不知不覺就斷電，非常不方便。根本不會推薦給朋友來這裡露營。,1,-1,1,0,73,2022/05/07,0,露營地經驗失望營主太早就施工還讓狗狗吵得沒法入睡廁所清潔狀況糟糕感覺打理電力頻繁斷電推薦朋友
小而美的營區~很舒服~很喜歡。垃圾桶再設置的更完善~以免外來動物的干擾~這樣就很棒了喔,5,1,1,1,2630,2022/1/17,1,小而美的營區舒服喜歡垃圾桶設置完善外來動物干擾很棒喔
老闆娘非常親切熱情招呼但是營帳間距不大有些客人晚上規定22:30熄燈仍然大聲喧嘩道德水準有待加強,3,0,1,0,4038,2021/5/8,1,老闆娘親切熱情招呼營帳間距客人晚上2230熄燈大聲喧嘩道德水準有待
這個營區環境雖然乾淨，但整體設施還是有待改善。洗澡時水熱得還不錯，但可惜電力供應時常不足，這點真的很讓人困擾。如果電力不穩定，希望能提前告知大家，而不是隨便責怪露友。電力經常在深夜斷掉，讓我在上廁所時連燈光都沒有，這實在是太糟糕了。此外，這裡無限制使用卡拉OK，但是營主自己也在唱歌，讓人感到有點吵。雖然已經有明確的標示提醒使用護草墊的方式，卻還是忍不住擔心會有露友不遵守，讓營區的設施更容易受損。,1,-1,1,0,5256,2022/05/09,0,營區環境乾淨整體設施有待改善洗澡時水熱得還不錯可惜電力供應時常真的困擾電力穩定希望提前告知隨便責怪露友電力深夜斷掉廁所時連燈光實在太糟糕卡拉OK營主唱歌感到吵標示提醒護草墊方式忍不住擔心會有露友遵守營區設施受損
非常推薦在那次嵐露營！今年4月時，和家人原本要住的露營區客滿，在路上從網路找到那次嵐，看到評論說有貓咪就決定來了ε-(´∀｀; ) 果然貓咪都超級可愛，加上幼貓將近10隻！尤其是這隻白橘超乖的，怎麼抱都不會生氣～此外，老闆娘和老闆都超級nice會幫忙很多大小事、陪我們聊天、半夜經過老闆的烤肉區 主動問我要不要吃肉片、教我們菜鳥搭帳篷因為第一次去的印象太好了，決定這週要再去玩一次附上可愛爆表的貓貓 …,5,1,1,1,2795,2024/3/8,1,推薦那次嵐月時家人原本住區客滿路上網路找到那次嵐評貓咪ε´∀｀貓咪超級可愛幼貓10隻隻白橘超乖抱生氣老闆娘老闆超級nice幫忙大小事陪聊天半夜老闆烤肉區主動問我要吃肉片教菜鳥搭帳篷因為第一次印象太好了這週玩附上可愛爆表貓貓
這個營地的空間實在不算寬敞，感覺收費卻偏高，讓人無法心平氣和地享受。晚上幾乎無法入睡，附近的狗狗頻頻吠叫，加上露友們的喧鬧，讓環境變得相當嘈雜。10點過後還是能聽到鄰近帳篷裡的高聲交談，孩子們的尖叫聲此起彼落，令人煩躁，營主似乎對這種情況毫不介意，讓人非常不滿。除了吵鬧外，蚊蟲的叮咬也讓我感到困擾，真的是糟糕的露營體驗。,3,0,1,1,4488,2018/04/06,0,營地空間實在不算寬敞感覺收費偏高心平氣和享受晚上入睡狗狗頻頻吠叫露友們喧鬧環境變得嘈雜10點過聽到鄰近帳篷裡的高聲交談孩子尖叫聲此起彼落令人煩躁營主情況毫不介意吵鬧外蚊蟲叮咬感到困擾真的糟糕體驗
開放帶寵物入園，環境衛生、安全設施都很棒！,5,1,1,1,3788,2023/5/6,1,開放寵物入園環境衛生設施很棒
露營的時候，有些小孩在營區裡放煙火，影響到其他人的休息，希望管理單位能夠加強管制，特別是晚上十點後的噪音問題，讓每個人都能享受安靜的環境。,3,0,1,1,5942,2019/05/08,0,小孩營區裡放煙火影響其他人休息希望管理單位管制特別晚上十點噪音享受安靜環境
有些營位地不平，各帳距離過小，要深思，跟照片不一樣。,3,0,1,0,2402,2019/5/8,1,營位不平各帳距離過小深思照片
整體而言，這個露營區的環境雖然坐落在林間，享有自然的氛圍，但公共設施的整潔程度相對較差。首先，廁所的配置雖然有八間，但因為只有兩間浴室的熱水器共用，常常會造成一邊洗的時候冷水或熱水交替，非常不方便。其次，垃圾桶的數量明顯不足，營主每天僅在早晚進行垃圾清理，因此當人數多時，垃圾問題會十分嚴重。再來，衛生紙的供應也不夠穩定，只提供兩包，使用完後就需要自備，非常不貼心。此外，營區內只有冷藏冰箱，無法冷凍，對於食物的保存需求需要特別注意。最後，飲用水的品質稍嫌堪慮，因為營主會用山泉水補充桶裝水，建議有小孩的家庭最好還是徹底煮沸後再飲用，這樣比較安全。,3,0,1,1,4837,2023/05/07,0,整體而言區的環境坐落林間享有自然氛圍公共設施整潔程度較差廁所配置八間因為兩間浴室熱水器共用洗冷水熱水交替垃圾桶數量營主僅在早晚垃圾清理人數多時垃圾再來衛生紙供應穩定提供兩包完後就自備貼心營區冷藏冰箱冷凍食物保存需求特別注意飲用水品質稍嫌堪慮因為營主會山泉水補充桶裝水建議小孩家庭煮沸飲用
景色優美。美中不足的就是前往營地的道路狹隘但就是因為這樣才能看到美景冬天很值得來看雲海，很美。,5,1,1,1,1480,2018/2/14,1,景色優美美中不足前往營地道路狹隘因為美景冬天值得雲海美
露營地的環境雖然清幽，夜晚的天空星光璀璨，但卻受到蚊蟲的困擾，讓人難以入眠。白天的陽光非常刺眼，讓人不得不尋找陰涼的地方避暑，整體體驗還是有待改善。,3,0,1,1,3641,2020/05/07,0,露營地環境清幽夜晚天空星光璀璨蚊蟲困擾難以入眠白天陽光刺眼尋找陰涼地方避暑整體體驗有待改善
我在網上訂位的時候明明選擇了靠近湖邊的區域，並且也提前付款確認。然而等我抵達現場後，卻被安排到了遠離湖的角落，讓我感到非常不滿。詢問營主時，他只是敷衍地說這是為了讓其他客人方便，不知道我訂位的用意是什麼，心裡感到非常不安。最終我才聽說那些位置已經給了更晚預訂的人，這讓我倍感失望，完全沒有得到應有的服務。,1,-1,1,0,280,2024/01/09,0,網上訂位明明選擇靠近湖邊區域提前付款確認抵達現場安排遠離湖角落感到詢問營主時敷衍地說這是為客人訂位用意感到不安最終聽說位置給了晚預訂這讓失望應有服務
營地景色如畫作廁所乾淨建議提早預訂烤雞超級讚 …,5,1,1,1,6435,2024/1/6,1,營地景色畫作廁所乾淨建議提早預訂烤雞超級讚
這次露營的經驗並不算理想，雖然水電設施運作正常，浴廁的清潔度也讓人滿意，但營位的設計卻讓人頭痛。營位像是停車格一樣，地面是植草磚，讓我們無法有效地固定營釘。此外，遊玩時發現空間實在太狹窄，車道成了主要的活動區域，大家互相干擾的情況時有發生。更讓人困惑的是，浴廁雖然有男女入口，但實際上卻是同一個空間，這樣的設計真的不太方便。希望下次能有更好的改善。,3,0,1,1,5858,2024/01/08,0,經驗不算理想水電設施運作浴廁清潔度滿意營位設計頭痛營位像是停車格地面植草磚固定營釘遊玩時發現空間實在太狹窄車道成活動區域干擾情況時有發生更讓人困惑浴廁男女入口實際上卻是同一個空間設計真的不太希望下次更好改善
露營的景色相當美麗，廁所和衛浴的設施也算合格，但洗手台的數量明顯不足，草地的質量也有待提升。,3,0,1,1,2123,2019/05/06,0,景色美麗廁所衛浴設施算合格洗手台數量草地質量有待提升
營區雖然沒有豪華的設施，但有熱情、親切、隨和的老闆、老闆娘還有百萬山景相伴，廁所簡單但算乾淨，整體來說是我會再訪的營區,5,1,1,1,1759,2022/5/8,1,營區豪華設施熱情親切隨和老闆老闆娘百萬山景相伴廁所簡單但算乾淨整體我會再訪營區
新的營區超級乾淨的，環境很好，場地大小適中，路也很好開，因為我是一個人，營主一家都很照顧我，以後有機會還會再來 …,5,1,1,1,622,2023/11/7,1,新營區超級乾淨環境場地大小適中路開因為營主一家照顧機會還會再來
這裡的露營環境真讓人失望，尤其是當下雨的時候。在我們去的時候，也遇到大雨，結果營主竟然把其他客人調到我們這區，讓原本已經擁擠的空間變得更加擠迫。更糟的是，這裡的排水設施極其不佳，我們只能在雨中狼狽地收拾行李。為了安全起見，我們在週六一大早就急著撤離，真是一場難忘的糟糕經歷。如果營主能夠在雨天的時候給予露客退帳或延期的選擇，那就好了，實在太缺乏彈性。希望將來能有改善。,2,-1,1,0,5185,2021/05/06,0,環境真讓人失望是當下雨大雨營主客人調這區原本擁擠空間變得擠迫更糟排水設施不佳只能雨中狼狽收拾行李為週六一大早急著撤離一場難忘糟糕經歷營主雨天給予露客退帳延期選擇那就好實在太缺乏彈性希望將來改善
位處斗六市湖山水庫東側（集水區）稜線，可從東方位置遠眺湖山壩體及水體,5,1,1,1,4867,2020/5/7,1,位處斗六市湖山水庫東側集水區稜線東方位置遠眺湖山壩體水體
這個露營區的空間安排真是相當擁擠，尤其是四個帳篷的佈局讓人感到不自在。山泉水的水質卻無法直接飲用，雖然營主提供了一台家用的飲水機，但水裡還是帶有一些雜質，讓我對飲水產生疑慮。不過，環境方面倒是維持得不錯，廁所也還算乾淨。,3,0,1,1,5860,2022/05/07,0,區的空間安排擁擠四個帳篷佈局感到不自在山泉水水質飲用營主提供一台家用飲水機水裡帶有雜質飲水疑慮環境倒不錯廁所還算乾淨
超棒的營區！營主夫妻很用心經營，環境很乾淨，是會讓人一直想去的好營區。建議營主洗手台旁要有可放置碗盤跟食材的小平台,5,1,1,1,4457,2020/11/1,1,超棒營區營主夫妻用心經營環境乾淨想營區建議營主洗手台旁要放置碗盤食材平台
營區內設有大型釣魚池，很特別，喜歡釣魚的人會喜歡，但整個營區只有8間澡間，實在不夠，另營主未善盡品質管理責任，晚間10點多仍有人放電音音樂、唱歌、大聲喧嘩、釣魚、邊釣魚邊抽煙，也有許多人刁著煙走來走去，公然在它人帳棚旁抽煙一點也不奇怪，半夜2點後還有人在吹頭髮，可惜這個環境了…,2,-1,1,0,1642,2023/5/6,1,營區設有大型釣魚池特別喜歡釣魚人會喜歡營區間澡間實在另營主未善品質管理責任晚間10點多有人放電音音樂唱歌大聲喧嘩釣魚釣魚邊抽煙刁著煙走來走去帳棚旁抽煙一點奇怪半夜點後吹頭髮可惜環境
整體園區的自然環境維護的很乾淨漂亮，種很多高聳樹木和植物，每個營位都在樹蔭下感覺很舒服悠閒，廁所淋浴間也打掃的很乾淨，水壓穩定、電力插頭也穩定。,4,1,1,1,5278,2022/5/6,1,整體園區自然環境維護乾淨漂亮高聳樹木植物營位樹蔭下感覺舒服悠閒廁所淋浴間打掃乾淨水壓穩定電力插頭穩定
這次我們去露營的時候，遭遇了非常糟糕的經驗。一到達時，發現露營車根本無法進入營區，還下著大雨，讓我們覺得特別失望。再加上行程本來就很遙遠，心情受到很大影響，只好選擇撤退。更糟的是，老闆的服務態度也讓我們感到非常不悅，對待客人非常不友善，完全推卸責任，實在讓人無法接受。至於退費的問題，現在仍然沒有明確的回應，真是心情低落。,1,-1,1,0,379,2023/05/07,0,遭遇糟糕經驗到達時發現露營車根本無法營區還下著大雨特別失望行程本來遙遠心情很大影響只好選擇撤退更糟老闆服務態度感到不悅客人友善推卸責任實在接受退費回應心情低落
新營地，廁所乾淨，可惜未提供廁紙與吹風機，需要自己帶著呦！,4,1,1,1,5299,2018/5/7,1,新營地廁所乾淨可惜未提供廁紙吹風機帶著呦
雙十連假，小孩每天都在水池玩得很開心、還有逗逗好親人的貓咪，很讚，營主親切的回應我們的任何問題，最後一天趕收帳回家，想說不開伙直接訂早餐好了，也超熱心幫我們訂取了，真的揪感心,5,1,1,1,6329,2022/5/8,1,雙十連假小孩水池玩得開心逗逗親人貓咪讚營主親切回應收帳回家想說開伙訂早餐超熱心幫訂取真的揪感心
男女衛浴分區乾淨整潔又安心誠實商店有基本的泡麵飲料零食非常周到每一區空間寬敞舒適洗手台設備實在好用希望前往家長不要讓孩子攜帶不可控玩具例如：拉繩飛碟、彈射火箭、羽毛球…不停聽到愛車被敲擊的聲音在車子附近揮拍真的很恐怖最後飛盤還打到人難道打到眼睛再來說對不起嗎^ ^還有可以在自己區域玩不要在車道上玩嗎？在車道上玩也沒教要注意車子也很容易打擾到車道旁的營友萬分感謝,5,1,1,1,4113,2023/5/7,1,男女衛浴分區乾淨整潔安心誠實商店泡麵飲料零食周到每一區空間寬敞舒適洗手台設備實在好用希望前往家長孩子攜帶可控玩具拉繩飛碟彈射火箭羽毛球不停聽到愛車敲擊聲音車子揮拍真的恐怖飛盤還打眼睛對不起區域玩車道玩車道玩沒教要車子打擾到車道旁營友萬分感謝
