content,rating,type,publishedDate,tokenization,sequence_num,status,origin
離台北近，地平整，樹陰多，營主人客氣好客素質優！地也很大，小孩可以跑到翻過去！,5,1,2021/05/08,,389,1,1
老闆熱情親切，風景優美水庫迷人，鵝很可愛。土雞蛋好吃 …,5,1,2022/05/07,,390,1,1
：海拔600公尺：路況佳：野貓：水壓穩定：無衛浴很多間就算全滿使用中也不會忽冷忽熱喔,5,1,2024/01/06,,391,1,1
主人很好客，態度親切。衛浴及廁所設備完善，草地舒適。,4,1,2022/05/07,,392,1,1
搭在第8區，距離營本部非常遙遠，到浴廁需下一條稍陡的樓梯較為不便。廁所無封頂很多蚊蟲。,3,1,2020/12/14,,393,0,1
優質的營區一：往營區的路好走，照著營主的告知走121鄉道。二：環境清悠，四周都是樹林。三：浴廁乾凈，夠大，建議兩位一起洗。四：營主親切且會注意露客需要什麼，但也不會打擾。五：懶的搭帳蓬的話，營主還有帳蓬可以租。六：補給在營區附近有雜貨店，但不知道開到幾點，建議來之前先買完，不然最近的全聯要30分鐘值得夏季再來一次看看,5,1,2023/05/08,,394,1,1
清境農場附近，露營區種滿櫻花樹，置身花木扶梳間，場地寬敞，有木棧板，草地維護很好，夏天在此露營，讚讚讚，晚上氣溫16~17度，可以度過嚴熱酷暑,5,1,2021/05/08,,395,1,1
往營區的路很好走，衛浴很乾淨洗澡水夠熱，但營位旁沒有洗手檯較不方便。,4,1,2024/01/07,,396,1,1
小黑蚊多，營區腹地不大，雨棚區的寬度比較窄。廁所只有一間是坐式，其他都是蹲式+洗澡淋浴，感覺一不小心會掉進去。一般沒連假夜衝半價，但連續假日只有八折，這邏輯有點微妙營主不愛接電話，偶有遇見算是人滿好的，不過這個營區超級⋯不推，列入自己的黑名單。,1,1,2023/05/08,,397,-1,1
以娜區草皮翠綠乾淨，浴室寬敞明亮整潔年輕營主親切服務貼心,5,1,2023/05/07,,398,1,1
兔子不能養在室外，飲食也錯誤⋯⋯⋯利用動物營利希望也好好吸收兔子知識⋯⋯回覆店家兔子主食是無限提摩西草和無限煮過飲用水（沒看錯是無限量唷），搭配適量飼料，兔子適合環境為17-25度，更要避免潮濕及淋雨，會有黴菌等脫毛皮膚疾病，長期暴露高溫下也會中暑，中途救援的兔子曾經在室內夏天無冷氣狀況，肝功能指數偏高，我也養兔子也沒有關唷讓他在家裡吹冷氣到處走，分享給店家知識，希望能同時打造友善動物也友善大家的環境,1,1,2022/05/08,,399,-1,1
考驗駕車技巧的路況 漂亮的雲海 滿天的星空 幽默好客的老闆 因使用桶裝瓦斯 可能洗到一半無熱水 還有電源問題廁所照明可能閃爍 但是露營嘛 總體還是值得到訪,4,1,2019/05/07,,400,1,1
超推的營區營主真的就是大家上面說的人超好又很熱情營區乾淨沒有什麼蚊蟲廁所也乾淨開車又很好上來加上百萬夜景超推！！！更多照片可以看IG:kate18.zzz,5,1,2023/05/07,,401,1,1
只想賺錢的營地。營主面對不自重的露友(凌晨一、兩點還大聲喧嘩、大放厥詞)逃避的處理方式，嚴重影響其他同樣付費卻守規矩的露客權益！硬體設備再好、風景再美也只是枉費上帝的賞賜！,2,1,2018/09/15,,402,-1,1
這個季節蒼蠅太多，下午又遇到臨時停電，冰箱又很遠，晚上中華電信基地台超載無法聯繫,1,1,2019/05/08,,403,-1,1
服務很好 且親切。老闆娘們都很親切 服務很好,3,1,2017/03/12,,404,0,1
小小露營區，山路很辛苦以外，整個很舒適。特別是乾淨的衛浴讓人印象深刻。唯蒼蠅讓人頗崩潰。,4,1,2023/05/07,,405,1,1
親切與熱心的營主阿姨，舒適的環境，廁所有舖地墊，小而巧的戲水池，佈置溫馨的營本部，小孩奔放的A區(部份石地，要小心)，夜晚的蟲鳴聲。坐望前方的山嵐，讓人好放鬆。傍晚一點點的小黑蚊，沒有蚊子，整體而言是個舒適的營區，真心推薦！,5,1,2020/05/07,,406,1,1
營主夫婦非常的客氣 園區也很用心 每晚都有招待好喝的甜湯 有魚池可供釣魚體驗 有泳池、跳跳床、沙坑等設施讓小孩玩樂 很棒,5,1,2021/05/06,,407,1,1
小而美的營區，小孩不怕跑遠，有水池、溜滑梯、沙坑，浴室廁所都滿乾淨的，但美中不足的是...淋浴間會聞到廁所的尿騷味老闆娘人很親切,4,1,2023/05/08,,408,1,1
場地排水差，營主規定多共用洗碗槽浴室乾淨值得加分,3,1,2023/05/08,,409,0,1
環境雖然不錯但是小黑蚊多且野狗半夜會翻垃圾筒一直在帳篷外走來走去睡不好,2,1,2020/05/08,,410,-1,1
營主態度很好  友善。希望能夠頻繁地巡視營區，以主人的立場規勸營友的行為..例如講話聲，音樂聲..等,4,1,2018/08/15,,411,1,1
厚實的草地，親切的營主，豐富的自然生態，有趣的窯烤。乾淨的衛浴。讓人盡興。沒太多的拘束。更讓人放鬆。小孩的煙火，為營區畫上美麗的色彩，晚上肆意的談笑。有如返老還童。哈哈哈哈。很放鬆的營區。,5,1,2019/05/08,,412,1,1
草地真的很棒，但車道上車子多迴轉困難難免會壓到草皮，工作人員若能更溫和的態度提醒會更好！,5,1,2019/03/02,,413,1,1
一個乾淨放鬆的地方，溪邊超讚，而且完全沒有蚊蟲困擾。,5,1,2023/07/07,,414,1,1
環境清潔有待加強，環境清潔有待加強⋯⋯帳篷數過多，整個很沒品質。,1,1,2022/05/09,,415,-1,1
到貴地露營目的是要達到放鬆體驗大自然如果您要整修營地或者維修是否應該要沒有客人的時候在施工營地不止有施工 怪手還就在旁邊而已 我們不只有大人還有小朋友 是否會有安全疑慮你們施工也沒有告知就算了露營還要跟上班差不多 工地8點開工 就在帳篷外面用電鋸在那鋸樹木晚上8-9點還在用打鑿機打地板根本無法達到露營的放鬆休息收費跟公告差異太大 多一台車200來收費時還說400算300就好還以日計算 不是沒錢給 是跟公告不符有欺騙消費者的疑慮冷氣如果要收費我們可以接受但是公告沒說 就跑來收費一台一天300 這電費怎麼算的蚊蟲多 螞蟻多 在戶外沒什麼好意外的但是你們家會飛的螞蟻 比較喜歡白光所以你們都用黃光 這是否也可以提醒小費者們  晚餐都跟這些螞蟻共餐對於這營區我覺得非常需要加強再加強這次體驗真的是非常的不愉悅,1,1,2023/09/07,,416,-1,1
不錯的露營地。舒適又有趣。需要提防蚊子。浴室需要更頻繁地清潔。除此之外，這是一個不錯的地方。,4,1,2021/05/08,,417,1,1
衛浴真的超級乾淨很舒適，營主阿嬤很可愛，入夜不可吵鬧，山路轉彎多無路燈必須多加留意,5,1,2022/11/22,,418,1,1
適合度假村 場地乾淨 營主夫妻對人不錯 還有水果可以摘,4,1,2019/05/07,,419,1,1
避開酷熱的夏天、可以選擇在山區避暑雅比斯露營區算是不錯的選擇，路線也好走營地主人very nice 、假日還有搗麻吉活動更添加露營的樂趣、衛浴設備還算不錯很適合親子同遊、每個棧板幾乎都有插座海拔高度1350、晚上氣溫很涼爽、值得在去的地方,5,1,2020/05/08,,420,1,1
"最上方一帳區。風景不錯, 最上方車底盤若太低會A到",5,1,2021/03/05,,421,1,1
很讚的露營體驗 老闆很親切 環境乾淨 浴室大熱水充足 謝謝你們的招待 …,5,1,2023/05/07,,422,1,1
大草坪，廁所，浴室都很大唯一現場聽到很多露友表達缺點是浴室熱水因為用瓦斯桶，熱水忽熱忽冷這次清明連假下雨霧氣重，草地不至於泥濘草地很軟，最好要打40公分釘,5,1,2020/05/07,,423,1,1
希望營區能管制小孩放炮和夜間十點後的音量。,3,1,2019/05/08,,424,0,1
C區沒風景可看。營主很熱情，建議C區洗手台另外設置不要和衛浴共用，石磨子的大洗手台菜渣都殘留在上面，螞蟻大軍讓人頭皮發麻，密集恐懼症的節奏，新營區請加油,4,1,2017/09/30,,425,1,1
露營環境木製雨棚非常舒適，營主很用心經營管理，餐廳餐點很有原住民風味，非常好吃 …,5,1,2023/11/07,,426,1,1
環境很清幽，可以很舒服的過一天。離碧潭老街也近。很期待下次再來。。可以再多點小路燈。,5,1,2020/06/09,,427,1,1
選在非假日時間造訪(8/7-8/8)與兩個小鬼度過一個難得的父親節體驗也因為選擇平日，不僅能訂到這超級難訂的營區，而且這次訂的E區更只有我們一帳，享受了單帳包區的快感選擇E區主要是因為浴廁與冰箱都在左右兩側，並且只有E區才有的噴水設施可以讓兩個小鬼在炎炎夏日消暑、享受沖涼的快感！營主相當親切貼心，與我同樣是客家人，用客語交談更多了一分親切感，除此之外，草皮保養的真的沒話說，每個營位又超級寬敞，實在是很給力，遠眺的風景超讚！下次必定再訪怡然自德，已成為口袋名單,5,1,2023/09/07,,428,1,1
空氣清新 風景很美廁所、浴室不算太差價錢也不會太貴值得來露露看,5,1,2020/05/07,,429,1,1
A區的地幾乎都石頭，下釘打到懷疑人生營釘打彎好幾支沒有護草墊，草皮也都枯死，收帳帶一堆乾草回家另外 導航達邦國小不知道為什麼導去特富野的某個山頭大家導航可能要多注意偏移,3,1,2023/05/08,,430,0,1
乾淨舒適又便宜的營地，賞螢賞桐玩水皆可...,5,1,2020/05/08,,431,1,1
很適合露營的地方，曾奶奶也很親切，晚上搗麻糬活動也很有趣，晚上天氣好的話，把露營燈全關掉可以看到滿天星空銀河。期待冬天的櫻花盛開！,5,1,2018/05/07,,432,1,1
導航竹林派出所-然後比度咖啡-接著看指標就可到達目的地，視野很好，雲瀑超美，有冰箱、飲水機、淋浴間很大、水夠熱很棒。但炮聲驅趕鳥吃果實有點吵，居民會燒枝條飄煙霧熏啊！ …,4,1,2021/05/07,,433,1,1
"第二次來只有我們一組幸運的好天氣,老闆娘熱情依舊",5,1,2023/02/08,,434,1,1
拉拉山夢想家園～露營️賞櫻花環境幽美賞標高一生一世巴崚鐵塔 夜晚塔燈絢麗好山好水好風景～歡迎大家來玩,5,1,2021/05/07,,435,1,1
環境整理的乾淨，旁邊有小溪消暑好去處，簡媽很熱情，好地方大家一來維護 …,5,1,2022/05/06,,436,1,1
營主夫婦超級親切，有任何需求也會即刻協助，這點真的很不錯。且離老街不遠，搭完帳還可以去老街走走覓食，頗輕鬆愜意但是營區有幾個問題，1. 浴廁同一間，又好幾個區域共用一區浴廁，所以上廁所皆需要等待2. 營區有飼養貓咪，貓咪會不斷的跑到營位，並且跳到餐桌上，也會去咬營帳，又因為不怕人，也不好趕！半夜甚至聽到有露友尖叫說貓咪在咬帳篷拉鍊3. 半夜無路燈管制，所以到了兩三點，還有許多露友不停走動、探險、聊天！會建議部分路燈可以切換，有個簡單的管制會更好4.水槽不足，問題與浴廁相同，所以洗碗洗菜要排隊，遇到煮食時間會卡住,3,1,2022/05/08,,437,0,1
北區草地有大片空間適合小朋友玩耍其中有間浴室裡還有大澡盆 小朋友喜歡坐在裡面泡澡 熱水也算夠熱。雖然遇連假營區滿帳用電量大，導致偶爾有跳電情形，但向營主反應後都有改善。要進營區前的最後一段山路很陡務必小心行駛。下山會經過張學良文化園區，車子建議可停在清泉第2停車場再走過橋去將軍湯泡腳，千萬不要亂停在紅線，因為警察常常會來巡邏開單喔！,5,1,2023/05/07,,438,1,1
營主客氣熱情，樹木很多，每帳都有獨立空間，浴廁乾濕分離,5,1,2022/07/26,,439,1,1
老夫婦人非常的nice ，浴室、廁所整理的很乾淨，很舒適的露營氛圍！,5,1,2022/05/07,,440,1,1
中秋三天連假在此露營，大人、小孩都玩得很盡興，尤其是小朋友們，有大游泳池、有清澈的溪水，超級開心。營區的路況好開好走，雨棚區每一帳的空間很大，也非常乾淨，看得出營主的用心。,5,1,2023/10/08,,441,1,1
不二訪的營區，已經告知會夜衝，約8:30左右到確大門深鎖沒有一絲燈光，打電話才說臨時有事離開要我們等5分鐘，實際上也超過5分鐘，包了雨棚區五帳已經一帳碎石區，雨棚區只有一個電源插座也只有一個孔可以使用，帳位大小不一，基本的300*300帳篷根本無法正面面對草皮，三間浴室只有兩間有熱水而且還忽冷忽熱、瓦斯沒有了打電話去請營主處理要我們去營本部的浴室洗，但也是沒有熱水呀！另一間是電熱水也沒有事先告知在裡面等了許久還是沒有熱水，到睡覺前都沒有看到人來處理，露三天三夜完全沒有人來收垃圾,1,1,2021/05/06,,442,-1,1
去了還想再去的營區，夏天可以去試試看，可以玩水，地方很乾淨，設施都很方便，大推,5,1,2023/11/22,,443,1,1
本來滿心期待來這個新營地，很可惜到了現場後和營主分享的照片有點落差…（回到家時，我還是無法相信這是一個重新經營的營地）我想泰安還有其他更多的選擇⋯⋯,1,1,2023/05/07,,444,-1,1
非常推薦道路很好開。都是柏油路面。營地有很大停車場。約9帳露營空間。有浴室與廁所。還有咖啡屋與特色餐點廚房。旁邊就是達邦吊橋。可以直接去特富野步道。下方過馬路就是溪谷。可以去抓螃蟹與溪蝦。親子玩水。溪水冰涼舒服。建議帶拖鞋與換洗衣物。跟撈魚網。適合6歲以上孩童。親子露營與健行運動。,5,1,2024/03/08,,445,1,1
優點：位子給的很夠，營區還蠻乾淨，水壓水溫穩定充足，在樹下聽著蟲鳴鳥叫聲真是愜意，離南庄老街不到十分鐘車程，可直接外出購食就好，方便快速，老闆娘超親切客氣缺點：老闆兒子收錢那嘴臉非常臭，連聲招呼也不會，感覺像欠你的一樣，蟲鳴鳥叫有點大聲，低海拔的特性小黑蚊，蚊子，蒼蠅蜘蛛一大堆，夏天有點熱，需選樹下，熱水只供應脕上六點至早上六點，白天沒熱水，衛浴太少間，且有小車道水泥地連日下雨都是青苔及少數積水，老闆娘不管事，所以遇到雷露友只能自求多福,3,1,2021/05/06,,446,0,1
雖然上山的路途不算好走，但景色絕美營位很寬敞，浴廁相當整潔。營區主人熱心並體諒因雨未來的朋友未收費。,5,1,2021/08/05,,447,1,1
草地顧的很漂亮女生在意的浴室厠所是分開隔間乾淨又很舒適熱水很夠力營主親切又熱情已經回露第二次也有親子遊樂設施及小沙坑水池,5,1,2023/05/07,,448,1,1
建議以後要去之前先問有沒有開放漂漂河 top區整潔沒人在維持這樣1000有點貴下雨排水差還要跟隔壁借護草墊,3,1,2020/05/07,,449,0,1
廁所乾淨，浴室洗澡有乾濕分離。又很大。置物架充足。晚上怕吵淺眠的人要留意，過了12:00後機車飆車，跑車尬車通通活起來了，聲音不斷。否則還蠻寧靜的。,4,1,2023/05/07,,450,1,1
營主相當熱心也容易和年輕人打成ㄧ片，衛浴乾淨感覺的出來時常清潔，讓人覺得到這裡露營實在很舒適,5,1,2021/05/09,,451,1,1
營區是草坪綠地，有一些兒童遊戲區，有腳踏車借用，浴室不大，馬桶還在旁邊，有點擠，但整體來說，還算不錯。進出營區道路不大，還有好漢坡，練練腳力。,4,1,2023/05/07,,452,1,1
價錢親民，包場附近沒人不怕吵，還有免費桶仔雞器具及烤肉器具使用，很方便。營主服務好，浴廁很乾淨。,5,1,2018/10/18,,453,1,1
很棒的營區、很讚的營主。寬廣的草地、很棒的沙坑與溜滑梯，孩子們玩的超開心！最棒的是浴室的熱水非常穩定！謝謝親切的營主熱情招呼～只是剛好遇到施肥週期蒼蠅多了點～其他地方都超棒,5,1,2018/12/02,,454,1,1
營主夫婦很熱情，營區很乾淨，廁所、浴室很舒服，很推！,5,1,2023/08/06,,455,1,1
平日就算包場，也請尊重其他鄰近營區的安寧，聽妳「哀嚎」到深夜兩點，投訴無門真的很痛苦～～,4,1,2023/11/07,,456,1,1
"營區管理得很不錯。廁所整理得很乾淨,洗澡的地方空間也很大...風景也很美,晚上十點還會廣播通知音量減小...真的會讓人想再來",5,1,2022/11/14,,457,1,1
營主熱心，場地漂亮已經來過多次了，適合新手。,5,1,2023/05/07,,458,1,1
優質好營地大推。這地方值得再來......遠離塵囂，雖然我遇到下雨但這地方讓人值得回味,5,1,2019/12/05,,459,1,1
親切服務的老闆，會帶你去看5~6百年的茄苳老樹,5,1,2019/05/07,,460,1,1
營主用很心的維護草地，厚實的草地很舒服，衛浴也超乾淨的喔，會想再去露的營地。,5,1,2018/05/21,,461,1,1
環境清幽、晚上還有山羌、貓頭鷹的聲音，廁所乾淨。,5,1,2022/05/07,,462,1,1
接待大姐很熱心。讓車子能停在位置旁邊真的很感謝,5,1,2023/09/07,,463,1,1
看網路介紹有一個想像，去之後比想像中好..尤其是衛浴，無論是水壓、吹風機、衛生紙、乾淨度..光浴廁我就想給5顆星，被樹木所圍繞，水和電都在旁邊，採買方便..營區出去右轉可以找到全家跟農會合開的複合式商店，早上也可以到玉里的市區吃有名的玉里麵也可以在早市的菜市場補給，是個值得推薦的口袋名單營地,4,1,2017/05/07,,464,1,1
營主非常親切，而且營位、衛浴設備都蠻大又乾淨的，洗澡的水是營主用柴燒的，超特別，洗的時候不會忽冷忽熱，水壓很穩定，另外如果可以提供多一點小孩可以玩的設施或活動會更好，還有營主種的芭樂超好吃的 …,5,1,2023/05/07,,465,1,1
環境優美，浴廁很乾淨，盥洗熱水穩定，每個營帳都配有洗手槽，但水壓不穩定，可以在去一次,5,1,2021/05/07,,466,1,1
露營區非常乾淨漂亮廁所乾淨，水量大草皮整理的很平整，感受得到營主用心的照顧晚上可以看到滿天星星！！早上起來可以看到日出！！可惜我運氣不好，被雲擋住QQ不過至少有看到很多星星上來需要爬坡，建議要評估一下車子的狀況喔！另外，營區沒有提供飲用水，建議上來可以先買好桶裝水，或是至鄰近住家都會有雜貨店購買，也都蠻便宜的非常推薦的露營區！！,5,1,2023/05/07,,467,1,1
有夠遠露營區，真的有夠遠，營主人很好，元旦連假堅持不超收，讓我們有很大的空間，衛浴設備很乾淨，雖然超級寒流，但我們備足了暖爐，冷冷的天氣只有我們能在外面聊天喝酒到凌晨,5,1,2021/05/07,,468,1,1
#晴空森林三天二夜很悠閒的地方，群山環繞山景挺美的搭c1-c3區 廁所冰箱就在旁邊但此區要預留空間給去衛浴的路路況 : 只有晴空小徑路比較小一點，有幾個彎要注意一下即可但新竹風真的不小。,5,1,2023/05/07,,469,1,1
廁所浴室設備非常老舊清潔度也不佳，燈光不明，一個區僅有一個電箱必須四帳共用～但是溪水清澈，魚蝦很多～。大自然的溪流非常棒，距離大台北地區也很方便，如果能改善一些老舊設備，與服務品質，相信會是個有潛力的營區！,3,1,2018/05/21,,470,0,1
營主人超好！非常健談 也很熱情感受的到他們的用心很替大家著想，每一格營位都很大也怕大家擁擠 所以盡量都錯開安排所以完全是非常舒適的空間剛好遇到櫻花開 營主特別交代我們一定要順著坡道走上去果然展望非常好大家最在意的衛浴也是非常乾淨寬敞熱水以及水壓完全不擔心我們剛好遇上寒流沖了熱水澡 真的超享受！營本部的誠實商店 也相當可愛有些應急備品都可以買得到冰箱也是相當乾淨到營區的路也很好開這裡讓我們三天兩夜非常舒服的度過下次必須再來～～～,5,1,2024/04/07,,471,1,1
營地非常乾淨，營地面積不算大，營位安排不擁擠，有小泳池、搖搖馬、蹺蹺板、溜滑梯，小孩有草地可以跑跳，也有設施玩，都不會喊無聊。生態蠻豐富的，很多蜻蜓、大蝴蝶、蛾，還有老鷹。老闆娘非常忙碌，依然熱情有禮。缺點：小黑蚊稍多，還好點蚊香可以改善。夜晚燈光稍嫌不足。能改善就更完美了。,5,1,2023/05/07,,472,1,1
營主超熱情，有在地導覽行程竹筒飯體驗，晚上還有搗麻糬、晚會。,5,1,2018/05/07,,473,1,1
環境很棒但浴室數量明顯不足，開車山路狹小及陡峭，低底盤車輛要小心駕駛。,3,1,2020/05/08,,474,0,1
新的營區 很舒適 每個位子都很大 還有專屬停車場。幸運遇上附近有金盞花季 體驗營區的採香菇 真的超棒 營主很熱情,5,1,2022/05/07,,475,1,1
+營地可租借客廳帳、桌子、動力線、燈條+老闆人很好+車停帳旁，空間寬敞+上山路好開，轎車也可上-除了A區以外訊號較差，台哥大幾乎沒有-營區邊邊是馬路，如果天氣好會有重機呼嘯聲,5,1,2022/05/07,,476,1,1
"營主人很好，B,C區沒有景不過有星星可以看，洗澡是用燒柴的，多人同時洗水容易忽冷忽熱洗手間乾淨，打掃的很勤勞",5,1,2024/04/06,,477,1,1
"場地綠美化環境優美,廁所五星級的裝璜乾凈喔！視野寬廣景色宜人，吉野櫻步道可舒心,明星小黑讓小朋友們，玩得不亦樂乎,還有雲海，雲瀑，夜景可欣賞真是一處休閒舒心的好場所喔！",5,1,2023/05/07,,478,1,1
草地區維護的很好 樹也很美 但是蚊子超爆多 全時段的白線斑紋跟小黑蚊軍隊 帶著嫩嬰被叮爆 跟營主反應也無法提供有效措施 只能繼續被叮爆隔天他們也無奈的說 有噴藥了但沒用 營主人很客氣 工作人員也巡的很勤 但基於蚊子這點 真的無法給星星 也許要挑個冷天去會稍微適合雨棚區還ok 又大地勢也比較高 所以較無蚊子問題離滑草場近 孩子的跑跳放電極適合但沒有真的在滑草 因為坡度不夠大 用自備的簡易滑草設備不夠滑,2,1,2023/05/06,,479,-1,1
很差的營地，廁所超髒的，衛浴只有一間有熱水，這樣要收1200,1,1,2020/05/06,,480,-1,1
9/4下午下班立刻開著車獨自從台北南下新竹，前往馬月台跟朋友會合，雨勢忽大忽小大，沿路蜿蜒的山路，沒有什麼路燈，在黑暗中前進，當下真的覺得我走這條路是對的嗎？！（若要前往，請注意行車安全）抵達時，雨也停了，大夥吃著東西，還用天幕投影switch，非常開心。價格不會太貴，衛浴設備也不錯老闆娘人又很好，很健談～有機會，去露營吧！,5,1,2022/05/09,,481,1,1
哇！很大的露營區，有二個很大很平的廣場式營位，其中一個廣場沿著營位分隔線種植了約三，四米高的樹木，令人有置身於樹林的感覺。另一個廣場其中皆無種植任何樹木簡直是一大片草原。還有二區位於山邊，也是沿著營位線種植了三，四米的樹木，彷如身在森林中。或許是太大片的營區關係，洗滌台及浴廁的規劃不易，使用上稍嫌不足。,4,1,2021/05/06,,482,1,1
設備好景觀好。設備好景觀好，但草地的隔草墊其實對某些裝備還是麻煩，建議草地養護好之後，墊子就可以移走了PS.老闆娘講話滿．．．真的是老闆娘口吻,5,1,2023/03/31,,483,1,1
廁所衛生有待加強，營位非常密集，假日會非常非常吵雜，不喜歡吵雜的就不要選擇此露營區。,2,1,2023/05/06,,484,-1,1
乾淨舒適，漂亮大草坪，適合小朋友奔跑，三不五時看到清潔人員打掃，營主真的很用心^^,5,1,2019/05/08,,485,1,1
一個月前致電給營主訂營位，確認時間後，營主說不用付款，已經幫我們預訂要的時間，不用再上網站訂位，結果一週前致電確認，竟然把預訂的營位給其他客人，說因為我們未付款？？？不用付款也是營主說的，完全不協調，只說不好意思？？？一點也不負責任的營主,1,1,2021/05/08,,486,-1,1
台灣稀有檜木、肖楠露營區。原始森林的動物、鳥類生態保育很好。清晨瀰漫著陣陣檜木、肖楠芬多精。女營主待人親切又貼心服務、印象不錯、值得再次前往。,3,1,2023/05/07,,487,0,1
值得二訪的好營地～路況佳、洗澡冷熱水穩定、環境乾淨營主待客也非常熱情  …,5,1,2023/05/07,,488,1,1
"場地還好，有狗會追人。草皮還ok,路程好開，但營主沒什麼互動，重點狗會追人喔！",3,1,2019/09/17,,489,0,1
2月連假露營，天冷沒有蚊蟲蒼蠅螞蟻，地方不大，但衛浴乾淨舒適，沒有味道，連水槽都有小小童高度的水龍頭，可見營主心細。營主一直出現在營地巡查，剛好遇上安靜露客，不喜歡吵鬧，所以很舒適。唯一缺點凌晨隔壁鄰居的狗叫了很久。,5,1,2023/05/07,,490,1,1
老闆的人真佛心，感謝您的幫忙，祝您生意興隆。,5,1,2024/02/06,,491,1,1
優質的營地，營主用心且熱情，碎石區排水性佳，衛浴乾淨，設備齊全，不得不給五顆星！,5,1,2022/05/07,,492,1,1
很漂亮的場地，小朋友又可以免費到九九莊園玩沙玩童玩，隔天要離場還可以吃簡餐又好吃又平價，是一個設施完善的露營區。,5,1,2021/05/06,,493,1,1
衛浴乾淨，營區寬敞舒適，水溫水壓足，老闆熱心親切，不過要注意防蚊,5,1,2020/05/08,,494,1,1
"營區很棒很乾淨 , 營主人也很好 , 客氣。營位夠大遊玩空間也夠 , ABC三區算是小獨立的區 , 網站介紹看不出來但實際上有高低落差 , 喜歡獨立的露友可選擇C區. 晚上抓蝦活動很有趣小朋友都很愛 , 且生態豐富 , 好營區能不推嗎!!提醒 ,  營區有蜜蜂覓食(或是採蜜)要多注意 , 換角度想應該就是附近環境較少汙染才會有蜜蜂吧...",5,1,2018/11/23,,495,1,1
端午連假入住楓葉草皮區，風景夜景皆不錯，路好開，很多小動物跟親子設施。廁所有一點遠，洗手台數量較少，帳跟帳之間有點太近，實際尺寸不到露營樂介紹的6Mx6M，平日來會是一個不錯的選擇，但連假人多會稍壅擠。,3,1,2023/07/07,,496,0,1
蚊蠅很多早上洗澡洗到一半熱水被關了環境待改善,4,1,2020/05/07,,497,1,1
很推薦的營區。小區包帳，不會吵到其他露友。營主很親切，還煮橄欖茶請露友喝。沒有小黑蚊，沒有蒼蠅。廁所不定時常清理，很乾淨，沒有任何異味，很,5,1,2020/03/02,,498,1,1
地方不大，乾淨，會有小黑蚊。離溪近。游泳池很冰涼。交通方便。,3,1,2019/05/08,,499,0,1
非常推薦在那次嵐露營！今年4月時，和家人原本要住的露營區客滿，在路上從網路找到那次嵐，看到評論說有貓咪就決定來了ε-(´∀｀; ) 果然貓咪都超級可愛，加上幼貓將近10隻！尤其是這隻白橘超乖的，怎麼抱都不會生氣～此外，老闆娘和老闆都超級nice會幫忙很多大小事、陪我們聊天、半夜經過老闆的烤肉區 主動問我要不要吃肉片、教我們菜鳥搭帳篷因為第一次去的印象太好了，決定這週要再去玩一次附上可愛爆表的貓貓 …,5,1,2024/03/08,,500,1,1
非常爛的營區，一早就在趕客人告知那邊有很大的告示牌一定要在12點前離開，快到時間又來提醒時間到了要離開了，露營用低瓦數的暖器不能用，也不可用吹風機會跳電會跳電，浴室門鎖起來下午5點才開，一早10點就把浴室鎖起來不能用，沒事又來提醒垃圾不能放地上，請問那隻眼睛看到我們亂放垃圾在地上了，真不知是來放鬆露營還是來被監視的，爛透了 …,1,1,2023/05/09,,501,-1,1
適合少帳包區的營區～設備簡單～有冰箱冷藏冷凍～4月初露營時大蚊子有一些些～點蚊香就解決了～營主夫妻熱情～好客～有問題都會馬上處理～還帶路介紹我們坐阿里山森林鐵道～3天2夜的露營行程收穫滿滿～,5,1,2023/05/07,,502,1,1
一顆星都嫌多，營地整片泥巴地是要怎麼給人走，廁所超髒亂，還有沖不掉的尿騷味，熱水忽冷忽熱，上個廁所也要走大老遠，整體規劃動線非常不好，完全不推薦,1,1,2023/05/08,,503,-1,1
營區很安靜！小黑蚊有點多，要注意防蚊。老闆超熱情的！還有KTV可以唱歌，朋友的媽媽唱的超開心的,5,1,2018/11/01,,504,1,1
地點很舒服，老闆服務超好，讓第一次露營的我們，玩得很開心，推～,5,1,2021/05/06,,505,1,1
老闆很用心經營，露友的建議，都有去改善，老闆也很隨和，,5,1,2023/05/08,,506,1,1
這個是我來過最好的露營區，營主大哥帥氣人又大方！非常值得推薦的露營區！環境維持非常乾淨，廁所浴室都很乾淨，很多細節都處理的很好太優質這邊自產自銷的產品非常優秀推推推！山景也漂亮！,5,1,2024/01/08,,507,1,1
營主熱情大方，環境優美廁所超級乾淨，水溫不會忽冷忽熱，會想要再次光臨,5,1,2023/05/07,,508,1,1
"山路最後一段稍難走,其他都還好!上山時輪胎剛好破風,感謝營主大力幫忙,下次必定再次造訪",5,1,2019/06/04,,509,1,1
廁所很乾淨，但小黑蚊真的很多，噴了防蚊一樣沒用，兩天四肢叮了幾十包,2,1,2021/05/09,,510,-1,1
園區有種一些水果，很特別! 特別是我們3月底去，柚子樹剛好開花，整個營區都是花香!,5,1,2020/04/15,,511,1,1
超大雨棚，又是可以下釘的碎石地整個加分營主也很好溝通相處浴室要換拖鞋還有止滑墊還有免費的樹葡萄大顆又又甜,5,1,2024/04/08,,512,1,1
可露營！景觀不錯  一大早健行去雙龍瀑布  有台階梯運動量大  十月份天空步道完成更有可玩性  營地可品茗茶及咖啡！停車方便！,3,1,2018/05/08,,513,0,1
